88891 20870 10511 NA 1690
-18056 -13768 90451 60054 30399
2967 NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 736 NA NA NA
NA NA NA 1576 7140
NA NA NA NA NA
NA NA NA NA NA
NA NA NA 2286 NA
NA NA NA 1451 26226
7865 18360 NA 18596 17805
NA 20412338 959055 NA 1514819
NA NA NA NA NA
1689232 NA 1358292 NA NA
NA 13557937 13643011 108058 NA
23351 NA 170972 98763 50680
NA NA NA 579256 18894958
NA NA NA NA NA
NA NA 11504532 4543442 NA
NA 23929 NA 19385 1026192
1517381 1453664 133208 74155 425045
NA -4010 855925 NA 9489
NA NA 67060 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 12257 7332 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 16985 80920 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
1066 -42708 -249393 206772 NA
NA -33954 NA NA NA
NA NA NA NA NA
-118802 505440 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA 624239 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 2528 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA 117862 814783 NA
NA NA NA 806315 NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA 696572
NA NA NA NA 688315
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA -350 NA NA
-3542 5119 275567 279784 88665
19929 7368 NA -90 -7602
-16701 92154 48964 43192 1978
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA 1042 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA 43554 11391
32164 NA 32164 31469 NA
21264366 1095712 NA 1554550 NA
NA NA NA NA 1703463
NA 1400094 NA NA NA
13891323 13975225 107102 NA 23483
NA 170341 98246 48216 NA
NA NA 863550 19742708 NA
NA NA NA NA NA
NA 11906535 4715744 NA NA
23572 NA 22082 1315289 1521657
1468947 133619 79941 432638 NA
-7426 858059 NA -34873 NA
NA 125305 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
10223 7071 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 154104 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
-89744 -680017 590273 NA NA
-80647 NA NA NA NA
NA NA NA NA -71015
886709 NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 957724 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
2425 NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 142081 1010002 NA NA
NA NA 996721 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA 860258 NA
NA NA NA 851010 NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA -7665 NA NA 3162
39353 279784 319139 88661 22331
12897 NA 4895 -17091 -15589
96406 51226 45181 2448 NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA 2510 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 1685 45119 12129 32989
NA 32989 32288 NA 21816016
1196872 NA 1660767 NA NA
NA NA NA 1710556 NA
1411593 NA NA NA 14221130
14317037 111931 NA NA NA
168743 102516 48923 NA NA
NA 901866 20240707 NA NA
NA NA NA NA NA
12228428 4923403 NA NA 25514
NA 13690 1308885 1575309 1520439
138585 88319 431537 NA -614
890500 NA -171390 NA NA
46877 NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA 18145
7071 NA NA NA NA
NA NA NA NA NA
NA NA NA NA 16840
65374 NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA -229083
-508976 279890 NA NA -208532
NA NA NA NA NA
NA NA NA -40576 805874
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
