"","X2017.12","X2018.12","X2019.12"
"투자자산평가손실",0,0,25
"자산재평가손실",0,0,36
"지분법관련손실",83,38,18
"종속기업관련손실",0,34,39
"관계기업관련손익",180,67,69
"(현금유입이없는수익등차감)",2553,1748,1991
"금융부채관련이익",12,11,51
"사채상환이익",2,4,2
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",0,90,88
"자산재평가이익",0,77,0
"지분법관련이익",28,79,21
"종속회사관련이익",0,4,47
"법인세수익",62,32,214
"영업활동으로인한자산부채변동(운전자본변동)",-2740,-1811,-605
"자산의감소(증가)",-2644,539,992
"부채의증가(감소)",-127,-2330,-1589
"정부보조금등의변동",-6,-6,-1
"기타운전자본의변동",39,-8,-6
"*영업에서창출된현금흐름",7472,13511,13248
"기타영업활동으로인한현금흐름",-1838,-2849,-3473
"이자수입",262,321,526
"이자지급(-)",-1294,-1787,-1865
"배당금수입",162,77,68
"배당금지급(-)",0,0,0
"법인세환입",4,28,7
"법인세납부(-)",-973,-1485,-2212
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-6381,-9540,-7937
"투자활동으로인한현금유입액",8346,8864,8744
"유동금융자산의감소",2850,2010,1852
"장기금융상품의감소",319,353,796
"매도가능금융자산의감소",840,3,0
"만기보유금융자산의감소",99,0,0
"장기대여금의감소",70,31,35
"파생상품의변동",0,0,1
"기타비유동금융자산의감소",3154,4929,5274
"관계기업등지분관련투자자산의감소",2,375,220
"유형자산의감소",278,686,375
"무형자산의감소",95,100,57
"생물자산의감소",-4,10,11
"투자부동산의감소",203,11,4
"기타투자활동으로인한현금유입액",437,354,118
"(투자활동으로인한현금유출액)",14753,18428,16723
"유동금융자산의증가",2816,2168,2777
"장기금융상품의증가",384,518,458
"매도가능금융자산의증가",214,0,0
"만기보유금융자산의증가",0,0,90
"장기대여금의증가",107,53,28
"기타비유동금융자산의증가",2383,4787,5871
"관계기업등지분관련투자자산의증가",183,604,811
"유형자산의증가",6139,6077,5146
"무형자산의증가",199,263,266
"생물자산의증가",0,35,55
"투자부동산의증가",35,518,17
"기타투자활동으로인한현금유출액",2287,3400,1201
"기타투자활동으로인한현금흐름",23,22,37
"재무활동으로인한현금흐름",1544,298,-2213
"재무활동으로인한현금유입액",56985,61614,55427
"사채의증가",3496,2519,5054
"차입금의증가",52367,58017,49824
"미지급금의증가",0,0,0
"유동성장기부채의증가",225,298,120
"기타금융부채의증가",3,91,4
"기타부채의증가",3,0,1
"유상증자",692,246,366
"자기주식의처분",10,142,49
"주식매입선택권의행사",0,0,8
"자본구성항목의증가",27,26,0
"기타재무활동으로인한현금유입액",162,276,1
"(재무활동으로인한현금유출액)",54639,60533,56601
"사채의감소",619,1080,463
"차입금의감소",47146,53009,48699
"미지급금의감소",6,6,0
"유동성장기부채의감소",6367,5894,6318
"기타금융부채의감소",131,39,366
"기타부채의감소",183,0,0
"유상감자",3,0,24
"자기주식의취득",97,81,14
"자본구성항목의감소",80,1,52
"기타재무활동으로인한현금유출액",6,420,662
"기타재무활동으로인한현금흐름",-804,-786,-1038
"영업투자재무활동기타현금흐름",0,5,9
"연결범위변동으로인한현금의증가",0,0,-31
"환율변동효과",-113,-1,2
"현금및현금성자산의증가",685,1424,-396
"기초현금및현금성자산",6520,7225,8646
"기말현금및현금성자산",7206,8646,8250
