"","X2017.12","X2018.12","X2019.12"
"당기법인세부채",205,366,365
"계약부채",126,419,384
"반품(환불)부채",0,0,0
"배출부채",0,0,0
"기타유동부채",1113,1101,1236
"매각예정으로분류된처분자산집단에포함된부채",540,547,655
"비유동부채",4654,5135,7429
"사채",1593,1487,923
"장기차입금",890,1066,3489
"비유동금융부채",436,636,974
"장기매입채무및기타비유동채무",718,741,833
"비유동종업원급여충당부채",387,569,509
"기타장기충당부채",18,26,33
"이연법인세부채",567,538,554
"장기당기법인세부채",0,0,0
"기타비유동부채",45,65,83
"기타금융업부채",0,0,0
"자본",23587,26479,30408
"지배기업주주지분",21190,22478,26390
"자본금",2913,3210,3462
"신종자본증권",0,0,0
"자본잉여금",10648,12470,15809
"기타자본",-8261,-8654,-8734
"기타포괄손익누계액",30,-178,70
"이익잉여금(결손금)",16659,17087,16966
"비지배주주지분",1605,2548,2833
"영업활동으로인한현금흐름",2186,2744,2846
"당기순손익",7157,503,-145
"법인세비용차감전계속사업이익",252,-34,-45
"현금유출이없는비용등가산",3320,4280,5322
"퇴직급여",328,314,379
"종업원급여",1,5,6
"주식보상비",36,30,49
"감가상각비",600,627,896
"무형자산상각비",429,564,572
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",113,82,128
"배당금지급",0,0,0
"금융부채관련손실",7,36,22
"사채상환손실",7,1,35
"투자자산평가손실",0,0,0
"자산재평가손실",0,0,0
"지분법관련손실",62,218,130
"종속기업관련손실",40,28,48
"관계기업관련손익",97,129,316
"(현금유입이없는수익등차감)",7432,1131,1582
"금융부채관련이익",7,87,16
"사채상환이익",0,1,35
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",10,0,0
"투자자산평가이익",0,0,0
"자산재평가이익",0,0,0
"지분법관련이익",51,28,78
"종속회사관련이익",21,0,4
"법인세수익",91,167,79
"영업활동으로인한자산부채변동(운전자본변동)",-686,-666,-237
"자산의감소(증가)",-674,-144,-168
"부채의증가(감소)",-2,-527,-90
"정부보조금등의변동",-4,8,32
"기타운전자본의변동",-5,-3,-16
"*영업에서창출된현금흐름",2609,2951,3319
"기타영업활동으로인한현금흐름",-422,-204,-471
"이자수입",154,165,211
"이자지급(-)",-94,-113,-173
"배당금수입",11,17,16
"배당금지급(-)",0,0,0
"법인세환입",9,29,3
"법인세납부(-)",-499,-302,-528
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-5624,-3347,-7772
"투자활동으로인한현금유입액",9321,12237,14802
"유동금융자산의감소",6529,9336,11161
"장기금융상품의감소",456,1158,555
"매도가능금융자산의감소",679,66,0
"만기보유금융자산의감소",5,0,0
"장기대여금의감소",80,54,32
"파생상품의변동",2,1,7
"기타비유동금융자산의감소",581,586,2336
"관계기업등지분관련투자자산의감소",107,65,461
"유형자산의감소",20,425,46
"무형자산의감소",87,29,41
"생물자산의감소",0,0,0
"투자부동산의감소",11,90,3
"기타투자활동으로인한현금유입액",762,423,156
"(투자활동으로인한현금유출액)",14945,15586,22574
"유동금융자산의증가",7134,10853,11358
"장기금융상품의증가",1069,826,675
"매도가능금융자산의증가",459,92,2
"만기보유금융자산의증가",40,0,0
"장기대여금의증가",198,70,140
"기타비유동금융자산의증가",525,1290,2069
"관계기업등지분관련투자자산의증가",1047,364,1245
"유형자산의증가",1353,985,5870
"무형자산의증가",532,435,514
"생물자산의증가",0,0,0
"투자부동산의증가",112,208,78
"기타투자활동으로인한현금유출액",2444,455,621
"기타투자활동으로인한현금흐름",1,3,4
"재무활동으로인한현금흐름",2286,1300,6103
"재무활동으로인한현금유입액",4430,5092,9940
"사채의증가",1695,1181,1534
"차입금의증가",1726,2122,4747
"미지급금의증가",0,0,0
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",516,321,155
"기타부채의증가",0,0,0
"유상증자",401,1016,2904
"자기주식의처분",1,166,26
"주식매입선택권의행사",19,54,42
"자본구성항목의증가",30,21,374
"기타재무활동으로인한현금유입액",42,213,161
"(재무활동으로인한현금유출액)",1817,3414,3421
"사채의감소",69,48,1046
"차입금의감소",1227,2257,1668
"미지급금의감소",0,0,0
"유동성장기부채의감소",192,337,163
"기타금융부채의감소",45,12,267
"기타부채의감소",0,16,13
"유상감자",0,70,26
"자기주식의취득",140,483,74
"자본구성항목의감소",5,0,-3
"기타재무활동으로인한현금유출액",141,189,160
"기타재무활동으로인한현금흐름",-324,-382,-416
"영업투자재무활동기타현금흐름",-1,0,38
"연결범위변동으로인한현금의증가",63,7,28
"환율변동효과",-34,-6,0
"현금및현금성자산의증가",-1115,697,1248
"기초현금및현금성자산",6177,5059,5759
"기말현금및현금성자산",5056,5759,7002
