"","X2017.12","X2018.12","X2019.12"
"자산",3177010,3555182,3703390
"유동자산",1539784,1818003,1890332
"재고자산",269352,309905,288581
"유동생물자산",0,0,0
"유동금융자산",535903,716864,831010
"매출채권및기타유동채권",340208,389550,415623
"당기법인세자산",203,229,209
"계약자산",0,95,38
"반품(환불)자산",0,10,12
"배출권",0,0,0
"기타유동자산",72124,80308,67740
"현금및현금성자산",321136,319838,285778
"매각예정비유동자산및처분자산집단",855,1192,1351
"비유동자산",1637230,1737181,1813052
"유형자산",1168726,1205617,1254663
"무형자산",152071,153265,211069
"비유동생물자산",142,166,120
"투자부동산",7314,7694,8980
"장기금융자산",82573,87080,104125
"관계기업등지분관련투자자산",86878,93380,98960
"장기매출채권및기타비유동채권",21697,13040,7856
"이연법인세자산",52298,56099,46809
"장기당기법인세자산",0,0,0
"기타비유동자산",65539,120832,80173
"기타금융업자산",0,0,0
"부채",936923,978114,963584
"유동부채",721685,739492,691086
"단기사채",1796,2753,3392
"단기차입금",174797,151563,160755
"유동성장기부채",6825,4656,12475
"유동금융부채",1013,1035,1940
"매입채무및기타유동채무",401438,427723,434173
"유동종업원급여충당부채",42,39,36
"기타단기충당부채",43118,44050,40911
"당기법인세부채",75072,88101,15349
"계약부채",11,11,20
"반품(환불)부채",1,25,21
"배출부채",26,0,0
"기타유동부채",17530,19513,21930
"매각예정으로분류된처분자산집단에포함된부채",10,21,78
"비유동부채",215231,238623,272497
"사채",11444,11157,10872
"장기차입금",22155,4564,25882
"비유동금융부채",1537,1272,1291
"장기매입채무및기타비유동채무",20783,32319,22179
"비유동종업원급여충당부채",5850,6943,7059
"기타장기충당부채",4730,6714,6186
"이연법인세부채",121625,156102,174891
"장기당기법인세부채",0,0,0
"기타비유동부채",27099,19513,24096
"기타금융업부채",0,0,0
"자본",2240091,2577072,2739800
"지배기업주주지분",2159077,2489810,2650782
"자본금",17083,17805,19080
"신종자본증권",0,0,0
"자본잉여금",68509,71014,75989
"기타자본",-64149,-1693,-2064
"기타포괄손익누계액",-77077,-80425,-50493
"이익잉여금(결손금)",2216356,2486625,2610088
"비지배주주지분",79375,83733,87199
"영업활동으로인한현금흐름",628686,680122,468213
"당기순손익",423562,443102,222220
"법인세비용차감전계속사업이익",426,515,242
"현금유출이없는비용등가산",430231,502449,444944
"퇴직급여",10447,10320,12482
"종업원급여",9,8,26
"주식보상비",76,36,85
"감가상각비",213249,259297,274170
"무형자산상각비",15677,13616,30670
"계약부채전입액",0,0,0
"반품(환불)부채전입액",4,0,4
"배출부채전입액",0,10,8
"기타의대손상각비",560,509,515
"배당금지급",0,0,0
"금융부채관련손실",5,2,26
"사채상환손실",72,80,36
"투자자산평가손실",0,25,11
"자산재평가손실",0,0,0
"지분법관련손실",156,411,504
"종속기업관련손실",35,44,260
"관계기업관련손익",72,117,335
"(현금유입이없는수익등차감)",55863,52872,56033
"금융부채관련이익",0,22,7
"사채상환이익",25,27,35
"퇴직급여충당부채환입액",0,0,6
"계약부채환입액",0,0,0
"반품(환불)부채환입액",1,0,0
"배출부채환입액",36,0,0
"주식보상비환입",5,11,3
"투자자산평가이익",2,1,2
"자산재평가이익",0,0,0
"지분법관련이익",3894,6959,6012
"종속회사관련이익",109,38,259
"법인세수익",178,157,220
"영업활동으로인한자산부채변동(운전자본변동)",-111667,-101260,-28838
"자산의감소(증가)",-165074,-29776,36998
"부채의증가(감소)",62814,-39432,-58465
"정부보조금등의변동",-13,-20,-13
"기타운전자본의변동",-9394,-32030,-7362
"*영업에서창출된현금흐름",686687,791929,582538
"기타영업활동으로인한현금흐름",-58003,-111810,-114319
"이자수입",16087,18288,23554
"이자지급(-)",-6275,-6449,-6791
"배당금수입",2196,2705,3016
"배당금지급(-)",-187,-172,-172
"법인세환입",22,11,12
"법인세납부(-)",-69773,-126169,-133946
"중단영업관련현금흐름",-75,-23,6
"투자활동으로인한현금흐름",-506611,-534133,-415757
"투자활동으로인한현금유입액",72286,23747,84299
"유동금융자산의감소",18941,9717,25181
"장기금융상품의감소",27245,5077,49346
"매도가능금융자산의감소",3220,3,9
"만기보유금융자산의감소",15,0,0
"장기대여금의감소",229,520,389
"파생상품의변동",21,18,28
"기타비유동금융자산의감소",406,406,502
"관계기업등지분관련투자자산의감소",3837,588,834
"유형자산의감소",5310,6543,6541
"무형자산의감소",47,139,170
"생물자산의감소",0,0,0
"투자부동산의감소",90,87,54
"기타투자활동으로인한현금유입액",12920,643,1246
"(투자활동으로인한현금유출액)",578903,557914,500078
"유동금융자산의증가",8865,157636,54535
"장기금융상품의증가",21263,79985,131413
"매도가능금융자산의증가",5505,183,140
"만기보유금융자산의증가",1083,0,0
"장기대여금의증가",282,480,385
"기타비유동금융자산의증가",359,428,469
"관계기업등지분관련투자자산의증가",620,1840,1689
"유형자산의증가",441720,304861,265565
"무형자산의증가",10363,10932,32975
"생물자산의증가",2,0,0
"투자부동산의증가",213,2,1211
"기타투자활동으로인한현금유출액",88617,1544,11683
"기타투자활동으로인한현금흐름",9,32,18
"재무활동으로인한현금흐름",-119486,-148459,-92617
"재무활동으로인한현금유입액",87155,46637,55463
"사채의증가",13824,4072,4898
"차입금의증가",68821,38289,46975
"미지급금의증가",2,0,0
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",209,110,6
"기타부채의증가",2,0,0
"유상증자",3100,3452,2809
"자기주식의처분",426,16,4
"주식매입선택권의행사",29,10,74
"자본구성항목의증가",671,614,679
"기타재무활동으로인한현금유입액",74,72,22
"(재무활동으로인한현금유출액)",137707,92348,50835
"사채의감소",12441,21691,8839
"차입금의감소",38704,59245,37965
"미지급금의감소",1,0,0
"유동성장기부채의감소",2391,1925,3119
"기타금융부채의감소",105,300,435
"기타부채의감소",0,2,78
"유상감자",0,0,0
"자기주식의취득",83816,9111,206
"자본구성항목의감소",202,20,26
"기타재무활동으로인한현금유출액",46,63,162
"기타재무활동으로인한현금흐름",-68933,-102744,-97246
"영업투자재무활동기타현금흐름",-32,13,9
"연결범위변동으로인한현금의증가",59,92,83
"환율변동효과",-18239,1070,6007
"현금및현금성자산의증가",-15624,-1295,-34062
"기초현금및현금성자산",336758,321136,319838
"기말현금및현금성자산",321136,319838,285780
