"","326030","019170","000100","068760","008930","006280","128940","003000","185750","003090","235980","007570","009420","005250","086450","069620","000250","003520","237690","183490","041960","170900","271980","001060","003850","115450","092040","008490","243070","000640","053030","000020","058820","001630","033270","003060","065660","002390","284620","009290","003220","005500","293480","249420","084110","002620","153710","102940","011040","096760","321550","066700","002210","293780","234080","102460","012790","016580","063160","004720","200670","214390","067080","115180","002720","001360","061250","006620","067290","003120","001540","074430","288330","017180","234690","004310","330350","278650","023910","060590","072020","054670","200780","109960","032300","041910","034940","002800","260660","223250","114450","131030","053950","000520","052670","078140","014570","000230","009300","000220","044960","018620","318010","080720","007370","018680","047920","220100","106190","036480","043090","086060","204840"
"2016-01-25",NA,4955,50931,14854,141434,223500,631736,16806,137840,11716,NA,63400,14500,49100,12913,84200,9020,2485,NA,61300,36518,171000,NA,38689,11242,16900,35610,38550,NA,208500,18400,8980,2013,122500,19500,3558,NA,35500,NA,11750,15274,26850,NA,NA,56805,27870,NA,149348,9218,8434,NA,6830,5700,NA,NA,30116,10550,20250,26600,6400,60191,17300,40950,NA,3879,7496,7120,NA,8507,112000,19400,1165,NA,2843,NA,4329,NA,NA,23150,17700,12513,15800,28145,3806,NA,29900,4650,NA,NA,NA,5600,10500,7718,7891,5380,11950,5940,31271,16250,13400,5970,3781,NA,NA,5090,14950,9347,20000,14750,8817,3785,5130,2671
"2016-01-26",NA,4980,51977,14722,140130,228000,622191,17038,136185,12439,NA,63900,14950,49700,13013,89600,9060,2485,NA,60600,36648,175000,NA,38467,11276,18150,35709,38900,NA,211500,18150,9090,1986,124000,20200,3479,NA,36200,NA,11800,15741,27500,NA,NA,55957,28008,NA,148505,9394,8288,NA,6930,5690,NA,NA,30796,10586,20400,26219,6600,61245,17850,40800,NA,3943,7303,7400,NA,8536,110000,19500,1140,NA,2827,NA,4392,NA,NA,24200,17850,12513,15950,28070,3746,NA,30400,4650,NA,NA,NA,5420,10600,7910,7977,5340,11900,6010,31922,16300,13200,5950,3702,NA,NA,5170,15950,9080,19400,14800,9148,3930,5100,2665
"2016-01-27",NA,4850,51816,14460,134907,222500,615249,16315,126664,12338,NA,61700,14300,48950,12753,88500,9020,2390,NA,60900,36083,167000,NA,36994,11119,18250,35363,38000,NA,209500,17150,8730,1968,119000,19850,3385,NA,35750,NA,11650,15701,26900,NA,NA,53279,27558,NA,144290,9494,8198,NA,6790,5560,NA,NA,29474,10586,20200,25218,6700,60893,17100,39750,NA,3789,7269,7340,NA,8297,108500,18850,1135,NA,2739,NA,4173,NA,NA,24100,17150,12472,15800,27574,3576,NA,28900,4560,NA,NA,NA,5330,11350,7674,7957,5090,11700,5840,31325,15650,13150,5800,3687,NA,NA,5040,16050,8813,19000,14800,9298,3800,5190,2665
"2016-01-28",NA,4970,51494,14765,137518,220000,613512,16961,126664,12639,NA,62300,13950,48800,12913,88200,9100,2460,NA,59000,35996,164000,NA,37440,11556,20950,34868,38000,NA,211000,18200,8800,1991,116500,19500,3412,NA,36000,NA,12200,15784,27050,NA,NA,53997,27662,NA,147467,9394,8307,NA,6810,5540,NA,NA,29626,10797,20200,25313,6650,60631,16950,40350,NA,3758,7251,7440,NA,8450,109500,18500,1145,NA,2734,NA,4329,NA,NA,24400,17300,12715,16100,28145,3741,NA,28500,4705,NA,NA,NA,5330,11350,7831,8273,5250,12500,5830,31325,15300,14650,5880,3716,NA,NA,5030,16200,9214,18950,14850,10469,4030,5000,2678
"2016-01-29",NA,5150,53586,14765,136212,214000,608306,16496,118800,12800,NA,61300,13450,48000,12953,85000,9090,2545,NA,66400,35213,159000,NA,36950,11295,21250,35264,37200,NA,214000,18550,9080,1996,115000,19600,3558,NA,36000,NA,12350,15869,26850,NA,NA,53148,26589,NA,141696,9344,8234,NA,6810,5810,NA,NA,29852,10797,20300,24836,6780,60454,17000,39750,NA,4404,7285,7620,NA,8412,111500,18800,1160,NA,3555,NA,4392,NA,NA,24400,17450,13080,16400,27688,3956,NA,28700,4865,NA,NA,NA,5600,11050,7988,8321,5280,12350,6040,30999,16100,16800,5950,3946,NA,NA,5370,15950,8947,18950,14900,10299,4250,4860,2685
"2016-02-01",NA,5450,53988,15160,144046,222500,627398,17400,120869,13040,NA,62900,13700,48700,13093,86200,9150,2555,NA,70500,33388,162500,NA,37217,11259,21500,37193,38050,NA,216000,18400,9410,2077,119000,19650,3601,NA,37200,NA,12250,15912,27500,NA,NA,53345,26693,NA,141825,9469,8315,NA,6800,5830,NA,NA,29890,10409,20150,26028,7110,58873,16850,39750,NA,4739,7664,7700,NA,8707,109500,19050,1175,NA,4621,NA,4883,NA,NA,24600,17400,13161,16350,28338,3901,NA,27950,4815,NA,NA,NA,5630,11050,8049,8436,5980,12750,6150,31379,16500,17350,6200,5127,NA,NA,5440,16100,8646,19100,14800,10579,4610,4750,2724
"2016-02-02",NA,5170,52943,14898,147962,216000,631736,17296,120869,12659,NA,63400,13450,47350,12713,85000,9090,2480,NA,70300,34257,162000,NA,36816,11190,23100,39023,38450,NA,209500,18100,9160,1996,119000,19800,3499,NA,36900,NA,12300,16167,27600,NA,NA,55826,26450,NA,142669,9669,8278,NA,7230,5620,NA,NA,30003,9914,20100,26839,6770,59224,16550,44500,NA,4182,7412,7490,NA,8793,109000,18850,1165,NA,4080,NA,4606,NA,NA,24950,17400,12837,16000,29025,3971,NA,28850,4660,NA,NA,NA,5640,10650,7701,8177,5330,13600,6060,30674,16000,15900,5830,5185,NA,NA,5600,15550,9615,19200,14600,10589,4435,4710,2711
"2016-02-03",NA,5050,53103,14810,147528,220000,640413,17245,120041,12679,NA,61300,13000,48900,12572,86000,9090,2500,NA,68800,33431,161500,NA,35968,10787,24800,39023,38350,NA,214000,19400,9510,1996,120000,20600,3915,NA,35800,NA,12300,16380,28300,NA,NA,56936,25723,NA,136378,9519,8216,NA,7590,5970,NA,NA,29550,9914,20900,26934,6790,60454,15950,44950,NA,4454,7201,7490,NA,8984,107500,18800,1140,NA,5145,NA,4582,NA,NA,24950,17600,12837,16200,28642,3941,NA,29100,4970,NA,NA,NA,5760,10650,7709,8158,5410,13850,6080,30619,16600,16000,5790,4883,NA,NA,5640,15250,9414,21000,14500,11279,4190,4700,2671
"2016-02-04",NA,5000,52862,14941,140130,201000,626529,16728,112177,12439,NA,60300,12950,45100,12933,83700,9160,2450,NA,69500,31822,155000,NA,34986,10489,23400,38232,39600,NA,206500,19200,9210,1973,112500,19500,3930,NA,35500,NA,12350,16422,28100,NA,NA,56609,26381,NA,134303,9369,8070,NA,7550,5850,NA,NA,28796,10020,20450,26171,7000,59048,16000,41650,NA,4259,6433,7250,NA,8679,108500,18600,1150,NA,4221,NA,4280,NA,NA,24550,17500,12675,16100,28718,3926,NA,27600,4865,NA,NA,NA,5860,10550,7709,8464,5300,13700,5870,30131,16450,14600,5730,4478,NA,NA,5280,15500,9047,19100,14500,11159,4185,4600,2691
