"","X2017.12","X2018.12","X2019.12"
"종속기업,공동지배기업및관계기업관련손익",978,19,525
"지분법손익",902,-5,148
"종속기업,공동지배기업및관계기업투자주식처분손익",-58,0,2
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0
"세전계속사업이익",14924,9917,10214
"법인세비용",3503,4608,4089
"계속영업이익",11416,5317,6123
"중단영업이익",5138,431,-4
"당기순이익",16554,5746,6118
"지배주주순이익",14328,4441,4666
"비지배주주순이익",1268,1024,543
"자산",345453,368295,398114
"유동자산",162439,170866,183742
"재고자산",45492,47148,50663
"유동생물자산",2,4,4
"유동금융자산",17613,21859,26763
"매출채권및기타유동채권",66467,66722,67635
"당기법인세자산",73,160,139
"계약자산",0,127,226
"반품(환불)자산",0,467,500
"배출권",0,0,0
"기타유동자산",2596,3538,3598
"현금및현금성자산",30091,30801,32958
"매각예정비유동자산및처분자산집단",93,31,1255
"비유동자산",183014,197435,214377
"유형자산",106388,114995,126829
"무형자산",18628,21294,22670
"비유동생물자산",0,0,0
"투자부동산",11107,11487,11072
"장기금융자산",17869,18583,18527
"관계기업등지분관련투자자산",23396,24136,23423
"장기매출채권및기타비유동채권",1492,2023,1768
"이연법인세자산",3268,3823,5278
"장기당기법인세자산",0,0,95
"기타비유동자산",858,972,4605
"기타금융업자산",0,0,0
"부채",130261,137653,155409
"유동부채",85273,91297,101779
"단기사채",1448,1864,2458
"단기차입금",27460,27585,30654
"유동성장기부채",9048,11729,13200
"유동금융부채",1525,1846,2340
"매입채무및기타유동채무",37527,38616,42655
"유동종업원급여충당부채",475,451,487
"기타단기충당부채",1289,1214,2033
"당기법인세부채",2733,3328,2436
"계약부채",114,1177,1424
"반품(환불)부채",286,1085,1462
"배출부채",3,4,5
"기타유동부채",3375,2415,2619
"매각예정으로분류된처분자산집단에포함된부채",0,0,11
"비유동부채",44992,46357,53637
"사채",17400,16566,19382
"장기차입금",11687,13016,14888
"비유동금융부채",2361,1628,3961
"장기매입채무및기타비유동채무",1961,2034,1927
"비유동종업원급여충당부채",5482,6599,7286
"기타장기충당부채",914,685,688
"이연법인세부채",4610,4119,3868
"장기당기법인세부채",0,0,0
"기타비유동부채",512,279,328
"기타금융업부채",0,0,0
"자본",215188,230646,242705
"지배기업주주지분",165217,172337,181126
"자본금",15980,17452,18810
"신종자본증권",100,0,350
"자본잉여금",70118,84925,91020
"기타자본",-9656,-10110,-10785
"기타포괄손익누계액",9061,7231,4479
"이익잉여금(결손금)",108627,107970,110973
"비지배주주지분",20968,23187,27864
"영업활동으로인한현금흐름",14764,14566,16319
"당기순손익",16526,4389,6217
"법인세비용차감전계속사업이익",105,1829,108
"현금유출이없는비용등가산",22681,27888,30143
"퇴직급여",2902,3107,3407
"종업원급여",105,125,198
"주식보상비",91,135,134
"감가상각비",7343,8008,9308
"무형자산상각비",908,1082,1192
"계약부채전입액",0,6,10
"반품(환불)부채전입액",0,4,11
"배출부채전입액",0,0,0
"기타의대손상각비",191,154,111
"배당금지급",29,39,50
"금융부채관련손실",130,117,26
"사채상환손실",12,8,31
"투자자산평가손실",0,38,1
"자산재평가손실",0,0,0
"지분법관련손실",434,756,701
"종속기업관련손실",31,10,3
"관계기업관련손익",148,2202,998
"(현금유입이없는수익등차감)",11935,7294,8214
"금융부채관련이익",2,46,41
"사채상환이익",2,5,18
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,9
"투자자산평가이익",83,13,97
"자산재평가이익",0,0,0
"지분법관련이익",1643,838,1255
"종속회사관련이익",46,94,260
"법인세수익",312,236,510
"영업활동으로인한자산부채변동(운전자본변동)",-7535,-7857,-6169
"자산의감소(증가)",-4921,-3629,-4874
"부채의증가(감소)",-2630,-4279,-1312
"정부보조금등의변동",37,55,11
"기타운전자본의변동",-12,0,12
"*영업에서창출된현금흐름",19843,18967,22088
"기타영업활동으로인한현금흐름",-5088,-4398,-5777
"이자수입",576,729,818
"이자지급(-)",-1560,-1641,-1810
"배당금수입",584,1165,749
"배당금지급(-)",-11,-9,-2
"법인세환입",27,56,33
"법인세납부(-)",-4706,-4698,-5561
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-16397,-24277,-26295
"투자활동으로인한현금유입액",29655,34929,36643
"유동금융자산의감소",23802,29952,30500
"장기금융상품의감소",231,166,251
"매도가능금융자산의감소",1773,103,76
"만기보유금융자산의감소",4,10,0
"장기대여금의감소",62,98,184
"파생상품의변동",37,25,1
"기타비유동금융자산의감소",239,1301,2087
"관계기업등지분관련투자자산의감소",375,852,923
"유형자산의감소",1356,673,305
"무형자산의감소",290,165,284
"생물자산의감소",0,0,0
"투자부동산의감소",137,121,187
"기타투자활동으로인한현금유입액",1332,1451,1834
"(투자활동으로인한현금유출액)",46166,59367,63130
"유동금융자산의증가",21250,32046,35524
"장기금융상품의증가",625,695,530
"매도가능금융자산의증가",2241,80,41
"만기보유금융자산의증가",55,538,0
"장기대여금의증가",86,236,119
"기타비유동금융자산의증가",1313,2299,2690
"관계기업등지분관련투자자산의증가",1038,3554,2658
"유형자산의증가",14562,15102,17044
"무형자산의증가",2883,1804,2409
"생물자산의증가",0,0,0
"투자부동산의증가",518,752,531
"기타투자활동으로인한현금유출액",1588,2233,1531
"기타투자활동으로인한현금흐름",117,159,194
"재무활동으로인한현금흐름",3283,10075,12029
"재무활동으로인한현금유입액",46943,57276,77093
"사채의증가",6937,7216,10031
"차입금의증가",36570,39622,57267
"미지급금의증가",14,10,1
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",829,1190,713
"기타부채의증가",7,5,270
"유상증자",689,7484,5934
"자기주식의처분",299,429,205
"주식매입선택권의행사",43,112,40
"자본구성항목의증가",1253,517,369
"기타재무활동으로인한현금유입액",305,695,2255
"(재무활동으로인한현금유출액)",40771,43665,61561
"사채의감소",3131,2213,5928
"차입금의감소",30824,35335,46886
"미지급금의감소",7,21,0
"유동성장기부채의감소",5741,4652,4909
"기타금융부채의감소",85,294,1199
"기타부채의감소",16,17,829
"유상감자",0,0,0
"자기주식의취득",398,816,973
"자본구성항목의감소",47,0,96
"기타재무활동으로인한현금유출액",520,318,743
"기타재무활동으로인한현금흐름",-2900,-3535,-3493
"영업투자재무활동기타현금흐름",0,1,1
"연결범위변동으로인한현금의증가",21,110,-8
"환율변동효과",-816,106,96
"현금및현금성자산의증가",844,580,2141
"기초현금및현금성자산",29276,29854,30819
"기말현금및현금성자산",30123,30431,32965
