"","271560","026960","004370","007310","200130","140410","001680","001800","003230","006040","017810","049770","145990","280360","003380","005180","267980","005610","084690","072710","194700","002270","001130","136480","035810","239610","136490","101530","248170","044820","031440","222040","003920","036580","270870","060280","290720","051500","001790","004970","007540","065170","007160","011150","073560","003960","005740","027710","353810","008040","027740","002760","005990","065150","264900","002140","250000","006980","003680","195500","002600","227840","016790","088910","006090","008800","009780","238200","222980","005860","066360","003310","004590","103840","014710","218150","208140","168330","311390","004410","277410","005670","006880","154030","030720","002680","025870","025880"
"2016-01-25",NA,32300,459000,1377000,40250,28800,37050,49761,25200,253000,20000,379000,115000,NA,NA,68100,NA,334500,17000,164000,NA,911094,179500,3471,5796,NA,12697,NA,NA,70500,151000,24925,725000,14050,NA,6816,NA,76000,22250,14450,28728,3375,61400,3650,NA,18200,31544,1235,NA,2840,985,740,20533,5167,NA,1850,NA,3525,7820,NA,155500,26050,NA,3995,15950,14206,3515,NA,13462,1850,NA,1070,3870,NA,6430,4040,1800,19150,NA,142,NA,4097,9110,5490,8560,1710,6450,2334
"2016-01-26",NA,31000,462000,1369000,40250,28600,37700,49712,24850,255500,19400,364000,114000,NA,NA,69100,NA,327500,16750,161500,NA,916965,180500,3462,5627,NA,12902,NA,NA,71700,150000,25050,729000,13750,NA,7116,NA,76600,21950,14500,28275,3140,62800,3635,NA,18300,30795,1230,NA,2890,998,741,20310,5337,NA,1820,NA,3435,7710,NA,156000,24550,NA,4000,16100,13472,3465,NA,12786,1774,NA,1050,3950,NA,6360,4060,1800,19150,NA,140,NA,4081,9120,5400,8380,1760,6440,2270
"2016-01-27",NA,31100,443500,1376000,39900,27700,36650,49958,24400,256000,19550,367000,114500,NA,NA,69300,NA,322000,16700,161000,NA,884671,180000,3435,5517,NA,13085,NA,NA,72900,151000,26750,741000,13350,NA,7038,NA,78200,22300,14500,27520,3085,62400,3670,NA,18350,31330,1215,NA,2895,972,738,20063,5199,NA,1810,NA,3380,7680,NA,155500,25300,NA,4025,15700,13005,3425,NA,12436,1693,NA,1060,3860,NA,6430,4050,1800,18700,NA,141,NA,4081,9370,5400,8360,1755,6340,2229
"2016-01-28",NA,31400,454500,1383000,40550,27700,37350,49958,24800,261500,19450,370000,113000,NA,NA,69700,NA,323000,17000,160500,NA,892500,183000,3471,5697,NA,12697,NA,NA,73000,158000,27150,752000,13650,NA,6932,NA,77600,22200,14600,28215,3230,62400,3690,NA,18600,31169,1220,NA,3185,955,741,20409,5297,NA,1835,NA,3405,7650,NA,161000,27000,NA,4070,15700,13939,3500,NA,12636,1750,NA,1065,3790,NA,6510,4080,1800,18350,NA,138,NA,3985,9380,5500,8230,1800,6240,2265
"2016-01-29",NA,31350,468500,1414000,40700,26550,37800,50596,24550,262000,19400,382000,113500,NA,NA,71400,NA,320500,17200,163500,NA,924794,183000,3480,5766,NA,12879,NA,NA,73400,161500,27100,760000,13700,NA,7396,NA,79100,22700,14600,29514,3155,62000,3710,NA,18550,31437,1230,NA,3265,939,730,20236,5264,NA,1870,NA,3405,7600,NA,162000,29100,NA,4070,14800,14272,3495,NA,12436,1740,NA,1075,3765,NA,6560,4070,1800,18150,NA,138,NA,3953,9340,5500,8380,1785,6200,2279
"2016-02-01",NA,30650,469000,1384000,40050,27200,33100,51677,25200,264500,19950,371000,106000,NA,NA,71100,NA,333000,15900,169500,NA,928709,187500,3502,5677,NA,12925,NA,NA,78400,159000,27050,769000,13850,NA,7396,NA,78900,23300,14500,31054,3165,64300,3680,NA,18400,31383,1210,NA,3400,925,733,21004,5305,NA,1905,NA,3420,7780,NA,162000,29050,NA,4070,15500,15940,3495,NA,11985,1678,NA,1085,3695,NA,6550,4020,1800,17850,NA,136,NA,3965,9280,5060,8560,1775,6190,2210
"2016-02-02",NA,31050,472500,1409000,40400,27200,33850,51579,26300,259000,20250,361500,104500,NA,NA,72500,NA,330000,15600,170000,NA,918923,185000,3484,5557,NA,12742,NA,NA,78200,156000,27450,771000,14250,NA,7580,NA,77500,23800,14300,30752,3080,65800,3695,NA,18500,30795,1180,NA,2380,917,734,21648,5208,NA,1865,NA,3365,8600,NA,159500,29300,NA,4050,15000,15139,3495,NA,12436,1678,NA,1050,3700,NA,6920,4100,1800,19050,NA,144,NA,3969,9330,5800,8600,1755,6350,2210
"2016-02-03",NA,30200,470000,1410000,39650,29350,33000,50498,26300,256500,19800,351000,108500,NA,NA,72900,NA,328000,14950,168500,NA,922837,184000,3475,5627,NA,12994,NA,NA,78300,164000,26600,770000,14150,NA,7686,NA,76400,23800,14300,30510,3000,66700,3640,NA,18650,30100,1195,NA,2225,934,741,21648,5021,NA,1875,NA,3215,8530,NA,161000,28600,NA,3995,14700,15473,3455,NA,12210,1655,NA,1045,3685,NA,6900,4000,1800,19450,NA,150,NA,3937,9150,5900,8560,1730,6300,2160
"2016-02-04",NA,31300,471500,1381000,38750,29300,33100,50596,25900,259500,20200,345000,109000,NA,NA,73600,NA,328000,14900,169000,NA,885650,183000,3608,5836,NA,13016,NA,NA,77300,165500,29500,753000,14200,NA,7686,NA,76500,24000,14400,30450,2920,66200,3620,NA,18650,29298,1215,NA,2045,925,742,22118,5070,NA,1880,NA,3250,8440,NA,157500,28950,NA,4020,14000,15473,3505,NA,12761,1683,NA,1055,3790,NA,6720,4020,1800,19350,NA,151,NA,3937,9210,5500,8660,1765,6400,2187
