"","X2017.12","X2018.12","X2019.12"
"사채상환이익",0,0,29
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",1,109,89
"자산재평가이익",0,0,0
"지분법관련이익",65,19,47
"종속회사관련이익",24,0,150
"법인세수익",267,307,99
"영업활동으로인한자산부채변동(운전자본변동)",-2282,-3091,-2228
"자산의감소(증가)",-1382,-3555,169
"부채의증가(감소)",-895,494,-2358
"정부보조금등의변동",0,-1,0
"기타운전자본의변동",-4,-30,-41
"*영업에서창출된현금흐름",10379,8480,10610
"기타영업활동으로인한현금흐름",-2463,-269,205
"이자수입",844,2767,3087
"이자지급(-)",-719,-1485,-1819
"배당금수입",145,107,231
"배당금지급(-)",0,0,0
"법인세환입",0,16,8
"법인세납부(-)",-2733,-1676,-1303
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-16505,-6149,-6899
"투자활동으로인한현금유입액",22084,23618,15304
"유동금융자산의감소",16708,18968,13482
"장기금융상품의감소",55,540,93
"매도가능금융자산의감소",1315,18,0
"만기보유금융자산의감소",4,0,0
"장기대여금의감소",582,716,58
"파생상품의변동",0,2,0
"기타비유동금융자산의감소",543,648,214
"관계기업등지분관련투자자산의감소",312,331,194
"유형자산의감소",811,488,233
"무형자산의감소",38,60,45
"생물자산의감소",0,0,0
"투자부동산의감소",82,104,130
"기타투자활동으로인한현금유입액",1633,1744,854
"(투자활동으로인한현금유출액)",38641,29825,22269
"유동금융자산의증가",17145,18353,16003
"장기금융상품의증가",560,512,66
"매도가능금융자산의증가",956,0,0
"만기보유금융자산의증가",412,0,0
"장기대여금의증가",792,745,192
"기타비유동금융자산의증가",340,227,872
"관계기업등지분관련투자자산의증가",2683,502,136
"유형자산의증가",5046,5194,4598
"무형자산의증가",289,528,223
"생물자산의증가",0,0,0
"투자부동산의증가",20,87,32
"기타투자활동으로인한현금유출액",10390,3669,146
"기타투자활동으로인한현금흐름",53,60,68
"재무활동으로인한현금흐름",8612,-153,-6462
"재무활동으로인한현금유입액",36944,37533,31212
"사채의증가",4836,2901,7172
"차입금의증가",29011,33409,23459
"미지급금의증가",0,0,0
"유동성장기부채의증가",0,60,0
"기타금융부채의증가",1885,37,33
"기타부채의증가",4,29,4
"유상증자",75,958,131
"자기주식의처분",1116,126,173
"주식매입선택권의행사",0,0,7
"자본구성항목의증가",0,12,53
"기타재무활동으로인한현금유입액",16,2,179
"(재무활동으로인한현금유출액)",26175,34471,34017
"사채의감소",139,451,1091
"차입금의감소",20803,27080,24507
"미지급금의감소",0,0,0
"유동성장기부채의감소",4893,5226,6710
"기타금융부채의감소",83,161,1187
"기타부채의감소",7,15,5
"유상감자",0,0,0
"자기주식의취득",188,154,20
"자본구성항목의감소",0,19,155
"기타재무활동으로인한현금유출액",62,1364,348
"기타재무활동으로인한현금흐름",-2155,-3215,-3655
"영업투자재무활동기타현금흐름",0,0,0
"연결범위변동으로인한현금의증가",0,-19,0
"환율변동효과",-37,6,9
"현금및현금성자산의증가",-12,1900,-2534
"기초현금및현금성자산",11081,12380,14280
"기말현금및현금성자산",11064,14280,11744
