"","X2019.12","X2020.03","X2020.06","X2020.09"
"무형자산",18913,18839,18911,23857
"비유동생물자산",0,0,0,0
"투자부동산",5543,5443,5585,5543
"장기금융자산",7839,6219,6998,8135
"관계기업등지분관련투자자산",5120,5154,5248,5279
"장기매출채권및기타비유동채권",962,992,974,1004
"이연법인세자산",1015,1069,938,829
"장기당기법인세자산",0,0,0,0
"기타비유동자산",3665,3327,3495,4419
"기타금융업자산",28996,26983,27776,30348
"부채",115169,107799,107613,121704
"유동부채",45158,42731,40439,44641
"단기사채",388,389,346,234
"단기차입금",12419,12479,13012,13804
"유동성장기부채",8813,8838,7324,8362
"유동금융부채",3649,3218,3148,4786
"매입채무및기타유동채무",17050,14821,13869,14806
"유동종업원급여충당부채",4,38,38,4
"기타단기충당부채",234,175,327,147
"당기법인세부채",833,623,631,812
"계약부채",281,150,247,278
"반품(환불)부채",43,0,0,0
"배출부채",559,634,234,66
"기타유동부채",885,1366,1240,1325
"매각예정으로분류된처분자산집단에포함된부채",0,0,19,18
"비유동부채",42447,39618,41041,48480
"사채",9597,7623,9229,10775
"장기차입금",17697,17551,16511,20032
"비유동금융부채",2823,2489,3066,3637
"장기매입채무및기타비유동채무",445,372,367,371
"비유동종업원급여충당부채",5564,5653,5773,6386
"기타장기충당부채",2471,2444,2452,2649
"이연법인세부채",3726,3270,3440,4423
"장기당기법인세부채",0,0,0,0
"기타비유동부채",124,219,209,213
"기타금융업부채",27570,25451,26134,28577
"자본",98842,88329,89946,103334
"지배기업주주지분",79328,69186,70204,85655
"자본금",12086,11898,11901,12249
"신종자본증권",0,0,0,0
"자본잉여금",39089,35356,35403,45343
"기타자본",-14092,-14218,-14368,-14572
"기타포괄손익누계액",863,644,848,982
"이익잉여금(결손금)",50611,44570,45732,51181
"비지배주주지분",10289,10085,10439,8158
"영업활동으로인한현금흐름",3885,1011,3716,3198
"당기순손익",128,-2,1430,992
"법인세비용차감전계속사업이익",397,151,627,666
"현금유출이없는비용등가산",4650,3171,3145,3399
"퇴직급여",235,242,240,234
"종업원급여",29,0,1,81
"주식보상비",3,4,52,-42
"감가상각비",1413,1382,1395,1450
"무형자산상각비",94,87,93,90
"계약부채전입액",-5,2,-2,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",-15,0,0,0
"기타의대손상각비",112,15,14,-1
"배당금지급",0,0,0,0
"금융부채관련손실",-6,2,-1,1
"사채상환손실",3,0,3,0
"투자자산평가손실",19,8,-7,1
"자산재평가손실",0,0,0,0
"지분법관련손실",5,8,-6,3
"종속기업관련손실",0,0,0,0
"관계기업관련손익",474,0,0,-1
"(현금유입이없는수익등차감)",1641,1688,1037,899
"금융부채관련이익",117,114,-51,0
"사채상환이익",-30,1,-1,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,8,-2
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,1,-1
"주식보상비환입",0,0,0,0
"투자자산평가이익",82,3,5,1
"자산재평가이익",0,0,0,0
"지분법관련이익",-64,107,121,37
"종속회사관련이익",0,0,0,0
"법인세수익",26,79,-53,-17
"영업활동으로인한자산부채변동(운전자본변동)",194,-577,-626,-959
"자산의감소(증가)",-929,1754,-436,-1199
"부채의증가(감소)",1092,-2343,-189,247
"정부보조금등의변동",0,0,1,1
"기타운전자본의변동",30,11,-8,-6
"*영업에서창출된현금흐름",3727,1053,3539,3200
"기타영업활동으로인한현금흐름",155,-41,178,0
"이자수입",808,791,793,761
"이자지급(-)",-508,-515,-329,-481
"배당금수입",33,71,85,44
"배당금지급(-)",7,0,0,0
"법인세환입",-21,1,13,0
"법인세납부(-)",-165,-390,-382,-326
"중단영업관련현금흐름",0,0,-5,0
"투자활동으로인한현금흐름",-1088,-1829,-522,-3005
"투자활동으로인한현금유입액",1071,6194,5574,6840
"유동금융자산의감소",730,5466,4754,5181
"장기금융상품의감소",6,21,13,169
"매도가능금융자산의감소",0,0,0,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",20,247,74,84
"파생상품의변동",0,0,0,0
"기타비유동금융자산의감소",1,26,357,460
"관계기업등지분관련투자자산의감소",134,1,60,250
"유형자산의감소",60,36,86,252
"무형자산의감소",2,17,12,25
"생물자산의감소",0,0,0,0
"투자부동산의감소",4,339,18,77
"기타투자활동으로인한현금유입액",112,38,198,342
"(투자활동으로인한현금유출액)",2161,8026,6153,9848
"유동금융자산의증가",1011,6325,3897,6717
"장기금융상품의증가",-89,90,19,178
"매도가능금융자산의증가",0,0,0,0
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",134,51,180,4
"기타비유동금융자산의증가",-64,114,469,798
"관계기업등지분관련투자자산의증가",88,0,11,63
"유형자산의증가",962,1172,1293,1933
"무형자산의증가",74,51,43,101
"생물자산의증가",0,0,0,0
"투자부동산의증가",4,5,195,38
"기타투자활동으로인한현금유출액",46,219,44,16
"기타투자활동으로인한현금흐름",4,2,55,3
"재무활동으로인한현금흐름",-1233,-653,-2888,-601
"재무활동으로인한현금유입액",7436,5958,12307,10992
"사채의증가",743,215,2376,1752
"차입금의증가",6426,5696,9804,9169
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",5,26,8,2
"기타부채의증가",-1,5,-3,4
"유상증자",31,0,0,0
"자기주식의처분",47,0,73,0
"주식매입선택권의행사",7,7,0,0
"자본구성항목의증가",0,0,0,16
"기타재무활동으로인한현금유입액",179,9,51,46
"(재무활동으로인한현금유출액)",8296,6425,13013,10725
"사채의감소",625,0,120,82
"차입금의감소",5597,5007,8798,6793
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",1694,900,3610,2809
"기타금융부채의감소",173,365,342,413
"기타부채의감소",3,1,-1,5
"유상감자",0,0,0,0
"자기주식의취득",16,137,121,392
"자본구성항목의감소",155,5,16,216
"기타재무활동으로인한현금유출액",33,11,10,14
"기타재무활동으로인한현금흐름",-373,-185,-2182,-868
"영업투자재무활동기타현금흐름",0,0,0,0
"연결범위변동으로인한현금의증가",0,0,0,0
"환율변동효과",-8,13,-4,-17
"현금및현금성자산의증가",1552,-1460,300,-425
"기초현금및현금성자산",9520,10645,9187,9488
"기말현금및현금성자산",10645,9187,9488,10109
