"","X2019.12","X2020.03","X2020.06","X2020.09"
"기타대손상각비",81,0,10,11
"충당부채전입액",14,0,7,0
"종속기업,공동지배기업및관계기업관련손익",-11,42,173,82
"지분법손익",-183,-5,26,9
"종속기업,공동지배기업및관계기업투자주식처분손익",10,-17,3,20
"종속기업,공동지배기업및관계기업투자주식손상관련손익",-3,0,0,0
"세전계속사업이익",4008,2846,5380,3654
"법인세비용",1200,2652,1482,960
"계속영업이익",2812,194,3896,2692
"중단영업이익",-474,-1,22,0
"당기순이익",2337,193,3918,2692
"지배주주순이익",2330,-211,2515,2144
"비지배주주순이익",-339,265,812,357
"자산",229118,224214,226993,234468
"유동자산",137093,131252,132380,139030
"재고자산",7211,7654,8079,8207
"유동생물자산",0,0,0,0
"유동금융자산",39194,36846,40707,41548
"매출채권및기타유동채권",48129,42672,43363,47474
"당기법인세자산",72,84,45,74
"계약자산",605,939,887,1159
"반품(환불)자산",16,0,0,0
"배출권",0,0,0,0
"기타유동자산",7243,8844,8327,8761
"현금및현금성자산",32096,33136,30880,31281
"매각예정비유동자산및처분자산집단",2534,1067,88,526
"비유동자산",92022,92964,94612,95440
"유형자산",46341,46520,47383,47542
"무형자산",16360,16224,16359,16427
"비유동생물자산",0,0,0,0
"투자부동산",3919,4104,3888,3956
"장기금융자산",7596,7220,8597,9837
"관계기업등지분관련투자자산",4907,5708,5480,5760
"장기매출채권및기타비유동채권",1396,2108,1887,1775
"이연법인세자산",2348,2462,2558,2433
"장기당기법인세자산",0,0,0,0
"기타비유동자산",9156,8617,8446,7695
"기타금융업자산",0,0,0,0
"부채",96034,95084,93195,96014
"유동부채",69638,68293,66197,69393
"단기사채",1595,1571,1377,1791
"단기차입금",11536,13139,12243,11186
"유동성장기부채",2701,3256,2279,4158
"유동금융부채",3034,3254,2954,1655
"매입채무및기타유동채무",38405,34173,35388,37937
"유동종업원급여충당부채",377,180,273,271
"기타단기충당부채",399,406,384,432
"당기법인세부채",1958,1848,1654,1886
"계약부채",794,836,1058,1051
"반품(환불)부채",8,6,8,3
"배출부채",0,0,0,0
"기타유동부채",7879,9631,8575,9017
"매각예정으로분류된처분자산집단에포함된부채",952,0,0,0
"비유동부채",26401,26791,27003,26623
"사채",3060,2961,2072,2189
"장기차입금",9546,9625,10329,10077
"비유동금융부채",6503,6405,6342,5915
"장기매입채무및기타비유동채무",833,757,914,1089
"비유동종업원급여충당부채",2559,3054,2608,2936
"기타장기충당부채",355,360,384,369
"이연법인세부채",3353,3367,4087,3799
"장기당기법인세부채",0,0,0,0
"기타비유동부채",178,234,237,220
"기타금융업부채",0,0,0,0
"자본",133079,129129,133801,138447
"지배기업주주지분",105045,101093,104491,108371
"자본금",9547,8844,8775,9146
"신종자본증권",100,100,100,100
"자본잉여금",36743,38019,35780,40397
"기타자본",-1505,-1671,-2300,-2458
"기타포괄손익누계액",-3955,-4094,-3606,-3864
"이익잉여금(결손금)",72462,68279,74094,73615
"비지배주주지분",19684,19653,20960,21523
"영업활동으로인한현금흐름",6074,1021,8033,4091
"당기순손익",2337,131,3588,2279
"법인세비용차감전계속사업이익",51,140,415,375
"현금유출이없는비용등가산",7624,6302,4334,5431
"퇴직급여",626,549,564,557
"종업원급여",118,17,51,50
"주식보상비",25,19,11,22
"감가상각비",2423,1673,1724,1687
"무형자산상각비",515,355,333,340
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",83,1,10,37
"배당금지급",0,0,0,0
"금융부채관련손실",37,206,46,-21
"사채상환손실",5,11,20,3
"투자자산평가손실",3,0,8,0
"자산재평가손실",0,0,0,0
"지분법관련손실",84,72,-27,32
"종속기업관련손실",6,0,0,25
"관계기업관련손익",43,29,175,24
"(현금유입이없는수익등차감)",1427,1612,1316,714
"금융부채관련이익",70,1,0,6
"사채상환이익",2,1,55,-11
"퇴직급여충당부채환입액",0,1,-1,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",-2,0,0,0
"투자자산평가이익",-6,0,3,0
"자산재평가이익",0,0,0,0
"지분법관련이익",44,32,32,71
"종속회사관련이익",137,0,0,2
"법인세수익",19,9,27,5
"영업활동으로인한자산부채변동(운전자본변동)",-1288,-3356,2364,-2295
"자산의감소(증가)",900,1758,279,-1862
"부채의증가(감소)",953,-5474,3515,2292
"정부보조금등의변동",-1,0,0,0
"기타운전자본의변동",-3144,365,-1430,-2728
"*영업에서창출된현금흐름",7297,1616,9380,5072
"기타영업활동으로인한현금흐름",-1219,-599,-1350,-982
"이자수입",260,465,153,115
"이자지급(-)",-297,-266,-229,-203
"배당금수입",-46,8,43,2
"배당금지급(-)",0,0,0,0
"법인세환입",-3,1,6,1
"법인세납부(-)",-1137,-800,-1327,-898
"중단영업관련현금흐름",0,0,-7,0
"투자활동으로인한현금흐름",-6210,-43,-5042,-3210
"투자활동으로인한현금유입액",1320,8888,4192,5385
"유동금융자산의감소",3083,4935,656,2551
"장기금융상품의감소",1113,825,437,368
"매도가능금융자산의감소",34,61,149,14
"만기보유금융자산의감소",-4,0,0,0
"장기대여금의감소",26,85,-1,46
"파생상품의변동",-3,24,-1,6
"기타비유동금융자산의감소",-248,1714,611,1666
"관계기업등지분관련투자자산의감소",-71,226,551,14
"유형자산의감소",10,32,31,111
"무형자산의감소",46,12,14,14
"생물자산의감소",0,0,0,0
"투자부동산의감소",2,3,199,40
"기타투자활동으로인한현금유입액",-2671,969,1543,552
"(투자활동으로인한현금유출액)",7537,8938,9236,8606
"유동금융자산의증가",6232,3400,4958,3870
"장기금융상품의증가",874,781,530,396
"매도가능금융자산의증가",52,87,77,194
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",147,83,139,114
"기타비유동금융자산의증가",1008,1210,988,1081
"관계기업등지분관련투자자산의증가",-2541,775,327,586
"유형자산의증가",1625,1271,1910,1545
"무형자산의증가",297,214,210,349
"생물자산의증가",0,0,0,0
"투자부동산의증가",40,12,2,10
"기타투자활동으로인한현금유출액",-212,1088,81,446
"기타투자활동으로인한현금흐름",8,4,2,10
"재무활동으로인한현금흐름",-792,576,-5520,-852
"재무활동으로인한현금유입액",9382,7331,7758,5532
"사채의증가",1767,831,209,697
"차입금의증가",6110,6222,7331,4208
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",47,0,0,0
"기타금융부채의증가",29,6,54,12
"기타부채의증가",2,0,0,0
"유상증자",1388,124,165,406
"자기주식의처분",0,0,16,32
"주식매입선택권의행사",0,0,1,5
"자본구성항목의증가",-1090,147,-132,51
"기타재무활동으로인한현금유입액",1126,1,114,118
"(재무활동으로인한현금유출액)",10220,6713,10404,6351
"사채의감소",938,741,422,88
"차입금의감소",8209,4891,7290,5051
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",69,38,1148,139
"기타금융부채의감소",776,785,777,836
"기타부채의감소",1,1,1,1
"유상감자",0,0,0,0
"자기주식의취득",186,203,735,231
"자본구성항목의감소",122,0,0,0
"기타재무활동으로인한현금유출액",-82,56,30,9
"기타재무활동으로인한현금흐름",49,-37,-2876,-32
"영업투자재무활동기타현금흐름",-49,0,0,30
"연결범위변동으로인한현금의증가",-49,0,60,-15
"환율변동효과",-83,180,100,-101
"현금및현금성자산의증가",-1112,1730,-2366,-59
"기초현금및현금성자산",32396,31383,32986,30874
"기말현금및현금성자산",31286,33135,30622,31279
