"","X2017.12","X2018.12","X2019.12"
"매출액",51463,54035,54799
"매출원가",43186,44994,45072
"매출총이익",8276,9045,9727
"판매비와관리비",5629,5876,6321
"인건비",1935,2056,2244
"유무형자산상각비",267,279,548
"연구개발비",168,169,144
"광고선전비",74,63,107
"판매비",1919,1954,2032
"관리비",1022,1131,1022
"기타원가성비용",0,0,0
"기타",245,218,222
"영업이익",2648,3168,3406
"영업이익(발표기준)",2648,3168,3406
"금융수익",177,179,212
"이자수익",88,96,137
"배당금수익",6,8,10
"외환이익",64,48,49
"대손충당금환입액",0,0,0
"매출채권처분이익",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련이익",0,0,0
"금융자산처분이익",3,0,3
"금융자산평가이익",0,16,1
"금융자산손상차손환입",0,0,0
"파생상품이익",10,5,1
"기타금융수익",3,1,8
"금융원가",681,581,599
"이자비용",528,516,536
"외환손실",79,51,56
"대손상각비",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련손실",0,0,0
"매출채권처분손실",0,0,0
"금융자산처분손실",0,0,2
"금융자산평가손실",0,10,1
"금융자산손상차손",62,0,0
"파생상품손실",7,0,8
"기타금융원가",3,1,1
"기타수익",830,677,585
"재고자산감모손실환입",0,0,0
"재고자산폐기(처분)이익",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가이익",0,0,0
"자산처분(폐기)이익",82,363,191
"자산평가이익",0,0,0
"자산손상차손환입",15,0,0
"임대료수익",34,20,19
"로열티수익",0,0,0
"수수료수익",9,9,10
"대손충당금환입",1,0,0
"충당부채환입액",0,0,0
"기타비용",630,428,446
"재고자산감모손실",0,0,0
"재고자산폐기(처분)손실",28,6,4
"당기손익-공정가치측정<U+00A0>금융자산평가손실",0,0,0
"자산처분(폐기)손실",131,56,52
"자산평가손실",0,0,0
"자산손상차손",157,68,44
"기타대손상각비",2,-7,1
"충당부채전입액",28,1,62
"종속기업,공동지배기업및관계기업관련손익",310,326,190
"지분법손익",268,286,133
"종속기업,공동지배기업및관계기업투자주식처분손익",0,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0
"세전계속사업이익",2655,3346,3350
"법인세비용",617,497,763
"계속영업이익",2034,2846,2586
"중단영업이익",52,36,-38
"당기순이익",2087,2882,2548
"지배주주순이익",1600,2195,1895
"비지배주주순이익",85,233,196
"자산",68278,69020,71609
"유동자산",24344,23964,24411
"재고자산",6781,6789,6743
"유동생물자산",0,0,0
"유동금융자산",1379,1801,2839
"매출채권및기타유동채권",11411,10041,9841
"당기법인세자산",17,16,6
"계약자산",0,21,20
"반품(환불)자산",0,2,7
"배출권",0,0,4
"기타유동자산",345,253,274
"현금및현금성자산",3851,4246,3988
"매각예정비유동자산및처분자산집단",560,784,686
"비유동자산",43932,45058,47198
"유형자산",31600,33746,34709
"무형자산",4317,4272,4926
"비유동생물자산",0,0,0
"투자부동산",2993,2133,2083
"장기금융자산",1232,961,967
"관계기업등지분관련투자자산",2700,2878,3125
"장기매출채권및기타비유동채권",390,340,276
"이연법인세자산",140,177,192
"장기당기법인세자산",0,0,0
"기타비유동자산",557,553,920
"기타금융업자산",0,0,0
"부채",28858,27297,27292
"유동부채",19691,18961,16366
"단기사채",0,0,188
"단기차입금",8180,7770,6086
"유동성장기부채",3346,4199,2304
"유동금융부채",33,12,231
"매입채무및기타유동채무",7635,6244,6313
"유동종업원급여충당부채",2,2,3
"기타단기충당부채",33,3,65
"당기법인세부채",314,558,679
"계약부채",0,25,39
"반품(환불)부채",0,16,19
"배출부채",10,0,0
"기타유동부채",139,131,436
"매각예정으로분류된처분자산집단에포함된부채",0,0,0
"비유동부채",9169,8337,10926
"사채",414,1495,3653
"장기차입금",6048,4224,4224
"비유동금융부채",16,26,421
"장기매입채무및기타비유동채무",67,189,149
"비유동종업원급여충당부채",701,740,768
"기타장기충당부채",86,9,11
"이연법인세부채",1817,1636,1686
"장기당기법인세부채",0,0,0
"기타비유동부채",19,15,14
"기타금융업부채",0,0,0
"자본",39420,41721,44316
"지배기업주주지분",30951,32567,34235
"자본금",4708,4721,4781
"신종자본증권",0,0,0
"자본잉여금",8555,8768,9238
"기타자본",-359,-161,-350
"기타포괄손익누계액",-351,-807,-685
"이익잉여금(결손금)",24910,26992,28494
"비지배주주지분",1956,2214,2841
"영업활동으로인한현금흐름",2968,4657,5679
"당기순손익",2041,2838,2505
"법인세비용차감전계속사업이익",60,56,55
"현금유출이없는비용등가산",4992,4533,5103
"퇴직급여",447,442,454
"종업원급여",18,14,13
"주식보상비",0,0,0
"감가상각비",2432,2391,2819
"무형자산상각비",109,108,137
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",2,0,0
"기타의대손상각비",2,0,1
"배당금지급",0,0,0
