"","X2019.12","X2020.03","X2020.06","X2020.09"
"유동자산",34697,32230,33980,35738
"재고자산",6786,7381,7246,7410
"유동생물자산",29,26,29,27
"유동금융자산",3516,3932,3270,3455
"매출채권및기타유동채권",14618,12441,13658,14049
"당기법인세자산",20,25,9,69
"계약자산",1847,2084,1843,1934
"반품(환불)자산",0,0,0,0
"배출권",0,0,0,0
"기타유동자산",1966,1987,1888,1715
"현금및현금성자산",5243,3697,5372,6424
"매각예정비유동자산및처분자산집단",673,657,655,654
"비유동자산",40002,34871,40398,41009
"유형자산",26021,22925,25793,26244
"무형자산",1802,1318,1751,2205
"비유동생물자산",513,468,520,485
"투자부동산",1669,1512,1752,1804
"장기금융자산",4124,3525,4192,4124
"관계기업등지분관련투자자산",3213,3144,3546,3389
"장기매출채권및기타비유동채권",449,384,540,506
"이연법인세자산",1316,684,1388,1463
"장기당기법인세자산",0,0,0,0
"기타비유동자산",894,911,923,789
"기타금융업자산",0,0,0,0
"부채",35847,33063,34236,34405
"유동부채",25954,23396,25071,24479
"단기사채",1487,1315,1601,596
"단기차입금",8335,9113,8865,8494
"유동성장기부채",1251,1157,1474,1780
"유동금융부채",329,380,405,577
"매입채무및기타유동채무",11096,8816,9790,9447
"유동종업원급여충당부채",469,2,432,503
"기타단기충당부채",187,145,164,155
"당기법인세부채",400,228,302,338
"계약부채",1326,901,872,1064
"반품(환불)부채",3,2,0,0
"배출부채",0,0,1,0
"기타유동부채",840,1116,948,1293
"매각예정으로분류된처분자산집단에포함된부채",238,223,216,231
"비유동부채",9891,9669,9169,9928
"사채",1208,862,633,1359
"장기차입금",5215,5422,4828,4959
"비유동금융부채",629,743,630,506
"장기매입채무및기타비유동채무",262,123,224,205
"비유동종업원급여충당부채",744,794,1038,1125
"기타장기충당부채",245,122,221,225
"이연법인세부채",1539,1534,1530,1470
"장기당기법인세부채",0,0,0,0
"기타비유동부채",48,63,67,76
"기타금융업부채",0,0,0,0
"자본",38850,34038,40139,42335
"지배기업주주지분",29403,24499,30227,32317
"자본금",5764,5765,6068,6348
"신종자본증권",0,0,0,0
"자본잉여금",17320,16448,17520,18629
"기타자본",-1231,-1159,-1512,-937
"기타포괄손익누계액",1783,1485,1536,1661
"이익잉여금(결손금)",14593,10871,15865,15783
"비지배주주지분",625,625,666,859
"영업활동으로인한현금흐름",95,-593,1132,1072
"당기순손익",137,366,349,41
"법인세비용차감전계속사업이익",0,0,0,0
"현금유출이없는비용등가산",1593,1420,1246,1706
"퇴직급여",73,73,80,116
"종업원급여",8,0,4,0
"주식보상비",3,3,3,3
"감가상각비",354,311,388,434
"무형자산상각비",37,29,34,51
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",143,9,70,5
"배당금지급",0,0,0,0
"금융부채관련손실",-1,0,0,2
"사채상환손실",7,0,0,51
"투자자산평가손실",2,20,-14,-5
"자산재평가손실",0,0,0,0
"지분법관련손실",13,16,10,17
"종속기업관련손실",23,0,0,0
"관계기업관련손익",390,0,0,277
"(현금유입이없는수익등차감)",1022,621,359,186
"금융부채관련이익",-7,0,0,0
"사채상환이익",2,0,5,18
"퇴직급여충당부채환입액",-1,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,0,0,4
"자산재평가이익",29,0,0,0
"지분법관련이익",868,14,331,-140
"종속회사관련이익",-3,0,0,0
"법인세수익",98,11,29,133
"영업활동으로인한자산부채변동(운전자본변동)",-447,-1446,80,-174
"자산의감소(증가)",-894,-108,124,-580
"부채의증가(감소)",446,-1340,-42,403
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",4,1,-1,0
"*영업에서창출된현금흐름",263,-283,1319,1380
"기타영업활동으로인한현금흐름",-165,-309,-186,-311
"이자수입",70,33,30,21
"이자지급(-)",-202,-140,-162,-219
"배당금수입",4,5,14,5
"배당금지급(-)",0,0,0,0
"법인세환입",8,1,6,21
"법인세납부(-)",-39,-208,-76,-143
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-552,-805,-155,-1321
"투자활동으로인한현금유입액",180,1448,2234,1616
"유동금융자산의감소",441,1272,1878,1145
"장기금융상품의감소",-92,62,-1,35
"매도가능금융자산의감소",123,1,-1,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",-379,1,24,12
"파생상품의변동",0,2,10,-2
"기타비유동금융자산의감소",-449,50,114,263
"관계기업등지분관련투자자산의감소",60,0,7,0
"유형자산의감소",-29,14,17,6
"무형자산의감소",26,6,4,9
"생물자산의감소",0,0,0,0
"투자부동산의감소",94,0,58,0
"기타투자활동으로인한현금유입액",388,38,121,144
"(투자활동으로인한현금유출액)",730,2254,2392,2938
"유동금융자산의증가",943,1715,1394,1226
"장기금융상품의증가",-106,11,36,14
"매도가능금융자산의증가",175,0,0,0
"만기보유금융자산의증가",0,0,0,4
"장기대여금의증가",-343,5,47,18
"기타비유동금융자산의증가",-758,31,162,228
"관계기업등지분관련투자자산의증가",-50,5,57,19
"유형자산의증가",749,408,544,928
"무형자산의증가",18,18,24,32
"생물자산의증가",6,19,-9,10
"투자부동산의증가",-84,2,0,0
"기타투자활동으로인한현금유출액",173,37,129,452
"기타투자활동으로인한현금흐름",1,0,0,2
"재무활동으로인한현금흐름",513,551,117,1271
"재무활동으로인한현금유입액",4909,3815,3927,3523
"사채의증가",543,165,180,906
"차입금의증가",3510,3456,3363,1447
"미지급금의증가",0,0,0,6
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",-5,4,1,1
"기타부채의증가",0,0,0,0
"유상증자",1014,137,30,184
"자기주식의처분",34,7,80,545
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",-275,37,180,419
"기타재무활동으로인한현금유입액",85,9,95,15
"(재무활동으로인한현금유출액)",4394,3083,3624,2220
"사채의감소",183,180,81,625
"차입금의감소",4005,2703,3277,1398
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",240,87,149,40
"기타금융부채의감소",-44,86,72,98
"기타부채의감소",0,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",0,16,36,37
"자본구성항목의감소",0,0,0,0
"기타재무활동으로인한현금유출액",8,12,6,25
"기타재무활동으로인한현금흐름",3,-180,-188,-33
"영업투자재무활동기타현금흐름",0,12,0,0
"연결범위변동으로인한현금의증가",-9,0,0,-5
"환율변동효과",-34,13,-11,-2
"현금및현금성자산의증가",16,-821,1079,1018
"기초현금및현금성자산",4533,4518,3698,5372
"기말현금및현금성자산",4550,3698,4779,6422
