"","X2017.12","X2018.12","X2019.12"
"단기차입금",5690,12319,7173
"유동성장기부채",7443,7539,12104
"유동금융부채",453,1235,4641
"매입채무및기타유동채무",53281,55298,57349
"유동종업원급여충당부채",349,809,565
"기타단기충당부채",97,139,209
"당기법인세부채",1763,2012,2696
"계약부채",41,865,1286
"반품(환불)부채",0,5,4
"배출부채",0,0,0
"기타유동부채",8480,9658,8914
"매각예정으로분류된처분자산집단에포함된부채",3,136,133
"비유동부채",29726,37622,53883
"사채",14458,15803,6833
"장기차입금",6801,8756,5362
"비유동금융부채",2034,3853,33249
"장기매입채무및기타비유동채무",1322,1581,1385
"비유동종업원급여충당부채",1784,3004,2509
"기타장기충당부채",226,248,190
"이연법인세부채",2155,3492,3917
"장기당기법인세부채",0,0,0
"기타비유동부채",946,694,415
"기타금융업부채",0,0,0
"자본",131950,159132,157311
"지배기업주주지분",102601,127976,129585
"자본금",17577,19168,19810
"신종자본증권",0,0,0
"자본잉여금",47091,74194,76040
"기타자본",-5626,-9452,-8339
"기타포괄손익누계액",-1203,-3604,-2971
"이익잉여금(결손금)",57421,61310,58406
"비지배주주지분",16688,17543,14368
"영업활동으로인한현금흐름",16393,18729,23108
"당기순손익",4375,4949,-1822
"법인세비용차감전계속사업이익",296,-2,49
"현금유출이없는비용등가산",23229,30713,45716
"퇴직급여",1374,1511,1747
"종업원급여",13,16,11
"주식보상비",261,180,124
"감가상각비",7281,7529,11061
"무형자산상각비",4929,8276,10798
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",458,357,796
"배당금지급",0,0,0
"금융부채관련손실",39,212,170
"사채상환손실",0,3,65
"투자자산평가손실",0,0,0
"자산재평가손실",0,0,0
"지분법관련손실",366,228,964
"종속기업관련손실",1,198,427
"관계기업관련손익",277,246,697
"(현금유입이없는수익등차감)",3337,5670,5718
"금융부채관련이익",152,88,220
"사채상환이익",2,7,9
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",8,11,2
"투자자산평가이익",3,4,13
"자산재평가이익",0,4,0
"지분법관련이익",173,108,641
"종속회사관련이익",239,523,1278
"법인세수익",170,263,18
"영업활동으로인한자산부채변동(운전자본변동)",-5007,-7596,-9195
"자산의감소(증가)",-8839,-1194,-6006
"부채의증가(감소)",3827,-6416,-3353
"정부보조금등의변동",16,35,159
"기타운전자본의변동",-3,-23,2
"*영업에서창출된현금흐름",19559,22385,29026
"기타영업활동으로인한현금흐름",-3162,-3657,-5916
"이자수입",796,1031,1143
"이자지급(-)",-1020,-1264,-2655
"배당금수입",178,161,74
"배당금지급(-)",0,0,0
"법인세환입",13,8,21
"법인세납부(-)",-3134,-3568,-4484
"중단영업관련현금흐름",0,-21,-12
"투자활동으로인한현금흐름",-20595,-13461,-14268
"투자활동으로인한현금유입액",32391,48893,61034
"유동금융자산의감소",24318,36139,44140
"장기금융상품의감소",2383,3511,5011
"매도가능금융자산의감소",1011,467,145
"만기보유금융자산의감소",150,0,0
"장기대여금의감소",110,185,173
"파생상품의변동",12,5,2
"기타비유동금융자산의감소",1523,1048,1446
"관계기업등지분관련투자자산의감소",1289,1967,1562
"유형자산의감소",328,2344,370
"무형자산의감소",291,119,118
"생물자산의감소",0,0,0
"투자부동산의감소",27,115,58
"기타투자활동으로인한현금유입액",949,2986,8008
"(투자활동으로인한현금유출액)",53028,62382,75331
"유동금융자산의증가",24073,37588,42399
"장기금융상품의증가",3757,2790,5476
"매도가능금융자산의증가",2243,289,299
"만기보유금융자산의증가",13,0,20
"장기대여금의증가",480,242,64
"기타비유동금융자산의증가",2216,1299,1858
"관계기업등지분관련투자자산의증가",3664,3158,2542
"유형자산의증가",9686,9644,9230
"무형자산의증가",3775,5587,8361
"생물자산의증가",0,0,0
"투자부동산의증가",483,11,149
"기타투자활동으로인한현금유출액",2617,1770,4929
"기타투자활동으로인한현금흐름",43,33,37
"재무활동으로인한현금흐름",6537,2165,-8816
"재무활동으로인한현금유입액",29916,49861,77189
"사채의증가",10553,2948,3798
"차입금의증가",10847,39890,66610
"미지급금의증가",0,0,0
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",345,917,610
"기타부채의증가",271,17,3
"유상증자",5356,3818,1109
"자기주식의처분",53,34,7
"주식매입선택권의행사",17,168,138
"자본구성항목의증가",223,371,1205
"기타재무활동으로인한현금유입액",2253,1699,3708
"(재무활동으로인한현금유출액)",21766,45450,83431
"사채의감소",1102,1374,1320
"차입금의감소",13356,35421,71251
"미지급금의감소",0,0,0
"유동성장기부채의감소",6189,5795,6570
"기타금융부채의감소",380,203,2320
"기타부채의감소",69,142,145
"유상감자",0,0,0
"자기주식의취득",247,2093,325
"자본구성항목의감소",142,58,169
"기타재무활동으로인한현금유출액",283,363,1327
"기타재무활동으로인한현금흐름",-1613,-2244,-2575
"영업투자재무활동기타현금흐름",2,-6,-7
"연결범위변동으로인한현금의증가",1,8,42
"환율변동효과",-669,27,243
"현금및현금성자산의증가",1658,7460,300
"기초현금및현금성자산",23662,25325,32790
"기말현금및현금성자산",25318,32790,33095
