"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",38640,30810,27196,12565,12435,12430
"매출원가",29391,23682,20808,10078,9785,10052
"매출총이익",9249,7128,6388,2486,2650,2378
"판매비와관리비",5951,5120,5056,2280,2221,2213
"인건비",1993,1714,1789,907,768,829
"유무형자산상각비",196,167,184,136,129,149
"연구개발비",760,786,832,384,361,376
"광고선전비",319,241,223,65,39,56
"판매비",1349,1054,924,227,197,221
"관리비",481,383,338,263,256,295
"기타원가성비용",NA,NA,NA,NA,NA,NA
"기타",853,774,766,299,472,286
"영업이익",3298,2009,1332,206,429,165
"영업이익(발표기준)",3298,2009,1332,206,429,165
"금융수익",2907,3129,1842,1234,5425,359
"이자수익",166,205,204,59,55,46
"배당금수익",124,391,378,371,NA,NA
"외환이익",631,467,595,334,128,188
"대손충당금환입액",NA,NA,NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA,NA,NA
"금융자산처분이익",11,500,41,1,NA,11
"금융자산평가이익",1850,1489,524,NA,5116,5
"금융자산손상차손환입",NA,NA,NA,NA,NA,NA
"파생상품이익",124,77,63,468,126,110
"기타금융수익",NA,NA,38,NA,NA,NA
"금융원가",4333,5661,1968,6915,670,2757
"이자비용",530,586,618,461,391,397
"외환손실",670,416,275,296,141,290
"대손상각비",159,13,12,12,-2,-3
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA,NA,NA
"금융자산처분손실",0,0,63,2,NA,NA
"금융자산평가손실",909,4462,696,5891,18,1953
"금융자산손상차손",NA,NA,NA,NA,NA,NA
"파생상품손실",443,92,304,76,4,112
"기타금융원가",1622,92,NA,178,118,9
"기타수익",397,310,867,1150,128,931
"재고자산감모손실환입",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA,NA,NA
"자산처분(폐기)이익",16,4,100,2,5,801
"자산평가이익",NA,NA,NA,NA,NA,NA
"자산손상차손환입",21,NA,424,NA,NA,7
"임대료수익",79,84,79,23,22,23
"로열티수익",25,15,17,0,27,0
"수수료수익",NA,NA,NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA,NA,NA
"충당부채환입액",2,NA,NA,NA,NA,NA
"기타비용",1234,538,1620,92,404,140
"재고자산감모손실",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA,NA,NA
"자산처분(폐기)손실",10,4,9,7,8,39
"자산평가손실",NA,NA,NA,NA,NA,NA
"자산손상차손",NA,196,83,NA,275,16
"기타대손상각비",NA,NA,NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",-96,81,-2409,172,78,44
"지분법손익",-96,81,-2409,172,78,44
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA,NA,NA
"세전계속사업이익",939,-671,-1955,-4246,4986,-1398
"법인세비용",516,-34,304,-1076,1502,-140
"계속영업이익",423,-637,-2259,-3170,3484,-1259
"중단영업이익",NA,406,40,468,NA,NA
"당기순이익",423,-231,-2219,-2702,3484,-1259
"지배주주순이익",418,-236,-2225,-2477,3745,-956
"비지배주주순이익",5,5,6,-225,-261,-303
"자산",95438,89654,93822,120181,124499,118776
"유동자산",24523,26456,32303,34457,35078,32984
"재고자산",5495,5926,4811,10211,10142,9408
"유동생물자산",NA,NA,NA,NA,NA,NA
"유동금융자산",4546,8135,6551,6950,4998,6323
"매출채권및기타유동채권",10385,8690,6920,11212,10077,10392
"당기법인세자산",NA,NA,NA,NA,NA,NA
"계약자산",NA,NA,NA,NA,NA,NA
"반품(환불)자산",NA,12,5,6,5,6
"배출권",NA,NA,NA,NA,NA,NA
"기타유동자산",296,321,164,447,396,572
"현금및현금성자산",3800,3372,2144,5631,9460,6283
"매각예정비유동자산및처분자산집단",NA,NA,11708,NA,NA,NA
"비유동자산",70915,63198,61519,85724,89421,85793
"유형자산",27658,27299,23212,40735,39836,38832
"무형자산",305,306,276,13364,13058,12865
"비유동생물자산",NA,NA,NA,NA,NA,NA
"투자부동산",6479,6451,6287,6798,6761,6198
"장기금융자산",33210,26833,26087,20316,25443,23405
"관계기업등지분관련투자자산",2565,1585,4575,1987,2050,2086
"장기매출채권및기타비유동채권",359,361,478,644,428,632
"이연법인세자산",7,7,8,105,107,110
"장기당기법인세자산",NA,NA,NA,NA,NA,NA
"기타비유동자산",333,355,596,1774,1739,1665
"기타금융업자산",NA,NA,NA,NA,NA,NA
"부채",36775,32241,49290,73391,74503,70313
"유동부채",26035,14222,31876,32900,33900,29512
"단기사채",NA,NA,NA,NA,NA,NA
"단기차입금",12482,5644,11902,16245,16719,13626
"유동성장기부채",6904,1018,3010,6109,6099,4106
"유동금융부채",238,NA,106,198,2362,2311
"매입채무및기타유동채무",5967,5810,13904,9450,7567,7945
"유동종업원급여충당부채",NA,NA,NA,NA,NA,NA
"기타단기충당부채",NA,NA,NA,25,74,84
"당기법인세부채",90,1474,5,602,849,1173
"계약부채",NA,NA,NA,NA,NA,NA
"반품(환불)부채",NA,16,7,8,24,18
"배출부채",NA,NA,NA,NA,NA,NA
"기타유동부채",354,260,234,263,207,250
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,2708,NA,NA,NA
"비유동부채",10740,18019,17414,40490,40603,40800
"사채",1998,10977,8986,5990,7487,7488
"장기차입금",1102,1118,1102,21111,20566,21170
"비유동금융부채",1694,1772,3255,4237,2094,2348
"장기매입채무및기타비유동채무",281,228,200,995,1392,1208
"비유동종업원급여충당부채",NA,NA,NA,4537,4202,4274
"기타장기충당부채",130,122,52,228,177,214
"이연법인세부채",5535,3802,3819,3391,4687,4097
"장기당기법인세부채",NA,NA,NA,NA,NA,NA
"기타비유동부채",NA,NA,NA,NA,NA,NA
"기타금융업부채",NA,NA,NA,NA,NA,NA
"자본",58663,57413,44532,46791,49996,48464
"지배기업주주지분",58552,57300,44519,42252,45767,44650
"자본금",564,564,564,481,481,481
"신종자본증권",NA,NA,NA,NA,NA,NA
