"","x","X2020.03","X2020.06","X2020.09"
"104",NA,NA,NA,NA
"105",NA,NA,NA,NA
"106",NA,NA,NA,NA
"107",NA,NA,NA,NA
"108",NA,9,12,8
"109",NA,NA,NA,NA
"110",NA,87,95,76
"111",NA,15,15,NA
"112",NA,NA,8,NA
"113",NA,5,3,14
"114",NA,2,2,2
"115",NA,55,57,49
"116",NA,10,10,11
"117",NA,NA,NA,NA
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,520,522,544
"122",NA,520,522,544
"123",NA,509,509,593
"124",NA,NA,NA,NA
"125",NA,89,59,34
"126",NA,-7,-7,50
"127",NA,11,16,6
"128",NA,-82,-55,-138
"129",NA,0,0,0
"130",NA,-12,NA,NA
"131",NA,-27,NA,NA
"132",NA,NA,NA,NA
"133",NA,36,NA,NA
"134",NA,2,NA,NA
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,10,NA,NA
"138",NA,1,NA,NA
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,1,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,0,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,1,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,15,NA,NA
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,NA
"164",NA,-6,NA,NA
"165",NA,-30,NA,NA
"166",NA,21,NA,NA
"167",NA,NA,NA,NA
"168",NA,4,NA,NA
"169",NA,-12,NA,NA
"170",NA,-1,NA,NA
"171",NA,0,NA,NA
"172",NA,-1,NA,NA
"173",NA,NA,NA,NA
"174",NA,NA,NA,NA
"175",NA,0,NA,NA
"176",NA,NA,NA,NA
"177",NA,NA,NA,NA
"178",NA,-6,NA,NA
"179",NA,10,NA,NA
"180",NA,10,NA,NA
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,0,NA,NA
"185",NA,NA,NA,NA
"186",NA,0,NA,NA
"187",NA,0,NA,NA
"188",NA,NA,NA,NA
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,NA,NA,NA
"193",NA,16,NA,NA
"194",NA,10,NA,NA
"195",NA,0,NA,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,1,NA,NA
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,4,NA,NA
"202",NA,0,NA,NA
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,1,NA,NA
"206",NA,NA,NA,NA
"207",NA,-1,NA,NA
"208",NA,5,NA,NA
"209",NA,NA,NA,NA
"210",NA,5,NA,NA
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,6,NA,NA
"221",NA,0,NA,NA
"222",NA,5,NA,NA
"223",NA,NA,NA,NA
"224",NA,0,NA,NA
"225",NA,0,NA,NA
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,0,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,NA
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,0,NA,NA
"235",NA,-19,NA,NA
"236",NA,43,NA,NA
"237",NA,23,NA,NA
