"","x","X2020.03","X2020.06","X2020.09"
"1",NA,59,46,77
"2",NA,58,42,69
"3",NA,1,4,8
"4",NA,13,13,12
"5",NA,7,7,6
"6",NA,1,1,1
"7",NA,1,2,2
"8",NA,NA,NA,NA
"9",NA,1,1,1
"10",NA,3,3,2
"11",NA,NA,NA,NA
"12",NA,NA,NA,NA
"13",NA,-12,-9,-3
"14",NA,-12,-9,-3
"15",NA,2,1,1
"16",NA,2,1,1
"17",NA,NA,NA,NA
"18",NA,NA,NA,NA
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,NA,NA,NA
"23",NA,NA,NA,NA
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,NA,NA,NA
"27",NA,0,0,0
"28",NA,0,0,0
"29",NA,NA,NA,NA
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,NA,0
"34",NA,0,0,0
"35",NA,NA,NA,NA
"36",NA,NA,NA,NA
"37",NA,NA,NA,NA
"38",NA,2,1,1
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,NA,NA,NA
"42",NA,NA,NA,NA
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,NA,NA,NA
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",NA,NA,NA,NA
"50",NA,2,2,2
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,NA,NA,NA
"55",NA,NA,NA,NA
"56",NA,1,NA,NA
"57",NA,NA,NA,NA
"58",NA,NA,NA,NA
"59",NA,NA,NA,NA
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",NA,NA,NA,NA
"63",NA,-10,-9,-3
"64",NA,5,0,0
"65",NA,-15,-9,-3
"66",NA,NA,NA,NA
"67",NA,-15,-9,-3
"68",NA,-15,-9,-3
"69",NA,0,0,0
"70",NA,799,789,798
"71",NA,547,539,547
"72",NA,22,22,22
"73",NA,NA,NA,NA
"74",NA,323,284,365
"75",NA,42,38,51
"76",NA,1,1,0
"77",NA,NA,NA,NA
"78",NA,NA,NA,NA
"79",NA,NA,NA,NA
"80",NA,1,2,2
"81",NA,158,192,106
"82",NA,NA,NA,NA
"83",NA,252,250,251
"84",NA,154,153,155
"85",NA,5,5,5
"86",NA,NA,NA,NA
"87",NA,85,84,83
"88",NA,1,1,1
"89",NA,NA,NA,NA
"90",NA,7,7,7
"91",NA,NA,NA,NA
"92",NA,NA,NA,NA
"93",NA,NA,NA,NA
"94",NA,NA,NA,NA
"95",NA,49,47,59
"96",NA,36,33,43
"97",NA,NA,NA,NA
"98",NA,NA,NA,NA
"99",NA,NA,NA,NA
"100",NA,0,0,0
"101",NA,35,32,42
"102",NA,NA,NA,NA
"103",NA,NA,NA,NA
"104",NA,NA,NA,NA
"105",NA,NA,NA,NA
"106",NA,NA,NA,NA
"107",NA,NA,NA,NA
"108",NA,0,0,1
"109",NA,NA,NA,NA
"110",NA,13,14,16
"111",NA,NA,NA,NA
"112",NA,NA,NA,NA
"113",NA,0,0,0
"114",NA,NA,NA,NA
"115",NA,2,3,5
"116",NA,NA,NA,NA
"117",NA,11,11,10
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,750,742,739
"122",NA,741,733,729
"123",NA,77,77,77
"124",NA,NA,NA,NA
"125",NA,221,221,221
"126",NA,-252,-252,-252
"127",NA,-9,-8,-7
"128",NA,704,695,692
"129",NA,9,10,10
"130",NA,0,-4,-1
"131",NA,-15,-9,-3
"132",NA,NA,NA,NA
"133",NA,18,3,7
"134",NA,5,NA,2
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,10,NA,5
"138",NA,1,NA,0
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,8,NA,4
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,NA
"164",NA,3,1,-2
"165",NA,30,NA,-9
"166",NA,-12,NA,8
"167",NA,NA,NA,NA
"168",NA,-15,1,-1
"169",NA,-3,-4,-3
"170",NA,2,0,2
"171",NA,3,0,1
"172",NA,0,0,0
"173",NA,NA,NA,NA
"174",NA,NA,NA,NA
"175",NA,NA,NA,0
"176",NA,-1,0,0
"177",NA,NA,NA,NA
"178",NA,87,39,-85
"179",NA,245,49,143
"180",NA,NA,NA,NA
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,0,0,1
"185",NA,NA,NA,NA
"186",NA,245,49,142
"187",NA,NA,NA,NA
"188",NA,NA,NA,NA
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,0,NA,NA
"193",NA,158,10,228
"194",NA,NA,NA,NA
"195",NA,NA,NA,NA
