"","x","X2019.12","X2020.03","X2020.06"
"1",NA,178,190,189
"2",NA,70,72,74
"3",NA,107,118,115
"4",NA,83,90,92
"5",NA,28,35,31
"6",NA,2,6,5
"7",NA,11,16,12
"8",NA,16,8,7
"9",NA,0,4,4
"10",NA,16,16,23
"11",NA,NA,NA,NA
"12",NA,10,5,10
"13",NA,24,27,23
"14",NA,24,27,23
"15",NA,1,1,0
"16",NA,0,1,0
"17",NA,NA,0,NA
"18",NA,NA,NA,NA
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,NA,0,NA
"23",NA,0,0,NA
"24",NA,NA,NA,NA
"25",NA,0,0,NA
"26",NA,NA,NA,NA
"27",NA,4,16,9
"28",NA,4,4,3
"29",NA,NA,NA,NA
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,0,NA
"34",NA,0,NA,NA
"35",NA,NA,NA,NA
"36",NA,0,12,6
"37",NA,NA,NA,NA
"38",NA,2,7,0
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,NA,NA,NA
"42",NA,NA,0,NA
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,NA,NA,NA
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,0,0,NA
"49",NA,NA,NA,NA
"50",NA,5,20,1
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,NA,NA,0
"55",NA,NA,NA,NA
"56",NA,NA,21,NA
"57",NA,NA,0,0
"58",NA,NA,NA,NA
"59",NA,NA,NA,NA
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",NA,NA,NA,NA
"63",NA,18,-1,13
"64",NA,5,4,10
"65",NA,13,-5,2
"66",NA,NA,NA,NA
"67",NA,13,-5,2
"68",NA,16,-4,1
"69",NA,-3,-1,1
"70",NA,1370,1365,1404
"71",NA,608,593,622
"72",NA,162,186,226
"73",NA,NA,NA,NA
"74",NA,164,129,108
"75",NA,144,147,150
"76",NA,0,0,1
"77",NA,NA,NA,NA
"78",NA,4,3,3
"79",NA,NA,NA,NA
"80",NA,27,30,26
"81",NA,107,98,108
"82",NA,NA,NA,NA
"83",NA,762,772,782
"84",NA,444,466,476
"85",NA,105,85,84
"86",NA,NA,NA,NA
"87",NA,181,180,180
"88",NA,4,4,4
"89",NA,NA,NA,NA
"90",NA,2,2,2
"91",NA,26,36,36
"92",NA,NA,NA,NA
"93",NA,NA,NA,NA
"94",NA,NA,NA,NA
"95",NA,528,534,549
"96",NA,265,263,288
"97",NA,NA,NA,NA
"98",NA,100,80,93
"99",NA,NA,NA,NA
"100",NA,53,71,69
"101",NA,65,58,69
"102",NA,NA,NA,NA
"103",NA,8,0,1
"104",NA,20,25,30
"105",NA,13,12,16
"106",NA,NA,8,8
"107",NA,NA,NA,NA
"108",NA,6,8,2
"109",NA,NA,NA,NA
"110",NA,262,272,261
"111",NA,158,161,147
"112",NA,80,80,83
"113",NA,NA,8,7
"114",NA,23,23,24
"115",NA,NA,NA,NA
"116",NA,NA,NA,NA
"117",NA,NA,NA,NA
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,842,831,855
"122",NA,753,743,766
"123",NA,50,50,50
"124",NA,NA,NA,NA
"125",NA,272,272,295
"126",NA,-12,-17,-20
"127",NA,0,-1,-1
"128",NA,444,440,441
"129",NA,89,88,89
"130",NA,10,0,-7
"131",NA,13,-5,2
"132",NA,NA,NA,NA
"133",NA,21,54,34
"134",NA,NA,NA,NA
"135",NA,NA,NA,NA
"136",NA,1,1,0
"137",NA,5,9,8
"138",NA,1,2,1
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,8,3,0
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,NA
"164",NA,-8,-26,-36
"165",NA,157,-196,-45
"166",NA,-165,170,10
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,17,19,1
"170",NA,-7,-19,-8
"171",NA,0,1,0
"172",NA,-1,1,-2
"173",NA,NA,NA,NA
"174",NA,NA,-12,NA
"175",NA,NA,NA,NA
"176",NA,-6,-9,-5
"177",NA,NA,NA,NA
"178",NA,-12,18,3
"179",NA,1,137,52
"180",NA,NA,135,52
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,0,1,0
"185",NA,NA,NA,NA
"186",NA,NA,NA,NA
"187",NA,NA,NA,NA
"188",NA,NA,0,NA
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,1,0,NA
"193",NA,12,119,49
"194",NA,NA,100,31
"195",NA,NA,NA,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,NA,2,0
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,7,13,17
"202",NA,5,3,1
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,0,0,0
"206",NA,NA,NA,NA
"207",NA,5,-27,14
"208",NA,5,2,18
"209",NA,NA,NA,NA
"210",NA,NA,NA,16
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,5,2,2
"220",NA,NA,29,5
"221",NA,NA,NA,NA
"222",NA,NA,20,NA
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,NA,3,2
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,6,3
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,NA
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,-1,1,0
"235",NA,3,-9,10
"236",NA,104,107,98
"237",NA,107,98,108
