"","x","X2020.03","X2020.06","X2020.09"
"209",NA,0,NA,NA
"210",NA,NA,NA,NA
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,0,0,NA
"216",NA,357,-7,291
"217",NA,NA,NA,NA
"218",NA,357,-7,291
"219",NA,NA,NA,NA
"220",NA,NA,NA,NA
"221",NA,NA,NA,NA
"222",NA,NA,NA,NA
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,NA,NA,NA
"226",NA,NA,NA,NA
"227",NA,0,0,-7
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,-1497,-231,-2
"232",NA,1732,235,4
"233",NA,235,4,2
