"","x","X2020.03","X2020.06","X2020.09"
"1",NA,50,43,67
"2",NA,48,38,61
"3",NA,2,5,6
"4",NA,9,8,10
"5",NA,4,4,6
"6",NA,1,1,0
"7",NA,0,1,0
"8",NA,0,0,0
"9",NA,2,1,2
"10",NA,1,1,2
"11",NA,NA,NA,NA
"12",NA,0,0,0
"13",NA,-7,-3,-5
"14",NA,-7,-3,-5
"15",NA,0,0,0
"16",NA,0,0,0
"17",NA,NA,NA,NA
"18",NA,NA,NA,NA
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,NA,NA,NA
"23",NA,NA,NA,NA
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,0,NA,NA
"27",NA,1,1,1
"28",NA,1,1,1
"29",NA,NA,NA,NA
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,NA,NA
"34",NA,NA,NA,NA
"35",NA,NA,NA,NA
"36",NA,NA,NA,NA
"37",NA,NA,NA,NA
"38",NA,4,1,0
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,2,NA,NA
"42",NA,0,NA,0
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,0,0,0
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",NA,NA,NA,NA
"50",NA,11,1,2
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,0,NA,NA
"55",NA,NA,NA,NA
"56",NA,7,NA,NA
"57",NA,0,NA,0
"58",NA,NA,NA,NA
"59",NA,-4,NA,NA
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",NA,NA,NA,NA
"63",NA,-19,-5,-7
"64",NA,0,0,0
"65",NA,-19,-5,-7
"66",NA,NA,NA,NA
"67",NA,-19,-5,-7
"68",NA,-19,-5,-7
"69",NA,NA,NA,NA
"70",NA,497,488,505
"71",NA,193,155,193
"72",NA,35,31,29
"73",NA,NA,NA,NA
"74",NA,1,1,1
"75",NA,41,33,65
"76",NA,0,0,0
"77",NA,NA,NA,NA
"78",NA,NA,NA,NA
"79",NA,NA,NA,NA
"80",NA,29,40,43
"81",NA,56,50,23
"82",NA,32,NA,32
"83",NA,303,334,312
"84",NA,243,274,256
"85",NA,11,11,10
"86",NA,NA,NA,NA
"87",NA,14,14,4
"88",NA,19,21,26
"89",NA,6,6,8
"90",NA,4,4,4
"91",NA,NA,NA,NA
"92",NA,NA,NA,NA
"93",NA,5,5,4
"94",NA,NA,NA,NA
"95",NA,163,160,184
"96",NA,135,133,157
"97",NA,16,16,17
"98",NA,75,75,75
"99",NA,NA,NA,NA
"100",NA,3,3,2
"101",NA,17,15,28
"102",NA,NA,NA,NA
"103",NA,4,4,4
"104",NA,1,NA,NA
"105",NA,NA,NA,NA
"106",NA,NA,NA,NA
"107",NA,NA,NA,NA
"108",NA,20,20,31
"109",NA,NA,NA,NA
"110",NA,28,27,27
"111",NA,NA,NA,NA
"112",NA,25,25,25
"113",NA,3,2,2
"114",NA,NA,NA,NA
"115",NA,NA,NA,NA
"116",NA,NA,NA,NA
"117",NA,NA,NA,NA
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,334,329,322
"122",NA,334,329,322
