"","x","X2020.03","X2020.06","X2020.09"
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,0,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,4,NA,2
"221",NA,NA,NA,NA
"222",NA,NA,NA,NA
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,4,NA,2
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,-11,NA,NA
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,0,NA,NA
"235",NA,35,NA,0
"236",NA,NA,NA,135
"237",NA,59,NA,136
