"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",1394,1400,1358,325,336,344
"매출원가",975,994,969,230,234,242
"매출총이익",419,405,389,95,102,102
"판매비와관리비",352,330,351,88,96,88
"인건비",197,197,210,51,54,49
"유무형자산상각비",9,NA,NA,NA,NA,NA
"연구개발비",3,2,16,1,1,1
"광고선전비",7,5,5,0,1,1
"판매비",48,28,26,9,18,11
"관리비",85,74,63,17,13,18
"기타원가성비용",NA,NA,NA,NA,NA,NA
"기타",2,23,31,10,9,7
"영업이익",67,75,37,7,6,14
"영업이익(발표기준)",67,75,37,7,6,14
"금융수익",6,4,2,0,2,0
"이자수익",3,3,1,0,2,0
"배당금수익",NA,NA,NA,NA,NA,NA
"외환이익",NA,NA,NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA,NA,NA
"금융자산처분이익",0,NA,NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA,NA,NA
"기타금융수익",4,1,0,NA,0,NA
"금융원가",28,26,23,6,8,6
"이자비용",28,26,23,6,3,8
"외환손실",NA,NA,NA,NA,NA,NA
"대손상각비",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA,NA,NA
"금융자산평가손실",NA,NA,NA,NA,NA,NA
"금융자산손상차손",NA,NA,NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA,NA,NA
"기타금융원가",NA,NA,NA,NA,5,-2
"기타수익",31,30,39,17,-1,1
"재고자산감모손실환입",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA,NA,NA
"자산처분(폐기)이익",0,0,0,0,0,0
"자산평가이익",NA,NA,NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA,NA,NA
"임대료수익",0,1,1,0,0,0
"로열티수익",NA,NA,NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA,0,0
"대손충당금환입",8,8,17,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA,NA,NA
"기타비용",51,36,20,12,6,9
"재고자산감모손실",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)손실",2,2,2,1,1,1
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA,NA,NA
"자산처분(폐기)손실",0,NA,0,0,0,0
"자산평가손실",NA,NA,NA,NA,NA,NA
"자산손상차손",NA,NA,NA,NA,NA,NA
"기타대손상각비",10,6,NA,0,2,0
"충당부채전입액",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA,NA,NA,NA
"지분법손익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA,NA,NA
"세전계속사업이익",25,47,36,5,-7,-1
"법인세비용",6,21,7,3,-3,2
"계속영업이익",19,26,30,2,-4,-3
"중단영업이익",NA,NA,NA,NA,NA,NA
"당기순이익",19,26,30,2,-4,-3
"지배주주순이익",19,26,30,2,-4,-3
"비지배주주순이익",NA,NA,NA,NA,NA,NA
"자산",1162,1227,1293,1315,1345,1395
"유동자산",662,719,705,717,696,728
"재고자산",180,197,222,203,190,197
"유동생물자산",NA,NA,NA,NA,NA,NA
"유동금융자산",1,1,0,0,1,1
"매출채권및기타유동채권",359,423,412,460,428,376
"당기법인세자산",1,0,0,0,0,0
"계약자산",NA,NA,NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,NA,NA,NA
"배출권",NA,NA,NA,NA,NA,NA
"기타유동자산",19,30,30,18,18,21
"현금및현금성자산",102,68,41,35,59,133
"매각예정비유동자산및처분자산집단",NA,NA,NA,NA,NA,NA
"비유동자산",500,508,588,598,648,667
"유형자산",359,372,368,373,355,354
"무형자산",53,55,74,74,74,73
"비유동생물자산",NA,NA,NA,NA,NA,NA
"투자부동산",0,0,0,0,47,47
"장기금융자산",5,3,15,15,11,13
"관계기업등지분관련투자자산",NA,NA,NA,NA,NA,NA
"장기매출채권및기타비유동채권",NA,NA,NA,NA,17,34
"이연법인세자산",39,35,37,41,43,45
"장기당기법인세자산",NA,NA,NA,NA,NA,NA
"기타비유동자산",44,42,94,94,102,101
"기타금융업자산",NA,NA,NA,NA,NA,NA
"부채",791,820,870,875,913,937
"유동부채",707,687,727,727,753,747
"단기사채",NA,NA,22,17,23,17
"단기차입금",369,384,376,384,387,371
"유동성장기부채",92,74,59,58,59,63
"유동금융부채",1,1,7,9,7,7
"매입채무및기타유동채무",213,187,237,225,233,242
"유동종업원급여충당부채",NA,NA,NA,NA,NA,NA
"기타단기충당부채",6,6,5,5,7,7
"당기법인세부채",4,15,2,10,6,6
"계약부채",NA,NA,NA,NA,NA,NA
"반품(환불)부채",NA,NA,NA,NA,NA,NA
"배출부채",NA,NA,NA,NA,NA,NA
"기타유동부채",20,20,20,19,31,36
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA,NA,NA
"비유동부채",84,133,143,148,160,190
"사채",NA,28,NA,NA,NA,NA
"장기차입금",12,2,30,32,39,61
"비유동금융부채",NA,NA,17,18,17,20
"장기매입채무및기타비유동채무",1,1,1,4,4,4
