"","x","X2020.03","X2020.06","X2020.09"
"1",NA,98,57,64
"2",NA,91,49,53
"3",NA,8,8,11
"4",NA,21,17,16
"5",NA,10,9,9
"6",NA,0,1,1
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,2,0,NA
"10",NA,16,6,3
"11",NA,NA,NA,NA
"12",NA,-7,1,3
"13",NA,-14,-9,-5
"14",NA,-14,-9,-5
"15",NA,15,3,1
"16",NA,5,2,1
"17",NA,NA,NA,NA
"18",NA,12,1,1
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,NA,NA,NA
"23",NA,NA,NA,NA
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,-2,NA,NA
"27",NA,0,3,5
"28",NA,NA,NA,NA
"29",NA,1,3,5
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,NA,NA
"34",NA,NA,NA,NA
"35",NA,NA,NA,NA
"36",NA,NA,NA,NA
"37",NA,-2,NA,NA
"38",NA,1,0,1
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,NA,NA,NA
"42",NA,1,0,0
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,2,1,2
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",NA,NA,NA,NA
"50",NA,0,0,0
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,0,NA,NA
"55",NA,NA,NA,NA
"56",NA,NA,NA,NA
"57",NA,NA,NA,NA
"58",NA,NA,NA,NA
"59",NA,16,NA,-1
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",NA,NA,NA,NA
"63",NA,17,-9,-8
"64",NA,11,-5,5
"65",NA,6,-4,-13
"66",NA,0,1,1
"67",NA,6,-3,-12
"68",NA,8,-2,-12
"69",NA,-1,0,0
"70",NA,1790,1757,1693
"71",NA,791,771,717
"72",NA,22,37,57
"73",NA,NA,NA,NA
"74",NA,425,372,367
"75",NA,56,44,53
"76",NA,0,1,1
"77",NA,NA,NA,NA
"78",NA,NA,NA,NA
"79",NA,NA,NA,NA
"80",NA,5,5,4
"81",NA,282,312,235
"82",NA,NA,NA,NA
"83",NA,999,986,977
"84",NA,472,466,466
"85",NA,16,16,16
"86",NA,NA,NA,NA
"87",NA,121,121,121
"88",NA,14,14,14
"89",NA,376,369,360
"90",NA,0,0,0
"91",NA,NA,NA,NA
"92",NA,NA,NA,NA
"93",NA,NA,NA,NA
"94",NA,NA,NA,NA
"95",NA,320,353,316
"96",NA,114,152,109
"97",NA,NA,NA,NA
"98",NA,NA,NA,NA
"99",NA,NA,NA,NA
"100",NA,NA,NA,NA
"101",NA,55,90,57
"102",NA,NA,NA,NA
"103",NA,NA,NA,NA
"104",NA,4,1,0
"105",NA,NA,NA,NA
"106",NA,NA,NA,NA
"107",NA,NA,NA,NA
"108",NA,54,61,52
"109",NA,NA,NA,NA
"110",NA,206,201,207
"111",NA,NA,NA,NA
"112",NA,NA,NA,NA
"113",NA,NA,NA,NA
"114",NA,2,2,2
"115",NA,4,5,6
"116",NA,NA,NA,NA
"117",NA,200,194,199
"118",NA,NA,NA,NA
"119",NA,0,0,0
"120",NA,NA,NA,NA
"121",NA,1471,1404,1377
"122",NA,1391,1325,1297
"123",NA,52,52,52
"124",NA,NA,NA,NA
"125",NA,52,52,52
"126",NA,-65,-84,-84
"127",NA,272,270,255
"128",NA,1080,1034,1022
"129",NA,80,79,80
"130",NA,20,-7,-19
"131",NA,6,-3,-12
"132",NA,NA,NA,NA
"133",NA,30,15,16
"134",NA,1,1,2
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,16,10,10
"138",NA,0,0,0
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,NA,1
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,29,7,-4
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,16,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,5,-5
"164",NA,19,-10,-26
"165",NA,35,-2,-31
"166",NA,-15,-9,5
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,26,-5,-18
"170",NA,-7,-2,-1
"171",NA,2,2,0
"172",NA,NA,NA,NA
"173",NA,NA,NA,NA
"174",NA,NA,NA,NA
"175",NA,NA,NA,NA
"176",NA,-8,-4,-1
"177",NA,NA,NA,NA
"178",NA,-14,53,-13
"179",NA,43,134,27
"180",NA,45,134,27
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,NA,0,0
"187",NA,NA,NA,NA
"188",NA,-3,0,0
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,NA,NA,NA
"193",NA,57,82,40
"194",NA,48,81,27
"195",NA,2,NA,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,0,NA,NA
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,7,1,13
"202",NA,NA,NA,NA
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,NA,NA,NA
"206",NA,NA,NA,NA
"207",NA,0,-19,-43
"208",NA,1,NA,0
"209",NA,NA,NA,NA
"210",NA,NA,NA,NA
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,1,NA,0
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,1,19,NA
"221",NA,NA,NA,NA
"222",NA,NA,NA,NA
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,1,NA,NA
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,19,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,-43
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,0,59,-59
"235",NA,6,85,-133
"236",NA,277,227,312
"237",NA,282,312,235
