"","x","X2020.03","X2020.06","X2020.09"
"82",NA,NA,NA,NA
"83",NA,646,606,594
"84",NA,551,534,522
"85",NA,26,21,20
"86",NA,NA,NA,NA
"87",NA,NA,NA,NA
"88",NA,68,20,18
"89",NA,NA,NA,NA
"90",NA,NA,30,NA
"91",NA,NA,NA,NA
"92",NA,NA,NA,NA
"93",NA,NA,NA,33
"94",NA,NA,NA,NA
"95",NA,562,557,583
"96",NA,389,355,412
"97",NA,NA,NA,NA
"98",NA,243,225,263
"99",NA,20,33,41
"100",NA,0,0,1
"101",NA,120,96,107
"102",NA,NA,NA,NA
"103",NA,NA,NA,NA
"104",NA,NA,NA,NA
"105",NA,NA,NA,NA
"106",NA,NA,NA,NA
"107",NA,NA,NA,NA
"108",NA,5,0,0
"109",NA,NA,NA,NA
"110",NA,173,203,171
"111",NA,NA,NA,NA
"112",NA,137,166,134
"113",NA,NA,NA,NA
"114",NA,NA,NA,NA
"115",NA,23,23,23
"116",NA,0,1,1
"117",NA,13,13,13
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,270,229,216
"122",NA,270,229,216
"123",NA,120,120,120
"124",NA,NA,NA,NA
"125",NA,100,100,100
"126",NA,NA,NA,NA
"127",NA,70,71,72
"128",NA,-20,-62,-76
"129",NA,NA,NA,NA
"130",NA,7,-23,15
"131",NA,1,-43,-14
"132",NA,NA,NA,NA
"133",NA,24,38,24
"134",NA,1,1,1
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,14,16,13
"138",NA,2,2,1
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,0,0,0
"143",NA,NA,NA,NA
"144",NA,0,0,1
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,10,-2,2
"152",NA,NA,0,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,0,NA
"164",NA,-5,-17,9
"165",NA,4,4,-6
"166",NA,-9,-21,15
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,10,-20,18
"170",NA,-3,-3,-3
"171",NA,0,0,0
"172",NA,-4,-4,-3
"173",NA,NA,NA,NA
"174",NA,NA,NA,NA
"175",NA,0,0,NA
"176",NA,NA,NA,0
"177",NA,NA,NA,NA
"178",NA,-17,4,-4
"179",NA,7,3,3
"180",NA,4,0,0
"181",NA,4,NA,2
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,0,-7,NA
"187",NA,NA,NA,NA
"188",NA,0,10,1
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,NA,NA,NA
"193",NA,24,-1,7
"194",NA,4,0,0
"195",NA,11,-14,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,NA,NA,NA
"199",NA,NA,NA,3
"200",NA,NA,NA,NA
"201",NA,9,23,3
"202",NA,0,0,0
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,NA,-11,NA
"206",NA,NA,NA,NA
"207",NA,8,23,14
"208",NA,13,118,16
"209",NA,NA,NA,NA
"210",NA,13,118,16
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,5,95,2
"221",NA,NA,NA,NA
"222",NA,5,95,NA
"223",NA,NA,NA,NA
"224",NA,0,0,2
"225",NA,NA,NA,NA
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,NA
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,0,0,0
"235",NA,-2,4,24
"236",NA,18,15,19
"237",NA,15,19,44
