"","x","X2020.03","X2020.06","X2020.09"
"224",NA,NA,NA,NA
"225",NA,5,29,1
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,1,9,0
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,-8
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,0,0,0
"235",NA,19,28,-93
"236",NA,58,78,106
"237",NA,78,106,13
