"","x","X2020.03","X2020.06","X2020.09"
"1",NA,7,7,7
"2",NA,123,87,133
"3",NA,53,48,80
"4",NA,-20,-5,-8
"5",NA,1,0,0
"6",NA,0,NA,0
"7",NA,-1,-1,-5
"8",NA,163,138,207
"9",NA,128,107,150
"10",NA,34,31,57
"11",NA,0,0,0
"12",NA,0,0,0
"13",NA,NA,NA,NA
"14",NA,NA,NA,NA
"15",NA,NA,NA,NA
"16",NA,NA,NA,NA
"17",NA,NA,NA,NA
"18",NA,NA,NA,NA
"19",NA,NA,NA,NA
"20",NA,0,0,0
"21",NA,NA,NA,NA
"22",NA,NA,NA,NA
"23",NA,NA,NA,NA
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,NA,NA,NA
"27",NA,NA,NA,NA
"28",NA,NA,NA,NA
"29",NA,NA,NA,NA
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,NA,NA
"34",NA,0,0,0
"35",NA,1,0,0
"36",NA,NA,NA,NA
"37",NA,NA,NA,NA
"38",NA,NA,NA,NA
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,NA,NA,NA
"42",NA,1,0,0
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,NA,NA,NA
"46",NA,NA,NA,NA
"47",NA,0,0,0
"48",NA,NA,NA,NA
"49",NA,NA,NA,0
"50",NA,NA,NA,NA
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,0,0,0
"55",NA,34,30,57
"56",NA,9,9,16
"57",NA,25,22,41
"58",NA,NA,NA,NA
"59",NA,25,22,41
"60",NA,2860,13493,5994
"61",NA,481,333,401
"62",NA,NA,NA,NA
"63",NA,2020,3288,4121
"64",NA,NA,NA,NA
"65",NA,NA,NA,NA
"66",NA,NA,NA,NA
"67",NA,NA,NA,NA
"68",NA,NA,NA,NA
"69",NA,25,25,36
"70",NA,NA,NA,NA
"71",NA,NA,NA,NA
"72",NA,29,36,59
"73",NA,NA,NA,NA
"74",NA,NA,NA,NA
"75",NA,15,15,120
"76",NA,15,15,120
"77",NA,0,0,0
"78",NA,NA,NA,NA
"79",NA,NA,NA,NA
"80",NA,NA,NA,NA
"81",NA,NA,NA,NA
"82",NA,NA,NA,NA
"83",NA,37,33,31
"84",NA,NA,NA,NA
"85",NA,NA,NA,NA
"86",NA,NA,NA,NA
"87",NA,NA,NA,NA
"88",NA,11,11,11
"89",NA,NA,NA,NA
"90",NA,NA,NA,NA
"91",NA,12,10,9
"92",NA,NA,NA,NA
"93",NA,230,9745,1209
"94",NA,2163,12793,5242
"95",NA,NA,NA,NA
"96",NA,NA,NA,NA
"97",NA,NA,NA,NA
"98",NA,NA,NA,NA
"99",NA,NA,NA,NA
"100",NA,NA,NA,NA
"101",NA,1092,1408,2400
"102",NA,34,19,79
"103",NA,733,1818,1595
"104",NA,NA,NA,NA
"105",NA,NA,NA,NA
"106",NA,9,10,11
"107",NA,NA,NA,NA
"108",NA,15,14,21
"109",NA,280,9525,1137
"110",NA,394,380,490
"111",NA,NA,NA,NA
"112",NA,23057,24374,24682
