"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",47944,51769,49307,11330,9434,9816
"매출원가",43621,48843,46695,10726,8764,9545
"매출총이익",4323,2926,2612,604,670,271
"판매비와관리비",1577,1750,1717,418,474,419
"인건비",680,719,760,196,201,199
"유무형자산상각비",99,87,101,33,27,31
"연구개발비",90,91,86,19,19,16
"광고선전비",7,13,15,2,2,2
"판매비",345,323,246,39,53,54
"관리비",352,514,506,129,172,117
"기타원가성비용",NA,NA,NA,NA,NA,NA
"기타",4,3,3,0,0,0
"영업이익",2746,1175,895,186,196,-148
"영업이익(발표기준)",2746,1175,895,186,196,-148
"금융수익",415,478,553,237,84,105
"이자수익",34,38,36,13,8,7
"배당금수익",49,56,47,11,3,11
"외환이익",264,281,343,148,70,90
"대손충당금환입액",NA,NA,NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA,NA,NA
"금융자산처분이익",5,11,12,NA,NA,NA
"금융자산평가이익",7,21,41,5,13,0
"금융자산손상차손환입",NA,NA,NA,NA,NA,NA
"파생상품이익",54,72,74,61,-9,-3
"기타금융수익",NA,NA,NA,NA,NA,NA
"금융원가",765,843,847,314,191,177
"이자비용",422,446,459,106,101,89
"외환손실",316,323,324,204,67,46
"대손상각비",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA,NA,NA
"금융자산처분손실",11,7,7,1,3,NA
"금융자산평가손실",0,59,40,NA,NA,NA
"금융자산손상차손",2,NA,NA,NA,NA,NA
"파생상품손실",14,8,15,3,20,42
"기타금융원가",NA,NA,NA,NA,NA,NA
"기타수익",154,64,134,42,25,83
"재고자산감모손실환입",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA,NA,NA
"자산처분(폐기)이익",3,9,80,21,0,2
"자산평가이익",NA,NA,NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA,NA,NA
"임대료수익",15,14,12,4,4,4
"로열티수익",NA,NA,NA,NA,NA,NA
"수수료수익",1,6,5,1,1,1
"대손충당금환입",NA,NA,NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA,NA,NA
"기타비용",118,164,231,42,14,11
"재고자산감모손실",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,13,0,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA,NA,NA
"자산처분(폐기)손실",35,7,12,3,3,2
"자산평가손실",NA,NA,NA,NA,NA,NA
"자산손상차손",NA,25,130,NA,5,0
"기타대손상각비",NA,NA,11,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",60,73,144,12,0,7
"지분법손익",83,73,144,12,0,7
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",-23,NA,NA,NA,NA,NA
"세전계속사업이익",2492,783,648,122,99,-142
"법인세비용",381,138,164,-77,114,-22
"계속영업이익",2111,645,485,198,-15,-120
"중단영업이익",NA,NA,NA,NA,NA,NA
"당기순이익",2111,645,485,198,-15,-120
"지배주주순이익",1344,328,308,215,-55,-66
"비지배주주순이익",767,317,176,-16,39,-54
"자산",52548,54539,54567,55487,53903,52650
"유동자산",20373,22206,23263,23949,22609,21717
"재고자산",10758,11950,11612,11477,11637,10490
"유동생물자산",NA,NA,NA,NA,NA,NA
"유동금융자산",634,372,987,1531,355,1098
"매출채권및기타유동채권",7980,8085,7543,7969,6458,7034
"당기법인세자산",9,9,87,82,27,54
"계약자산",NA,NA,NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,NA,NA,NA
"배출권",NA,NA,NA,NA,NA,NA
"기타유동자산",195,189,209,217,293,336
"현금및현금성자산",793,1561,2498,2346,3514,2706
"매각예정비유동자산및처분자산집단",4,40,326,326,326,NA
"비유동자산",32175,32333,31304,31538,31294,30932
"유형자산",27500,27071,25573,25779,25335,24934
"무형자산",571,564,551,714,728,825
"비유동생물자산",NA,NA,NA,NA,NA,NA
"투자부동산",1913,1846,1353,1349,1345,1329
"장기금융자산",939,1559,2012,1940,2113,2114
"관계기업등지분관련투자자산",1061,1067,896,874,896,870
"장기매출채권및기타비유동채권",91,96,86,58,59,69
"이연법인세자산",58,81,69,77,84,77
"장기당기법인세자산",NA,NA,NA,NA,NA,NA
"기타비유동자산",42,48,763,747,733,713
"기타금융업자산",NA,NA,NA,NA,NA,NA
"부채",22088,24466,24243,25388,23881,22706
"유동부채",12114,15298,13629,13473,12098,11886
"단기사채",NA,NA,NA,NA,NA,NA
"단기차입금",3521,5810,4823,4746,4738,3991
"유동성장기부채",2747,3680,2952,2172,2205,2034
"유동금융부채",8,543,584,620,335,496
"매입채무및기타유동채무",5490,5025,5031,5636,4566,5131
"유동종업원급여충당부채",NA,NA,NA,NA,NA,NA
"기타단기충당부채",NA,21,20,19,15,2
"당기법인세부채",251,109,121,155,111,83
"계약부채",NA,NA,NA,NA,NA,NA
"반품(환불)부채",NA,NA,NA,NA,NA,NA
"배출부채",NA,NA,NA,NA,NA,NA
"기타유동부채",96,110,99,124,128,149
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA,NA,NA
"비유동부채",9974,9168,10614,11915,11783,10820
"사채",3593,2893,3789,3790,3292,2394
"장기차입금",3977,3071,3902,4993,5343,5178
"비유동금융부채",213,619,418,561,451,464
"장기매입채무및기타비유동채무",184,156,231,233,222,220
"비유동종업원급여충당부채",233,431,346,452,471,574
