"","x","X2020.03","X2020.06","X2020.09"
"1",NA,889,1128,925
"2",NA,708,959,781
"3",NA,181,169,145
"4",NA,145,143,135
"5",NA,27,30,30
"6",NA,22,18,18
"7",NA,1,1,1
"8",NA,8,8,7
"9",NA,48,71,61
"10",NA,40,15,17
"11",NA,NA,NA,NA
"12",NA,0,0,0
"13",NA,36,25,10
"14",NA,36,25,10
"15",NA,3,6,10
"16",NA,3,1,0
"17",NA,0,0,0
"18",NA,2,0,1
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,0,NA,NA
"23",NA,-1,5,8
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,NA,NA,NA
"27",NA,10,5,9
"28",NA,2,1,1
"29",NA,-3,1,0
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,0,NA,NA
"34",NA,11,3,8
"35",NA,NA,NA,NA
"36",NA,NA,NA,NA
"37",NA,NA,NA,NA
"38",NA,3,4,6
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,NA,NA,NA
"42",NA,2,1,3
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,NA,NA,NA
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",NA,NA,NA,NA
"50",NA,4,0,1
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,NA,0,0
"55",NA,NA,NA,NA
"56",NA,NA,NA,NA
"57",NA,NA,NA,NA
"58",NA,NA,NA,NA
"59",NA,NA,NA,NA
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",NA,NA,NA,NA
"63",NA,28,29,15
"64",NA,11,8,3
"65",NA,17,21,12
"66",NA,NA,NA,NA
"67",NA,17,21,12
"68",NA,18,28,18
"69",NA,-1,-7,-6
"70",NA,3567,3432,3394
"71",NA,1746,1679,1659
"72",NA,1044,900,965
"73",NA,NA,NA,NA
"74",NA,28,8,8
"75",NA,456,433,418
"76",NA,0,0,0
"77",NA,NA,NA,NA
"78",NA,NA,NA,NA
"79",NA,NA,NA,NA
"80",NA,37,9,11
"81",NA,181,329,256
"82",NA,NA,NA,NA
"83",NA,1820,1753,1735
"84",NA,1286,1280,1269
"85",NA,99,98,97
"86",NA,NA,NA,NA
"87",NA,NA,NA,NA
"88",NA,187,161,176
"89",NA,NA,NA,NA
"90",NA,131,109,105
"91",NA,29,27,24
"92",NA,NA,NA,NA
"93",NA,89,78,65
"94",NA,NA,NA,NA
"95",NA,786,673,622
"96",NA,686,576,551
"97",NA,NA,NA,NA
"98",NA,214,15,18
"99",NA,NA,NA,NA
"100",NA,44,42,39
"101",NA,343,442,411
"102",NA,NA,NA,NA
"103",NA,NA,NA,NA
"104",NA,16,15,13
"105",NA,11,11,8
"106",NA,NA,NA,NA
"107",NA,NA,NA,NA
"108",NA,56,51,63
"109",NA,NA,NA,NA
"110",NA,100,97,71
"111",NA,NA,NA,NA
"112",NA,NA,NA,NA
"113",NA,42,34,26
"114",NA,1,1,1
"115",NA,50,55,38
"116",NA,NA,NA,NA
"117",NA,7,7,7
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,2781,2759,2771
"122",NA,2695,2680,2698
"123",NA,120,120,120
"124",NA,NA,NA,NA
"125",NA,972,972,972
"126",NA,-27,-27,-27
"127",NA,-22,-22,-22
"128",NA,1651,1636,1654
"129",NA,86,79,74
"130",NA,-291,300,-9
"131",NA,17,21,12
"132",NA,NA,NA,NA
"133",NA,58,49,49
"134",NA,3,6,6
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,31,28,28
"138",NA,1,1,1
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,3,7,12
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,NA
"164",NA,-358,244,-56
"165",NA,-262,191,-54
"166",NA,-96,52,-2
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,-287,307,-7
"170",NA,-4,-7,-2
"171",NA,0,2,0
"172",NA,-2,-1,0
"173",NA,0,0,0
"174",NA,NA,NA,NA
"175",NA,NA,NA,NA
"176",NA,-3,-8,-2
"177",NA,NA,NA,NA
"178",NA,45,59,-13
"179",NA,69,71,13
"180",NA,35,51,3
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,NA,NA,NA
"187",NA,NA,NA,NA
"188",NA,NA,2,2
"189",NA,1,NA,3
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,32,19,5
"193",NA,24,12,26
"194",NA,15,3,19
"195",NA,NA,NA,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,NA,NA,NA
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,6,10,7
"202",NA,1,0,0
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,3,NA,NA
"206",NA,NA,NA,NA
"207",NA,9,-212,-51
"208",NA,1273,318,108
"209",NA,NA,NA,NA
"210",NA,1273,318,107
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,2
"220",NA,1264,530,116
"221",NA,NA,NA,NA
"222",NA,1248,517,104
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,16,13,12
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,0,-43
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,3,0,0
"235",NA,-234,147,-73
"236",NA,416,181,329
"237",NA,181,329,256
