"","x","X2019.12","X2020.03","X2020.06"
"103",NA,NA,NA,NA
"104",NA,21,17,13
"105",NA,NA,NA,NA
"106",NA,1,2,2
"107",NA,NA,NA,NA
"108",NA,2,2,5
"109",NA,NA,NA,NA
"110",NA,889,1001,1009
"111",NA,NA,NA,NA
"112",NA,668,786,782
"113",NA,17,15,15
"114",NA,1,2,3
"115",NA,1,4,7
"116",NA,62,64,64
"117",NA,141,131,137
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,1631,1609,1630
"122",NA,1028,1018,1022
"123",NA,50,50,50
"124",NA,NA,NA,NA
"125",NA,131,134,131
"126",NA,-27,-27,-27
"127",NA,-30,-51,-37
"128",NA,905,913,905
"129",NA,603,591,608
"130",NA,89,23,56
"131",NA,4,17,5
"132",NA,NA,NA,NA
"133",NA,62,43,72
"134",NA,3,10,7
"135",NA,NA,NA,3
"136",NA,NA,0,NA
"137",NA,28,29,29
"138",NA,4,5,5
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,-1,12,1
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,0,0
"162",NA,NA,NA,NA
"163",NA,NA,NA,NA
"164",NA,27,-13,-18
"165",NA,17,14,-2
"166",NA,11,-26,-16
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,94,35,59
"170",NA,-6,-12,-3
"171",NA,3,1,1
"172",NA,-4,-7,-6
"173",NA,NA,0,18
"174",NA,NA,NA,NA
"175",NA,NA,NA,NA
"176",NA,-5,-7,-16
"177",NA,NA,NA,NA
"178",NA,-715,-75,-96
"179",NA,84,63,-89
"180",NA,56,54,-111
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,22,10,23
"187",NA,NA,NA,NA
"188",NA,4,-3,1
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,2,1,-1
"193",NA,799,138,8
"194",NA,NA,NA,NA
"195",NA,16,-16,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,1,8,-9
"199",NA,NA,21,15
"200",NA,709,-709,NA
"201",NA,73,97,58
"202",NA,0,0,0
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,NA,736,-57
"206",NA,NA,NA,NA
"207",NA,485,49,81
"208",NA,569,245,-24
"209",NA,NA,NA,NA
"210",NA,569,245,-24
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,0
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,84,186,-124
"221",NA,NA,NA,NA
"222",NA,24,-24,30
"223",NA,NA,NA,NA
"224",NA,59,206,-160
"225",NA,1,2,2
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,2,3
"229",NA,NA,NA,NA
"230",NA,NA,0,NA
"231",NA,NA,-10,-19
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,NA,0,0
"235",NA,-141,-3,42
"236",NA,359,217,196
"237",NA,217,196,238
