"","x","X2020.03","X2020.06","X2020.09"
"72",NA,278,318,275
"73",NA,120,75,48
"74",NA,NA,0,NA
"75",NA,95,74,132
"76",NA,NA,NA,NA
"77",NA,NA,NA,NA
"78",NA,17,15,18
"79",NA,63,71,93
"80",NA,NA,NA,NA
"81",NA,47,56,52
"82",NA,5,6,6
"83",NA,26,26,24
"84",NA,NA,NA,NA
"85",NA,NA,NA,NA
"86",NA,12,12,12
"87",NA,NA,NA,NA
"88",NA,NA,NA,NA
"89",NA,2,2,2
"90",NA,NA,NA,NA
"91",NA,2,11,8
"92",NA,NA,NA,NA
"93",NA,185,196,173
"94",NA,161,163,145
"95",NA,NA,NA,NA
"96",NA,7,8,2
"97",NA,NA,NA,NA
"98",NA,1,3,4
"99",NA,138,130,122
"100",NA,NA,NA,NA
"101",NA,NA,NA,NA
"102",NA,1,2,2
"103",NA,14,20,15
"104",NA,NA,NA,NA
"105",NA,NA,NA,NA
"106",NA,NA,0,0
"107",NA,NA,NA,NA
"108",NA,25,33,28
"109",NA,NA,NA,NA
"110",NA,NA,NA,NA
"111",NA,NA,3,2
"112",NA,NA,NA,NA
"113",NA,3,3,4
"114",NA,NA,NA,NA
"115",NA,NA,NA,NA
"116",NA,NA,NA,NA
"117",NA,NA,NA,NA
"118",NA,NA,NA,NA
"119",NA,448,444,457
"120",NA,68,68,68
"121",NA,NA,NA,NA
"122",NA,31,31,31
"123",NA,NA,NA,NA
"124",NA,NA,NA,NA
"125",NA,349,345,358
"126",NA,6,62,-15
"127",NA,13,8,13
"128",NA,NA,NA,NA
"129",NA,4,7,7
"130",NA,3,2,2
"131",NA,NA,NA,NA
"132",NA,NA,NA,NA
"133",NA,1,1,1
"134",NA,3,2,2
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,NA,NA,NA
"138",NA,NA,NA,NA
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,1,1,1
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,NA,NA,NA
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,-10,48,-34
"161",NA,21,50,-18
"162",NA,-32,-10,-9
"163",NA,NA,NA,NA
"164",NA,NA,8,-8
"165",NA,6,61,-15
"166",NA,0,1,0
"167",NA,0,1,1
"168",NA,0,0,0
"169",NA,NA,NA,NA
"170",NA,NA,NA,NA
"171",NA,NA,NA,NA
"172",NA,0,0,-1
"173",NA,NA,NA,NA
"174",NA,-110,-43,43
"175",NA,117,166,146
"176",NA,116,165,146
"177",NA,NA,NA,NA
"178",NA,NA,NA,NA
"179",NA,NA,NA,NA
"180",NA,1,NA,NA
"181",NA,NA,NA,NA
"182",NA,0,0,0
"183",NA,NA,NA,NA
"184",NA,NA,NA,0
"185",NA,NA,NA,NA
"186",NA,NA,NA,NA
"187",NA,NA,NA,NA
"188",NA,0,0,NA
"189",NA,227,208,103
"190",NA,225,205,100
"191",NA,NA,NA,NA
"192",NA,NA,NA,NA
"193",NA,NA,NA,NA
"194",NA,3,NA,NA
"195",NA,-2,2,2
"196",NA,NA,NA,NA
"197",NA,0,1,0
"198",NA,1,0,0
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,NA,0,NA
"202",NA,NA,NA,NA
"203",NA,2,-12,-7
"204",NA,7,10,4
"205",NA,NA,NA,NA
"206",NA,7,10,4
"207",NA,NA,NA,NA
"208",NA,NA,NA,NA
"209",NA,NA,NA,NA
"210",NA,NA,NA,NA
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,4,10,11
"217",NA,NA,NA,NA
"218",NA,3,9,10
"219",NA,NA,NA,NA
"220",NA,NA,NA,NA
"221",NA,1,1,1
"222",NA,NA,NA,NA
"223",NA,NA,NA,NA
"224",NA,0,NA,NA
"225",NA,0,NA,NA
"226",NA,NA,NA,NA
"227",NA,0,-12,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,0,NA,NA
"231",NA,-102,8,22
"232",NA,165,63,71
"233",NA,63,71,93
