"","x","X2020.03","X2020.06","X2020.09"
"1",NA,17,79,90
"2",NA,NA,NA,NA
"3",NA,17,79,90
"4",NA,31,80,87
"5",NA,10,11,11
"6",NA,3,3,2
"7",NA,0,0,0
"8",NA,0,1,1
"9",NA,5,7,9
"10",NA,7,6,6
"11",NA,5,52,58
"12",NA,0,1,1
"13",NA,-14,-2,3
"14",NA,-14,-2,3
"15",NA,0,2,0
"16",NA,-1,1,0
"17",NA,4,NA,NA
"18",NA,NA,NA,NA
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,NA,1,NA
"23",NA,NA,NA,NA
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,-2,NA,NA
"27",NA,32,0,0
"28",NA,0,0,0
"29",NA,NA,NA,NA
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,NA,NA
"34",NA,32,NA,NA
"35",NA,NA,NA,NA
"36",NA,0,NA,NA
"37",NA,0,NA,NA
"38",NA,1,1,0
"39",NA,NA,NA,NA
"40",NA,0,NA,NA
"41",NA,NA,NA,NA
"42",NA,NA,NA,0
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,NA,NA,NA
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",NA,NA,NA,NA
"50",NA,79,1,12
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,1,0,0
"55",NA,NA,NA,NA
"56",NA,78,0,11
"57",NA,NA,NA,NA
"58",NA,NA,NA,NA
"59",NA,-20,-1,-4
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",NA,NA,NA,NA
"63",NA,-144,0,-12
"64",NA,NA,NA,0
"65",NA,-144,0,-13
"66",NA,15,NA,NA
"67",NA,-129,0,-13
"68",NA,-129,0,-13
"69",NA,0,0,0
"70",NA,550,561,549
"71",NA,153,169,166
"72",NA,21,28,38
"73",NA,NA,NA,NA
"74",NA,3,3,3
"75",NA,24,28,31
"76",NA,0,1,0
"77",NA,NA,NA,NA
"78",NA,NA,NA,NA
"79",NA,NA,NA,NA
"80",NA,15,14,17
"81",NA,91,94,77
"82",NA,NA,NA,NA
"83",NA,397,392,383
"84",NA,40,37,36
"85",NA,223,222,219
"86",NA,NA,NA,NA
"87",NA,18,20,12
"88",NA,86,82,82
"89",NA,14,15,19
"90",NA,15,16,15
"91",NA,NA,NA,NA
"92",NA,NA,NA,NA
"93",NA,1,1,1
"94",NA,NA,NA,NA
"95",NA,72,68,58
"96",NA,51,50,48
"97",NA,NA,NA,NA
"98",NA,7,7,7
"99",NA,9,9,1
"100",NA,NA,NA,7
"101",NA,18,17,19
"102",NA,NA,NA,NA
"103",NA,NA,NA,0
"104",NA,NA,NA,0
"105",NA,NA,NA,NA
"106",NA,NA,NA,NA
"107",NA,NA,NA,NA
"108",NA,17,17,13
"109",NA,NA,NA,NA
"110",NA,21,18,11
"111",NA,NA,NA,NA
"112",NA,10,1,1
"113",NA,NA,7,6
"114",NA,5,5,NA
"115",NA,2,1,1
"116",NA,2,2,2
"117",NA,NA,NA,NA
"118",NA,NA,NA,NA
"119",NA,1,1,1
"120",NA,NA,NA,NA
"121",NA,478,494,491
"122",NA,490,505,494
"123",NA,295,295,295
"124",NA,NA,NA,NA
"125",NA,965,965,966
"126",NA,-14,-14,-14
"127",NA,-32,-27,-27
"128",NA,-725,-713,-726
"129",NA,-11,-12,-3
"130",NA,-9,-11,-10
"131",NA,-129,0,-13
"132",NA,NA,NA,NA
"133",NA,126,4,17
"134",NA,0,0,0
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,3,2,1
"138",NA,0,1,0
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,3,1,1
"149",NA,NA,NA,3
"150",NA,3,NA,NA
"151",NA,0,2,1
"152",NA,-1,NA,NA
"153",NA,1,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,NA
"164",NA,-10,-12,-16
"165",NA,-2,-12,-15
"166",NA,-8,0,0
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,-13,-11,-11
"170",NA,4,-1,1
"171",NA,1,0,0
"172",NA,0,0,0
"173",NA,4,NA,NA
"174",NA,NA,NA,NA
"175",NA,0,NA,0
"176",NA,0,-1,1
"177",NA,NA,NA,NA
"178",NA,-9,18,-4
"179",NA,22,34,0
"180",NA,20,11,0
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,-4,22,NA
"187",NA,0,NA,NA
"188",NA,0,NA,NA
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,6,0,0
"193",NA,31,16,5
"194",NA,NA,10,NA
"195",NA,NA,NA,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,NA,NA,NA
"199",NA,27,3,NA
"200",NA,3,2,4
"201",NA,1,1,0
"202",NA,NA,0,NA
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,1,0,0
"206",NA,NA,NA,NA
"207",NA,-6,-3,-3
"208",NA,0,NA,1
"209",NA,NA,NA,NA
"210",NA,NA,NA,NA
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,0,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,1
"219",NA,NA,NA,NA
"220",NA,6,3,4
"221",NA,NA,NA,NA
"222",NA,0,1,1
"223",NA,NA,NA,NA
"224",NA,4,NA,NA
"225",NA,2,2,1
"226",NA,NA,NA,2
"227",NA,NA,NA,NA
"228",NA,0,NA,NA
"229",NA,NA,NA,NA
"230",NA,1,NA,NA
"231",NA,NA,NA,NA
"232",NA,NA,NA,NA
"233",NA,0,NA,NA
"234",NA,0,0,0
"235",NA,-24,4,-17
"236",NA,114,91,94
"237",NA,91,94,77
