"","x","X2020.03","X2020.06","X2020.09"
"1",NA,437,402,66
"2",NA,339,328,51
"3",NA,98,74,15
"4",NA,52,44,30
"5",NA,19,16,20
"6",NA,1,1,1
"7",NA,NA,NA,NA
"8",NA,1,0,0
"9",NA,24,20,3
"10",NA,8,6,6
"11",NA,NA,NA,NA
"12",NA,0,0,0
"13",NA,46,31,-15
"14",NA,46,31,-15
"15",NA,0,0,1
"16",NA,0,1,0
"17",NA,NA,0,1
"18",NA,NA,NA,NA
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,NA,NA,NA
"23",NA,NA,NA,NA
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,NA,NA,NA
"27",NA,1,1,1
"28",NA,1,1,1
"29",NA,NA,NA,NA
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,NA,NA
"34",NA,NA,NA,NA
"35",NA,NA,NA,NA
"36",NA,NA,NA,NA
"37",NA,NA,NA,NA
"38",NA,-12,0,4
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,NA,-13,NA
"42",NA,NA,NA,3
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,NA,NA,NA
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",NA,NA,NA,NA
"50",NA,45,-5,0
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,43,-40,NA
"54",NA,NA,35,0
"55",NA,NA,NA,NA
"56",NA,NA,NA,NA
"57",NA,NA,NA,NA
"58",NA,NA,NA,NA
"59",NA,NA,NA,NA
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",NA,NA,NA,NA
"63",NA,-11,35,-12
"64",NA,-3,8,-3
"65",NA,-8,27,-9
"66",NA,NA,NA,NA
"67",NA,-8,27,-9
"68",NA,1780,1361,1363
"69",NA,1276,892,914
"70",NA,443,274,409
"71",NA,NA,NA,NA
"72",NA,3,3,0
"73",NA,771,522,219
"74",NA,NA,1,1
"75",NA,NA,NA,NA
"76",NA,NA,NA,NA
"77",NA,NA,NA,NA
"78",NA,26,25,24
"79",NA,33,67,262
"80",NA,NA,NA,NA
"81",NA,504,470,449
"82",NA,430,430,427
"83",NA,1,1,1
"84",NA,NA,NA,NA
"85",NA,NA,NA,NA
"86",NA,63,30,7
"87",NA,NA,NA,NA
"88",NA,6,6,6
"89",NA,NA,NA,NA
"90",NA,NA,NA,NA
"91",NA,3,3,8
"92",NA,NA,NA,NA
"93",NA,822,375,394
"94",NA,804,352,367
"95",NA,NA,NA,NA
"96",NA,260,200,200
"97",NA,NA,NA,NA
"98",NA,NA,NA,2
"99",NA,234,94,129
"100",NA,NA,NA,NA
"101",NA,NA,NA,NA
"102",NA,5,NA,NA
"103",NA,NA,NA,NA
"104",NA,NA,NA,NA
"105",NA,NA,NA,NA
"106",NA,306,58,36
"107",NA,NA,NA,NA
"108",NA,18,23,27
"109",NA,NA,NA,NA
"110",NA,NA,NA,NA
"111",NA,NA,NA,3
"112",NA,NA,NA,NA
"113",NA,9,1,4
"114",NA,2,2,2
"115",NA,8,21,18
"116",NA,NA,NA,NA
"117",NA,NA,NA,NA
"118",NA,NA,NA,NA
"119",NA,958,986,969
"120",NA,88,88,88
"121",NA,NA,NA,NA
"122",NA,179,179,179
"123",NA,-44,-44,-44
"124",NA,144,144,144
"125",NA,591,620,603
"126",NA,-212,24,170
"127",NA,-8,27,-9
"128",NA,NA,NA,NA
"129",NA,50,-33,8
"130",NA,3,3,3
"131",NA,NA,NA,NA
"132",NA,NA,NA,NA
"133",NA,3,4,4
"134",NA,0,0,0
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,NA,NA,NA
"138",NA,NA,NA,NA
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,-9,-9,4
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,NA,NA,NA
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
