"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",1689,1831,1342,256,371,518
"매출원가",1089,1315,955,190,261,351
"매출총이익",599,516,387,66,110,166
"판매비와관리비",319,315,351,80,85,95
"인건비",75,110,116,27,26,29
"유무형자산상각비",16,10,17,4,4,4
"연구개발비",105,126,135,32,39,37
"광고선전비",NA,NA,NA,NA,NA,NA
"판매비",23,11,22,2,4,8
"관리비",80,42,46,11,9,13
"기타원가성비용",NA,NA,NA,NA,NA,NA
"기타",21,16,14,4,2,4
"영업이익",281,201,36,-14,25,71
"영업이익(발표기준)",281,201,36,-14,25,71
"금융수익",4,5,6,1,1,1
"이자수익",3,4,4,1,1,1
"배당금수익",0,0,0,1,0,NA
"외환이익",NA,NA,NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA,NA,NA
"금융자산평가이익",NA,0,1,0,0,0
"금융자산손상차손환입",NA,NA,NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA,NA,NA
"기타금융수익",NA,NA,NA,NA,NA,NA
"금융원가",1,1,4,2,-1,0
"이자비용",1,1,1,0,0,1
"외환손실",NA,NA,NA,NA,NA,NA
"대손상각비",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA,NA,NA
"금융자산평가손실",NA,NA,NA,2,-1,-1
"금융자산손상차손",NA,NA,NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA,NA,NA
"기타금융원가",NA,NA,3,NA,NA,NA
"기타수익",7,34,37,22,24,0
"재고자산감모손실환입",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA,NA,NA
"자산처분(폐기)이익",1,0,5,0,NA,NA
"자산평가이익",NA,NA,NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA,NA,NA
"임대료수익",1,1,4,1,1,1
"로열티수익",NA,NA,NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,0,0,NA
"충당부채환입액",NA,NA,NA,NA,NA,NA
"기타비용",66,12,27,7,2,5
"재고자산감모손실",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA,NA,NA
"자산처분(폐기)손실",0,0,0,NA,NA,NA
"자산평가손실",NA,NA,NA,NA,NA,NA
"자산손상차손",24,2,10,NA,NA,NA
"기타대손상각비",NA,NA,NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",17,21,14,5,2,5
"지분법손익",17,21,14,5,2,5
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA,NA,NA
"세전계속사업이익",241,249,62,6,51,73
"법인세비용",36,46,-3,7,26,19
"계속영업이익",204,203,65,-1,25,53
"중단영업이익",NA,NA,NA,NA,NA,NA
"당기순이익",204,203,65,-1,25,53
"지배주주순이익",205,224,84,-1,28,55
"비지배주주순이익",-1,-21,-19,0,-3,-1
"자산",1563,1675,1659,1716,1841,1801
"유동자산",1153,1081,1036,1081,1214,1174
"재고자산",355,282,316,400,583,525
"유동생물자산",NA,NA,NA,NA,NA,NA
"유동금융자산",249,81,138,118,108,62
"매출채권및기타유동채권",206,185,365,222,286,395
"당기법인세자산",NA,3,13,0,NA,NA
"계약자산",NA,NA,NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,NA,NA,NA
"배출권",NA,NA,NA,NA,NA,NA
"기타유동자산",43,27,19,37,39,14
"현금및현금성자산",299,504,185,305,198,178
"매각예정비유동자산및처분자산집단",NA,NA,NA,NA,NA,NA
"비유동자산",410,594,622,636,627,628
"유형자산",269,445,460,468,467,465
"무형자산",9,19,12,12,14,13
"비유동생물자산",NA,NA,NA,NA,NA,NA
"투자부동산",NA,NA,NA,NA,NA,NA
"장기금융자산",34,29,31,33,37,41
"관계기업등지분관련투자자산",62,60,73,75,77,83
"장기매출채권및기타비유동채권",21,35,31,30,19,16
"이연법인세자산",17,3,11,15,10,6
"장기당기법인세자산",NA,NA,NA,NA,NA,NA
"기타비유동자산",NA,2,3,3,3,2
"기타금융업자산",NA,NA,NA,NA,NA,NA
"부채",589,470,407,475,576,481
"유동부채",586,469,396,463,565,465
"단기사채",NA,NA,NA,NA,NA,NA
"단기차입금",130,132,68,70,69,65
"유동성장기부채",NA,NA,NA,NA,NA,NA
"유동금융부채",NA,7,2,2,1,1
"매입채무및기타유동채무",369,268,277,304,366,319
"유동종업원급여충당부채",NA,NA,NA,NA,NA,NA
"기타단기충당부채",5,2,5,6,7,8
"당기법인세부채",34,25,0,2,20,14
"계약부채",NA,NA,NA,NA,NA,NA
"반품(환불)부채",NA,NA,NA,NA,NA,NA
"배출부채",NA,NA,NA,NA,NA,NA
"기타유동부채",48,35,44,79,102,59
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA,NA,NA
"비유동부채",3,2,10,12,11,15
"사채",NA,NA,NA,NA,NA,NA
"장기차입금",NA,NA,NA,NA,NA,NA
"비유동금융부채",NA,NA,2,1,1,1
"장기매입채무및기타비유동채무",1,2,5,5,5,10
"비유동종업원급여충당부채",2,NA,4,6,4,4
"기타장기충당부채",NA,NA,NA,NA,NA,NA
"이연법인세부채",NA,NA,NA,NA,NA,NA
"장기당기법인세부채",NA,NA,NA,NA,NA,NA
"기타비유동부채",NA,NA,NA,NA,NA,NA
"기타금융업부채",NA,NA,NA,NA,NA,NA
"자본",974,1205,1252,1242,1265,1321
"지배기업주주지분",971,1170,1240,1230,1256,1313
