"","x","X2020.03","X2020.06","X2020.09"
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,347
"185",NA,NA,NA,NA
"186",NA,NA,NA,NA
"187",NA,NA,NA,NA
"188",NA,NA,NA,NA
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,826,5508,1461
"192",NA,6,124,-124
"193",NA,NA,NA,NA
"194",NA,-9,14,-14
"195",NA,7043,99,-99
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,NA,NA,NA
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,NA,NA,NA
"202",NA,1,1,1
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,NA,NA,NA
"206",NA,NA,NA,NA
"207",NA,NA,NA,NA
"208",NA,NA,NA,NA
"209",NA,NA,NA,NA
"210",NA,0,0,0
"211",NA,NA,NA,NA
"212",NA,143,87,24
"213",NA,-2534,-9553,3439
"214",NA,-6987,-6578,418
"215",NA,4452,-2975,3021
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,-2976,-10143,3766
"219",NA,314,470,292
"220",NA,507,450,442
"221",NA,-158,-94,-78
"222",NA,24,200,29
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,-60,-85,-102
"226",NA,NA,NA,NA
"227",NA,-54,37,-1
"228",NA,48,86,119
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,NA
"232",NA,NA,80,101
"233",NA,NA,NA,NA
"234",NA,NA,NA,NA
"235",NA,NA,NA,NA
"236",NA,NA,NA,NA
"237",NA,NA,NA,NA
"238",NA,NA,NA,NA
"239",NA,NA,NA,18
"240",NA,NA,NA,NA
"241",NA,NA,NA,NA
"242",NA,9,0,NA
"243",NA,NA,NA,NA
"244",NA,NA,NA,NA
"245",NA,171,NA,NA
"246",NA,NA,NA,NA
"247",NA,NA,NA,NA
"248",NA,NA,NA,NA
"249",NA,-2,6,NA
"250",NA,NA,NA,NA
"251",NA,NA,NA,NA
"252",NA,NA,NA,NA
"253",NA,NA,NA,NA
"254",NA,NA,NA,NA
"255",NA,NA,NA,NA
"256",NA,NA,NA,NA
"257",NA,-130,NA,NA
"258",NA,NA,NA,NA
"259",NA,NA,NA,NA
"260",NA,102,49,120
"261",NA,NA,NA,NA
"262",NA,NA,NA,NA
"263",NA,NA,NA,NA
"264",NA,NA,23,103
"265",NA,NA,NA,NA
"266",NA,NA,NA,NA
"267",NA,NA,NA,NA
"268",NA,NA,NA,NA
"269",NA,NA,NA,NA
"270",NA,NA,NA,NA
"271",NA,86,20,NA
"272",NA,NA,NA,NA
"273",NA,NA,NA,NA
"274",NA,2,2,3
"275",NA,NA,NA,NA
"276",NA,3,0,11
"277",NA,1,3,NA
"278",NA,NA,NA,NA
"279",NA,NA,NA,NA
"280",NA,NA,NA,NA
"281",NA,NA,NA,NA
"282",NA,NA,NA,NA
"283",NA,NA,NA,NA
"284",NA,NA,NA,NA
"285",NA,NA,NA,NA
"286",NA,0,NA,NA
"287",NA,NA,NA,NA
"288",NA,NA,NA,NA
"289",NA,NA,NA,NA
"290",NA,NA,NA,NA
"291",NA,4843,7874,-4252
"292",NA,5786,8123,-4168
"293",NA,NA,NA,NA
"294",NA,NA,NA,NA
"295",NA,NA,NA,NA
"296",NA,NA,NA,NA
"297",NA,2,NA,6
"298",NA,NA,2300,-1200
"299",NA,5653,4536,-2830
"300",NA,NA,1287,-144
"301",NA,NA,NA,NA
"302",NA,NA,NA,NA
"303",NA,NA,NA,NA
"304",NA,NA,NA,NA
"305",NA,NA,NA,NA
"306",NA,NA,NA,NA
"307",NA,NA,NA,NA
"308",NA,NA,NA,NA
"309",NA,NA,NA,NA
"310",NA,NA,NA,NA
"311",NA,NA,NA,NA
"312",NA,NA,NA,NA
"313",NA,NA,NA,NA
"314",NA,NA,NA,NA
"315",NA,NA,NA,NA
"316",NA,NA,NA,NA
"317",NA,130,NA,NA
"318",NA,NA,NA,NA
"319",NA,NA,NA,NA
"320",NA,NA,NA,NA
"321",NA,NA,NA,NA
"322",NA,NA,NA,NA
"323",NA,NA,NA,NA
"324",NA,NA,NA,NA
"325",NA,NA,NA,NA
"326",NA,943,232,-133
"327",NA,NA,NA,NA
"328",NA,NA,NA,NA
"329",NA,NA,NA,NA
"330",NA,NA,NA,NA
"331",NA,NA,197,-197
"332",NA,300,NA,NA
"333",NA,NA,NA,NA
"334",NA,586,NA,NA
"335",NA,NA,NA,NA
"336",NA,NA,NA,NA
"337",NA,NA,NA,NA
"338",NA,NA,NA,NA
"339",NA,NA,NA,NA
"340",NA,NA,NA,NA
"341",NA,NA,NA,NA
"342",NA,NA,NA,NA
"343",NA,NA,NA,NA
"344",NA,NA,NA,NA
"345",NA,5,4,3
"346",NA,NA,NA,NA
"347",NA,NA,NA,NA
"348",NA,NA,NA,NA
"349",NA,NA,NA,NA
"350",NA,NA,NA,NA
"351",NA,NA,NA,NA
"352",NA,NA,NA,NA
"353",NA,52,31,61
"354",NA,NA,NA,NA
"355",NA,NA,NA,NA
"356",NA,NA,NA,NA
"357",NA,NA,-17,-217
"358",NA,NA,NA,NA
"359",NA,NA,NA,NA
"360",NA,4,-4,-2
"361",NA,2131,-1765,-197
"362",NA,1355,3501,1737
"363",NA,3501,1737,1539
