"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",1740,2155,2545,663,722,746
"매출원가",919,1043,1143,NA,NA,NA
"매출총이익",821,1112,1402,663,722,746
"판매비와관리비",712,886,1076,527,544,586
"인건비",347,382,430,NA,NA,NA
"유무형자산상각비",15,18,65,NA,NA,NA
"연구개발비",42,57,57,NA,NA,NA
"광고선전비",130,234,383,NA,NA,NA
"판매비",7,5,2,NA,NA,NA
"관리비",153,175,121,NA,NA,NA
"기타원가성비용",NA,NA,NA,NA,NA,NA
"기타",18,15,17,527,544,586
"영업이익",109,226,326,136,178,160
"영업이익(발표기준)",109,226,326,136,178,160
"금융수익",24,120,58,31,3,1
"이자수익",18,19,7,NA,NA,NA
"배당금수익",NA,0,0,NA,NA,NA
"외환이익",4,14,22,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA,NA,NA
"금융자산평가이익",1,55,18,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA,NA,NA
"기타금융수익",0,32,11,31,3,1
"금융원가",32,92,88,11,11,15
"이자비용",1,0,1,NA,NA,NA
"외환손실",13,7,12,NA,NA,NA
"대손상각비",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA,NA,NA
"금융자산처분손실",4,1,2,NA,NA,NA
"금융자산평가손실",14,84,73,NA,NA,NA
"금융자산손상차손",1,NA,NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA,NA,NA
"기타금융원가",NA,NA,NA,11,11,15
"기타수익",37,158,7,7,7,7
"재고자산감모손실환입",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA,NA,NA
"자산처분(폐기)이익",1,1,1,NA,NA,NA
"자산평가이익",NA,NA,NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA,NA,NA
"임대료수익",30,37,0,NA,NA,NA
"로열티수익",NA,NA,NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA,NA,NA
"대손충당금환입",NA,3,5,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA,NA,NA
"기타비용",45,44,9,0,4,1
"재고자산감모손실",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA,NA,NA
"자산처분(폐기)손실",0,0,0,NA,NA,NA
"자산평가손실",NA,NA,NA,NA,NA,NA
"자산손상차손",NA,10,0,NA,NA,NA
"기타대손상각비",13,12,NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",-86,-2,30,-2,4,6
"지분법손익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA,NA,NA
"세전계속사업이익",6,366,324,161,178,157
"법인세비용",28,31,48,32,15,14
"계속영업이익",-21,335,276,129,164,144
"중단영업이익",NA,NA,NA,NA,NA,NA
"당기순이익",-21,335,276,129,164,144
"지배주주순이익",-15,320,242,125,156,140
"비지배주주순이익",-6,15,34,5,8,4
"자산",3044,3667,3980,4162,4371,4597
"유동자산",1888,1550,1914,2134,2271,2413
"재고자산",0,0,0,0,0,0
"유동생물자산",NA,NA,NA,NA,NA,NA
"유동금융자산",226,299,727,781,987,1082
"매출채권및기타유동채권",977,257,272,260,279,327
"당기법인세자산",11,13,16,15,1,1
"계약자산",NA,NA,NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,NA,NA,NA
"배출권",NA,NA,NA,NA,NA,NA
"기타유동자산",38,86,39,45,59,62
"현금및현금성자산",636,895,859,1033,946,941
"매각예정비유동자산및처분자산집단",NA,NA,NA,NA,NA,NA
"비유동자산",1156,2118,2066,2028,2100,2184
"유형자산",62,512,766,762,757,785
"무형자산",162,146,159,158,236,290
"비유동생물자산",NA,NA,NA,NA,NA,NA
"투자부동산",170,921,635,633,630,628
"장기금융자산",177,126,70,62,54,52
"관계기업등지분관련투자자산",383,196,200,200,210,215
"장기매출채권및기타비유동채권",43,31,27,29,28,28
"이연법인세자산",141,171,141,122,125,122
"장기당기법인세자산",NA,NA,NA,NA,NA,NA
"기타비유동자산",18,13,67,63,59,63
"기타금융업자산",NA,NA,NA,NA,NA,NA
"부채",428,679,691,683,734,824
"유동부채",327,509,449,436,489,559
"단기사채",NA,NA,NA,NA,NA,NA
"단기차입금",NA,NA,NA,NA,NA,NA
"유동성장기부채",NA,NA,NA,NA,NA,NA
"유동금융부채",1,0,26,28,28,27
"매입채무및기타유동채무",206,302,240,196,194,249
"유동종업원급여충당부채",NA,NA,NA,NA,NA,NA
"기타단기충당부채",19,46,61,22,34,35
"당기법인세부채",10,46,2,5,21,27
"계약부채",NA,NA,NA,NA,NA,NA
"반품(환불)부채",NA,NA,NA,NA,NA,NA
"배출부채",NA,NA,NA,NA,NA,NA
"기타유동부채",91,115,121,185,213,221
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA,NA,NA
"비유동부채",100,170,242,247,245,264
"사채",NA,NA,NA,NA,NA,NA
"장기차입금",NA,NA,NA,NA,NA,NA
"비유동금융부채",NA,NA,23,18,11,4
"장기매입채무및기타비유동채무",53,111,136,138,142,167
"비유동종업원급여충당부채",43,55,74,86,87,79
"기타장기충당부채",4,4,8,5,4,4
"이연법인세부채",1,NA,1,1,0,9
"장기당기법인세부채",NA,NA,NA,NA,NA,NA
"기타비유동부채",NA,NA,NA,NA,NA,NA
"기타금융업부채",NA,NA,NA,NA,NA,NA
"자본",2616,2988,3289,3479,3637,3773
"지배기업주주지분",2626,2985,3230,3416,3563,3687
"자본금",110,110,110,110,110,110
"신종자본증권",NA,NA,NA,NA,NA,NA
"자본잉여금",1262,1262,1262,1262,1262,1262
