"","029780","033660","012700","023760","204620","066980","023460","021880"
"2016-01-25",30300,6100,9390,624,5162,1220,1330,574
"2016-01-26",31350,6130,9100,628,5188,1225,1325,614
"2016-01-27",31700,6120,8970,626,5188,1260,1320,582
"2016-01-28",35000,6130,9280,632,5188,1330,1320,579
"2016-01-29",38050,6120,8980,627,5306,1325,1335,566
"2016-02-01",37750,6120,8850,628,5188,1270,1365,610
"2016-02-02",37550,6120,8600,623,5188,1255,1345,610
"2016-02-03",37400,6120,8300,612,5188,1230,1315,614
"2016-02-04",37750,6170,8720,632,5175,1250,1320,618
"2016-02-05",37800,6180,8700,634,5175,1250,1345,603
"2016-02-11",37600,6140,8530,630,5149,1175,1295,606
"2016-02-12",36150,6000,8300,607,5162,1110,1295,569
"2016-02-15",36650,6020,8560,615,5162,1160,1295,570
"2016-02-16",36850,6100,8680,629,5135,1150,1310,601
"2016-02-17",36800,6150,8480,628,5162,1140,1320,575
"2016-02-18",37700,6170,8650,625,5188,1150,1325,574
"2016-02-19",37050,6110,8900,626,5188,1165,1300,571
"2016-02-22",37350,6140,9260,626,5188,1170,1295,534
"2016-02-23",37350,6200,9480,644,5175,1150,1300,507
"2016-02-24",37050,6210,9900,650,5175,1150,1350,527
"2016-02-25",36750,6240,9480,672,5175,1160,1395,512
"2016-02-26",37050,6230,9950,705,5188,1160,1440,507
"2016-02-29",35700,6280,10550,669,5175,1160,1395,521
"2016-03-02",36250,6320,10550,666,5175,1160,1410,620
"2016-03-03",36600,6310,10450,679,5149,1145,1385,653
"2016-03-04",36300,6280,10250,679,5188,1120,1395,645
"2016-03-07",36100,6260,9910,685,5162,1165,1400,611
"2016-03-08",34600,6280,9660,681,5188,1160,1440,610
"2016-03-09",35150,6260,10200,668,5175,1170,1430,611
"2016-03-10",36100,6270,9990,665,5125,1170,1450,552
"2016-03-11",34700,6340,9870,695,5149,1175,1430,516
"2016-03-14",35100,6310,9980,683,5149,1190,1465,498
"2016-03-15",36700,6290,9780,693,5149,1190,1455,510
"2016-03-16",36700,6300,10400,696,5125,1160,1465,500
"2016-03-17",38300,6300,10250,693,5111,1170,1470,504
"2016-03-18",38000,6270,10200,700,5111,1170,1495,507
"2016-03-21",37800,6250,9950,724,5098,1165,1470,514
"2016-03-22",37500,6220,9760,728,5098,1145,1465,501
"2016-03-23",37900,6270,9930,735,5111,1150,1480,500
"2016-03-24",37550,6250,9790,731,5111,1140,1450,650
"2016-03-25",38250,6250,9580,720,5135,1165,1455,659
"2016-03-28",37900,6310,9380,722,5135,1150,1455,750
"2016-03-29",37500,6310,9410,719,5149,1205,1460,717
"2016-03-30",37200,6310,9050,714,5125,1250,1460,633
"2016-03-31",37650,6330,9180,726,5149,1255,1470,631
"2016-04-01",39700,6300,8450,720,5162,1235,1455,634
"2016-04-04",39450,6230,8790,718,5188,1195,1470,606
"2016-04-05",39200,6240,9050,715,5201,1250,1455,607
"2016-04-06",38750,6220,9130,698,5149,1230,1455,620
"2016-04-07",38750,6220,9010,690,5175,1225,1480,632
"2016-04-08",39450,6220,9050,700,5175,1215,1450,659
"2016-04-11",38650,6180,9010,706,5188,1245,1435,702
"2016-04-12",38650,6220,8950,708,5175,1240,1425,720
"2016-04-14",39650,6290,8910,708,5149,1225,1445,715
"2016-04-15",39500,6300,8690,709,5162,1230,1445,724
"2016-04-18",38550,6310,8870,704,5188,1215,1445,733
"2016-04-19",39200,6380,8860,706,5162,1280,1460,823
"2016-04-20",39350,6410,8990,706,5135,1270,1580,892
"2016-04-21",38750,6440,8940,713,5149,1265,1545,867
"2016-04-22",39300,6510,8920,728,5135,1280,1535,753
"2016-04-25",39350,6480,8690,732,5175,1280,1545,717
"2016-04-26",39750,6480,8600,738,5135,1275,1540,698
"2016-04-27",39550,6440,8320,729,5098,1285,1535,717
"2016-04-28",40000,6390,8390,729,5135,1295,1540,752
"2016-04-29",38800,6400,8400,730,5175,1265,1515,752
"2016-05-02",39700,6420,8900,722,5175,1240,1495,750
"2016-05-03",38900,6440,9060,720,5111,1240,1510,756
