"","X2017.12","X2018.12","X2019.12"
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",0,0,0
"자산재평가이익",0,0,0
"지분법관련이익",0,0,0
"종속회사관련이익",0,0,0
"법인세수익",0,0,0
"영업활동으로인한자산부채변동(운전자본변동)",-21445,-30439,-17554
"자산의감소(증가)",-16313,-21630,-16964
"부채의증가(감소)",-5130,-8806,-591
"정부보조금등의변동",0,0,0
"기타운전자본의변동",0,0,0
"*영업에서창출된현금흐름",-7912,-15107,-1555
"기타영업활동으로인한현금흐름",383,633,660
"이자수입",6245,6527,6850
"이자지급(-)",-4877,-5240,-5332
"배당금수입",562,778,499
"배당금지급(-)",0,0,0
"법인세환입",0,0,0
"법인세납부(-)",-1549,-1422,-1350
"중단영업관련현금흐름",1,-9,-8
"투자활동으로인한현금흐름",-1140,-558,-3065
"투자활동으로인한현금유입액",1921,1349,1679
"유동금융자산의감소",302,573,319
"장기금융상품의감소",1,8,9
"매도가능금융자산의감소",112,0,0
"만기보유금융자산의감소",0,0,0
"장기대여금의감소",4,10,1
"파생상품의변동",0,0,0
"기타비유동금융자산의감소",0,0,0
"관계기업등지분관련투자자산의감소",0,1,0
"유형자산의감소",14,39,28
"무형자산의감소",3,4,0
"생물자산의감소",0,0,0
"투자부동산의감소",30,3,40
"기타투자활동으로인한현금유입액",24,2,24
"(투자활동으로인한현금유출액)",3106,1906,4744
"유동금융자산의증가",15,353,412
"장기금융상품의증가",104,2,2
"매도가능금융자산의증가",434,0,0
"만기보유금융자산의증가",0,0,0
"장기대여금의증가",15,15,1
"기타비유동금융자산의증가",0,0,0
"관계기업등지분관련투자자산의증가",72,193,98
"유형자산의증가",165,221,198
"무형자산의증가",388,439,212
"생물자산의증가",0,0,0
"투자부동산의증가",0,13,5
"기타투자활동으로인한현금유출액",27,36,141
"기타투자활동으로인한현금흐름",45,-2,2
"재무활동으로인한현금흐름",8477,17582,-983
"재무활동으로인한현금유입액",565433,249286,237214
"사채의증가",1130,1621,885
"차입금의증가",6699,8359,6759
"미지급금의증가",275,289,635
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",27,1,4
"기타부채의증가",27,0,0
"유상증자",0,0,725
"자기주식의처분",32,0,0
"주식매입선택권의행사",0,12,6
"자본구성항목의증가",0,0,0
"기타재무활동으로인한현금유입액",93,639,60
"(재무활동으로인한현금유출액)",554350,229763,236126
"사채의감소",571,1274,786
"차입금의감소",5860,7684,8275
"미지급금의감소",451,272,363
"유동성장기부채의감소",0,0,0
"기타금융부채의감소",0,3,77
"기타부채의감소",16,69,159
"유상감자",0,0,0
"자기주식의취득",240,1077,195
"자본구성항목의감소",0,0,0
"기타재무활동으로인한현금유출액",0,0,602
"기타재무활동으로인한현금흐름",-2607,-1940,-2069
"영업투자재무활동기타현금흐름",0,-1,0
"연결범위변동으로인한현금의증가",-312,-2,2
"환율변동효과",-3,-1,11
"현금및현금성자산의증가",-507,2547,-4929
"기초현금및현금성자산",13396,12889,15436
"기말현금및현금성자산",12889,15436,10507
