"","X2019.12","X2020.03","X2020.06","X2020.09"
"장기매출채권및기타비유동채권",9168,9552,9773,5319
"이연법인세자산",14374,15231,16309,16812
"장기당기법인세자산",0,0,0,0
"기타비유동자산",39541,40533,39645,39194
"기타금융업자산",1502768,1522008,1558897,1547466
"부채",2266115,2308249,2326879,2313644
"유동부채",571491,589873,571165,556420
"단기사채",0,0,0,0
"단기차입금",133841,167081,166235,164126
"유동성장기부채",122223,102127,94403,75453
"유동금융부채",13043,15003,11166,10088
"매입채무및기타유동채무",174513,190625,178492,173150
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",11476,10353,11846,12067
"당기법인세부채",3859,4809,9554,9188
"계약부채",11462,12067,12556,11463
"반품(환불)부채",64,62,62,64
"배출부채",1,68,0,0
"기타유동부채",93943,81750,83107,76477
"매각예정으로분류된처분자산집단에포함된부채",7063,5926,3748,24343
"비유동부채",338470,340451,347095,345354
"사채",82229,84344,82354,79923
"장기차입금",68902,74499,74687,71792
"비유동금융부채",31923,34129,32853,33053
"장기매입채무및기타비유동채무",10722,17275,16822,12138
"비유동종업원급여충당부채",27214,27587,29536,30472
"기타장기충당부채",10748,12350,14177,12656
"이연법인세부채",85481,73395,81089,87104
"장기당기법인세부채",0,0,0,0
"기타비유동부채",21216,16561,15539,18175
"기타금융업부채",1356156,1377925,1408619,1411869
"자본",776205,740544,778716,809820
"지배기업주주지분",548585,516557,546138,573793
"자본금",26268,26268,24327,24327
"신종자본증권",0,0,0,0
"자본잉여금",165700,167003,173965,174133
"기타자본",-83541,-84138,-83604,-83653
"기타포괄손익누계액",83308,50787,70979,86790
"이익잉여금(결손금)",356853,356638,360471,372198
"비지배주주지분",227621,223988,232580,236027
"영업활동으로인한현금흐름",42426,-3744,33022,3328
"당기순손익",-411,6261,3031,11153
"법인세비용차감전계속사업이익",-4001,1744,5138,6039
"현금유출이없는비용등가산",40082,58283,26882,28902
"퇴직급여",1462,1818,1693,1679
"종업원급여",21,2,2,2
"주식보상비",3,3,2,2
"감가상각비",9216,7945,8096,8451
"무형자산상각비",889,1034,1110,1149
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",1642,884,820,-22
"배당금지급",0,0,0,0
"금융부채관련손실",-506,25,29,14
"사채상환손실",119,6,310,233
"투자자산평가손실",42,0,0,0
"자산재평가손실",5,0,0,0
"지분법관련손실",732,805,14,-270
"종속기업관련손실",5,0,0,0
"관계기업관련손익",416,87,-85,0
"(현금유입이없는수익등차감)",5246,46007,5933,14748
"금융부채관련이익",-1,5,2,4
"사채상환이익",0,0,0,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",93,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",-914,6313,4173,7845
"종속회사관련이익",33,0,37,-37
"법인세수익",218,18,-18,0
"영업활동으로인한자산부채변동(운전자본변동)",2721,-28433,-7630,-33717
"자산의감소(증가)",-21094,-22296,-26345,-8969
"부채의증가(감소)",22831,-7922,19996,-23880
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",984,1784,-1282,-867
"*영업에서창출된현금흐름",33144,-8151,21488,-2371
"기타영업활동으로인한현금흐름",9282,4408,11533,5702
"이자수입",13740,8920,8513,12309
"이자지급(-)",-3560,-2691,-2702,-2158
"배당금수입",2793,488,6506,1777
"배당금지급(-)",0,0,0,0
"법인세환입",-68,0,1,8
"법인세납부(-)",-3171,-2301,-788,-5229
"중단영업관련현금흐름",-452,-13,2,-1006
"투자활동으로인한현금흐름",-11896,16367,-14478,-10334
"투자활동으로인한현금유입액",56082,90167,77974,56027
"유동금융자산의감소",49681,62332,44138,40427
"장기금융상품의감소",1800,1904,2677,2595
"매도가능금융자산의감소",0,0,0,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",-474,2420,2838,280
"파생상품의변동",44,31,32,39
"기타비유동금융자산의감소",2086,1680,14077,935
"관계기업등지분관련투자자산의감소",1978,154,140,1452
"유형자산의감소",3324,238,271,3431
"무형자산의감소",48,54,232,254
"생물자산의감소",0,0,0,0
"투자부동산의감소",412,201,39,5296
"기타투자활동으로인한현금유입액",-2817,21148,13532,1317
"(투자활동으로인한현금유출액)",68494,75707,92585,66654
"유동금융자산의증가",47757,57207,57498,45384
"장기금융상품의증가",3589,2382,7955,5235
"매도가능금융자산의증가",0,0,0,0
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",1068,469,808,488
"기타비유동금융자산의증가",4561,4933,16569,5358
"관계기업등지분관련투자자산의증가",842,1566,1142,354
"유형자산의증가",9120,6849,6710,5818
"무형자산의증가",2673,1539,1720,1397
"생물자산의증가",0,0,0,0
"투자부동산의증가",143,44,19,129
"기타투자활동으로인한현금유출액",-1276,587,84,2467
"기타투자활동으로인한현금흐름",518,1907,132,294
"재무활동으로인한현금흐름",-11169,10758,-14343,-10022
"재무활동으로인한현금유입액",46675,102169,116203,-1527
"사채의증가",5383,3524,7879,8010
"차입금의증가",33788,92338,94620,-11324
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",5711,5735,3595,1590
"기타부채의증가",0,1,0,1
"유상증자",0,0,0,0
"자기주식의처분",0,6,0,0
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",1701,532,0,0
"기타재무활동으로인한현금유입액",91,33,10109,196
"(재무활동으로인한현금유출액)",55902,88775,120108,7447
"사채의감소",8648,9833,14552,9929
"차입금의감소",25162,56688,93826,-10637
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",9393,12106,4080,4886
"기타금융부채의감소",11087,8350,5315,3045
"기타부채의감소",440,0,1,0
"유상감자",0,0,0,0
"자기주식의취득",6,694,881,13
"자본구성항목의감소",17,233,418,-165
"기타재무활동으로인한현금유출액",1152,869,1036,378
"기타재무활동으로인한현금흐름",-1940,-2637,-10440,-1045
"영업투자재무활동기타현금흐름",-117,-129,129,-1990
"연결범위변동으로인한현금의증가",0,0,0,0
"환율변동효과",-1422,1425,-378,-918
"현금및현금성자산의증가",17823,24676,3950,-19934
"기초현금및현금성자산",98166,115987,140665,144615
"기말현금및현금성자산",115987,140665,144615,124682
