"","X2019.12","X2020.03","X2020.06","X2020.09"
"중단영업이익",-22,0,0,0
"당기순이익",2105,10041,3766,5830
"지배주주순이익",3349,7928,3101,4462
"비지배주주순이익",-1274,2138,769,1337
"자산",924531,948855,938225,942967
"유동자산",277013,291654,286380,292898
"재고자산",56899,58523,55424,54235
"유동생물자산",2510,2796,3092,3242
"유동금융자산",35292,49401,41308,36349
"매출채권및기타유동채권",113598,109795,97751,106965
"당기법인세자산",101,95,79,84
"계약자산",6227,8253,8128,8612
"반품(환불)자산",0,0,0,0
"배출권",0,0,0,0
"기타유동자산",17158,19213,18559,18958
"현금및현금성자산",34981,43464,59807,63280
"매각예정비유동자산및처분자산집단",10244,119,2229,1169
"비유동자산",647518,657197,651848,650070
"유형자산",340882,342227,339198,338623
"무형자산",141238,146309,143734,142050
"비유동생물자산",0,0,0,0
"투자부동산",5735,7846,7058,7641
"장기금융자산",20001,20425,19229,19828
"관계기업등지분관련투자자산",31582,32872,33157,32836
"장기매출채권및기타비유동채권",2561,1962,2022,2395
"이연법인세자산",4992,5508,5608,5741
"장기당기법인세자산",0,0,0,0
"기타비유동자산",100134,99638,101439,100569
"기타금융업자산",0,0,0,0
"부채",572590,586638,571326,571168
"유동부채",277783,287051,269271,273048
"단기사채",522,560,346,340
"단기차입금",65246,89749,80892,72838
"유동성장기부채",54202,48767,49592,47353
"유동금융부채",6757,20493,35146,44736
"매입채무및기타유동채무",123442,102584,77684,80472
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",2329,2560,2494,2468
"당기법인세부채",5895,8404,8693,8038
"계약부채",2241,2380,2502,2807
"반품(환불)부채",0,0,4,3
"배출부채",0,0,0,0
"기타유동부채",17139,11552,11699,13780
"매각예정으로분류된처분자산집단에포함된부채",13,0,219,215
"비유동부채",294804,299585,302053,298119
"사채",87720,86441,85693,85066
"장기차입금",67517,73036,74913,71964
"비유동금융부채",78420,90844,82594,84772
"장기매입채무및기타비유동채무",19346,8725,16484,13109
"비유동종업원급여충당부채",7159,7858,8627,9478
"기타장기충당부채",2507,2165,2106,2115
"이연법인세부채",25850,24440,25185,25014
"장기당기법인세부채",0,0,0,0
"기타비유동부채",2841,2598,2999,3214
"기타금융업부채",0,0,0,0
"자본",351944,362220,366901,371796
"지배기업주주지분",195342,201932,205996,209204
"자본금",5836,5844,5999,6023
"신종자본증권",5481,5481,5481,5481
"자본잉여금",52225,51997,52230,52841
"기타자본",-8056,-8089,-7585,-8104
"기타포괄손익누계액",-407,1069,940,-488
"이익잉여금(결손금)",141415,146736,149921,154473
"비지배주주지분",155444,159179,159913,161570
"영업활동으로인한현금흐름",38634,926,26562,22781
"당기순손익",3384,6505,3196,4448
"법인세비용차감전계속사업이익",-745,5141,1699,2197
"현금유출이없는비용등가산",22116,24747,19455,20317
"퇴직급여",-905,380,1593,970
"종업원급여",2,18,0,3
"주식보상비",0,0,0,0
"감가상각비",13177,8672,8668,8808
"무형자산상각비",2561,2088,2309,1927
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",209,2,21,33
"배당금지급",0,0,0,0
"금융부채관련손실",-1,6,64,0
"사채상환손실",0,0,0,0
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",-21,10,22,99
"종속기업관련손실",0,0,0,0
"관계기업관련손익",480,1,29,34
"(현금유입이없는수익등차감)",5904,15503,1760,3126
"금융부채관련이익",-9,1,-1,0
"사채상환이익",5,5,-5,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",22,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",309,410,445,373
"종속회사관련이익",1145,0,22,185
"법인세수익",14,12,2,-2
"영업활동으로인한자산부채변동(운전자본변동)",21174,-17784,8000,2453
"자산의감소(증가)",3771,-5701,13401,-9374
"부채의증가(감소)",16403,-9298,-6974,9353
"정부보조금등의변동",1,0,0,0
"기타운전자본의변동",1000,-2786,1572,2473
"*영업에서창출된현금흐름",40025,3106,30594,26286
"기타영업활동으로인한현금흐름",-1391,-2180,-4031,-3503
"이자수입",91,110,83,154
"이자지급(-)",-606,-545,-570,-478
"배당금수입",17,186,47,34
"배당금지급(-)",0,0,0,0
"법인세환입",-3,1,11,0
"법인세납부(-)",-894,-1932,-3602,-3217
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-12784,-14523,3951,-1918
"투자활동으로인한현금유입액",19926,6616,12227,12951
"유동금융자산의감소",-3474,797,7854,9944
"장기금융상품의감소",0,118,2,6
"매도가능금융자산의감소",-37,30,-2,-18
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",152,7,-4,38
"파생상품의변동",38,7,74,-53
"기타비유동금융자산의감소",1790,762,1214,27
"관계기업등지분관련투자자산의감소",420,43,77,574
"유형자산의감소",4744,431,1125,896
"무형자산의감소",67,135,154,-2
"생물자산의감소",0,0,0,0
"투자부동산의감소",379,0,3,0
"기타투자활동으로인한현금유입액",15843,4282,1731,1534
"(투자활동으로인한현금유출액)",32959,21249,8674,15027
"유동금융자산의증가",17588,6510,107,4960
"장기금융상품의증가",-33,5,56,3
"매도가능금융자산의증가",-23,0,15,4
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",131,31,-11,36
"기타비유동금융자산의증가",1564,2048,827,155
"관계기업등지분관련투자자산의증가",158,301,90,211
"유형자산의증가",9027,7105,5722,6725
"무형자산의증가",3147,2441,1777,2194
"생물자산의증가",0,0,0,0
"투자부동산의증가",-1,2,2,6
"기타투자활동으로인한현금유출액",1405,2806,90,730
"기타투자활동으로인한현금흐름",250,111,400,159
"재무활동으로인한현금흐름",-24279,20845,-13471,-16844
"재무활동으로인한현금유입액",23881,48391,31179,6371
"사채의증가",199,3845,9997,3088
"차입금의증가",2720,44339,19301,-614
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,28,-28,0
"기타금융부채의증가",-83,56,-37,256
"기타부채의증가",0,90,73,328
"유상증자",-120,8,49,1
"자기주식의처분",52,0,0,0
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",19035,21,1818,1511
"기타재무활동으로인한현금유입액",2080,4,5,1801
"(재무활동으로인한현금유출액)",44640,24946,38613,21024
"사채의감소",515,374,2441,-429
"차입금의감소",26602,12505,15006,3317
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",10838,6380,16812,11388
"기타금융부채의감소",4805,5494,3547,4992
"기타부채의감소",2,109,14,58
"유상감자",-34,0,0,0
"자기주식의취득",14,22,-2,19
"자본구성항목의감소",1682,61,57,410
"기타재무활동으로인한현금유출액",216,0,739,1268
"기타재무활동으로인한현금흐름",-3518,-2601,-6039,-2192
"영업투자재무활동기타현금흐름",0,0,0,0
"연결범위변동으로인한현금의증가",-3,0,20,-20
"환율변동효과",-407,1233,-722,-533
"현금및현금성자산의증가",1158,8482,16344,3469
"기초현금및현금성자산",33823,34981,43464,59807
"기말현금및현금성자산",34981,43464,59807,63280
