"","002380","108670","344820","090350","013810","000390","007210","000320","018310","109610","000860","014280","022220","005750","006050","004910","006570","090410","039020","060260","038010","035200","140520","079000","051980","192390"
"2016-01-25",371809,134500,NA,12200,4205,11900,9170,22750,19713,2983,34050,6520,2110,14300,1805,13350,4710,1233,3200,1878,3565,2606,2965,7841,5240,5850
"2016-01-26",357323,127500,NA,12100,4150,11300,8750,22500,19667,2933,33750,6420,2115,13700,1885,13400,4830,1219,3510,1871,3525,2535,3000,7744,5230,5890
"2016-01-27",366981,128500,NA,11700,4170,11500,8400,22300,20302,2745,34250,6670,2125,14000,1780,13100,4780,1225,3505,1844,3530,2554,3119,7691,5030,5820
"2016-01-28",376199,124000,NA,11650,4405,11600,8260,22500,20211,2707,34650,6840,2125,13900,1815,13100,4800,1247,3570,1864,3620,2569,3137,7656,5060,5830
"2016-01-29",384101,118000,NA,11550,4420,11600,8330,23400,19758,2970,34850,6920,2145,13500,1855,12950,4750,1275,3500,1904,3640,2565,3137,7587,4960,5900
"2016-02-01",380589,121000,NA,11900,4355,11650,8390,23150,20211,2933,36600,6760,2120,13850,1920,13000,4690,1271,3500,1898,3550,2501,3171,7700,4700,5890
"2016-02-02",381028,120000,NA,11750,4370,11550,8500,22750,20257,2795,36000,6490,2095,14900,1880,12550,4700,1295,3455,1931,3535,2425,3111,7674,4450,5800
"2016-02-03",379272,119000,NA,12000,4405,11500,8550,22750,19577,2857,35500,6510,2085,15100,1800,13250,4730,1291,3420,1918,3515,2429,3042,7621,4550,5750
"2016-02-04",389807,126500,NA,11850,4580,11550,9040,22050,20030,3009,35900,6720,2110,17100,1830,13200,4780,1303,3520,1938,3620,2479,3042,7831,5250,5830
"2016-02-05",382784,126000,NA,11650,4600,11500,8760,21450,20075,2970,36550,6780,2140,17200,1870,13250,4830,1315,3530,2059,3725,2501,3025,7946,5000,5840
"2016-02-11",369615,121000,NA,10800,5900,11800,8260,21050,19532,2808,35450,6410,2100,15450,1810,12550,5070,1277,3425,1951,3710,2441,2854,7744,4760,5380
"2016-02-12",370931,120000,NA,10350,5900,11250,7970,20800,18127,2783,33900,5830,2080,14900,1645,11900,4910,1251,3270,1777,3590,2380,2854,7332,4440,4930
"2016-02-15",372687,125000,NA,10600,5560,11300,8100,19950,18172,3020,34000,6180,2125,17550,1745,12000,4980,1277,3415,1924,3610,2410,2871,7490,4455,4975
"2016-02-16",373126,125000,NA,10750,5750,11750,8020,20200,18308,3009,33600,6240,2160,17400,1755,12100,4975,1281,3470,1971,3645,2444,2888,7656,4470,5030
"2016-02-17",377955,124000,NA,10450,6270,11700,7770,20200,18217,3547,34000,6150,2080,17250,1810,12250,4980,1289,3475,1945,3665,2444,2897,7517,4880,4950
"2016-02-18",380150,129000,NA,10700,5950,11850,7460,20550,18444,3623,34100,6710,2135,17350,1785,12450,4980,1289,3485,1985,3720,2489,2957,7542,4785,5020
"2016-02-19",381028,128500,NA,10800,5610,11950,7880,21350,18489,3811,34650,6790,2135,16900,1800,12450,4980,1295,3490,1985,3740,2455,2970,7578,5020,5130
"2016-02-22",375760,130000,NA,10800,5390,11700,7870,22150,18308,3623,34950,6700,2060,17500,1795,12350,5000,1307,3500,2012,3730,2474,2978,7482,5290,5060
"2016-02-23",377077,126500,NA,10600,5520,11900,7470,22100,18036,3623,35000,6750,2100,16150,1825,12050,5020,1321,3460,2018,3685,2433,2974,7472,5510,5180
"2016-02-24",369615,127500,NA,10700,6000,11650,7370,21850,17538,3748,35000,6650,2095,15700,1790,12400,4900,1321,3470,1985,3685,2387,2987,7464,5380,5110
