"","X2017.12","X2018.12","X2019.12"
"종속기업,공동지배기업및관계기업투자주식처분손익",0,-12,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0
"세전계속사업이익",35556,30650,16389
"법인세비용",9545,7963,6601
"계속영업이익",26011,22690,9788
"중단영업이익",3965,0,0
"당기순이익",29977,22690,9788
"지배주주순이익",28041,19468,7956
"비지배주주순이익",1449,2362,1627
"자산",505296,546042,567509
"유동자산",235996,241469,248087
"재고자산",68852,72045,70876
"유동생물자산",0,0,0
"유동금융자산",6340,9237,10184
"매출채권및기타유동채권",104237,85188,87925
"당기법인세자산",1426,1657,1558
"계약자산",0,7689,6763
"반품(환불)자산",0,72,139
"배출권",0,0,0
"기타유동자산",14142,15136,14547
"현금및현금성자산",40764,49174,55751
"매각예정비유동자산및처분자산집단",236,1271,339
"비유동자산",269304,304574,319422
"유형자산",147874,165515,187210
"무형자산",22249,33791,30724
"비유동생물자산",0,0,0
"투자부동산",3325,3261,2906
"장기금융자산",7913,6623,6585
"관계기업등지분관련투자자산",57529,60332,51442
"장기매출채권및기타비유동채권",4662,4332,4196
"이연법인세자산",14181,14812,18020
"장기당기법인세자산",0,0,0
"기타비유동자산",11564,13706,16283
"기타금융업자산",0,0,0
"부채",304484,322595,336468
"유동부채",209501,208089,220256
"단기사채",167,587,619
"단기차입금",14938,15572,17614
"유동성장기부채",10731,11751,14987
"유동금융부채",135,150,3760
"매입채무및기타유동채무",166061,151773,147457
"유동종업원급여충당부채",0,0,0
"기타단기충당부채",7418,7258,8923
"당기법인세부채",2339,3465,3750
"계약부채",180,11440,12654
"반품(환불)부채",2,672,1363
"배출부채",0,0,0
"기타유동부채",7528,5416,9125
"매각예정으로분류된처분자산집단에포함된부채",0,0,0
"비유동부채",94987,114504,116210
"사채",52353,52929,49452
"장기차입금",30575,44632,40751
"비유동금융부채",750,953,8622
"장기매입채무및기타비유동채무",1461,2281,2655
"비유동종업원급여충당부채",4170,5123,6996
"기타장기충당부채",3161,3604,3826
"이연법인세부채",1125,2160,2149
"장기당기법인세부채",0,0,0
"기타비유동부채",1387,2588,1483
"기타금융업부채",0,0,0
"자본",200812,223448,231041
"지배기업주주지분",178099,189918,200511
"자본금",13233,13396,13769
"신종자본증권",0,0,0
"자본잉여금",41208,43217,45283
"기타자본",-11725,-10744,-10798
"기타포괄손익누계액",-15584,-16499,-13371
"이익잉여금(결손금)",158627,172953,174081
"비지배주주지분",15048,21118,22076
"영업활동으로인한현금흐름",30435,54161,47718
"당기순손익",25392,21815,8959
"법인세비용차감전계속사업이익",824,1079,1076
"현금유출이없는비용등가산",58494,57653,79792
"퇴직급여",4522,4367,4860
"종업원급여",6,17,22
"주식보상비",64,39,49
"감가상각비",17413,20425,26657
"무형자산상각비",4523,4368,4642
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,226,583
"배출부채전입액",0,0,0
"기타의대손상각비",31,111,11
"배당금지급",0,0,0
"금융부채관련손실",0,19,1
"사채상환손실",2,0,0
"투자자산평가손실",0,0,0
"자산재평가손실",0,0,0
"지분법관련손실",42,828,10777
"종속기업관련손실",9,2,4
"관계기업관련손익",1,49,39
"(현금유입이없는수익등차감)",11419,2257,2348
"금융부채관련이익",0,0,0
"사채상환이익",0,0,1
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",1,17,0
"투자자산평가이익",0,0,0
"자산재평가이익",0,0,0
"지분법관련이익",6759,83,332
"종속회사관련이익",2,5,1
"법인세수익",18,6,39
"영업활동으로인한자산부채변동(운전자본변동)",-36462,-13926,-27920
"자산의감소(증가)",-41511,9806,-9141
"부채의증가(감소)",5060,-23736,-18783
"정부보조금등의변동",0,0,0
"기타운전자본의변동",-9,0,0
"*영업에서창출된현금흐름",36831,64363,59558
"기타영업활동으로인한현금흐름",-6393,-10199,-11839
"이자수입",980,1173,1524
"이자지급(-)",-4071,-4549,-4542
"배당금수입",719,709,39
"배당금지급(-)",0,0,0
"법인세환입",3,1,0
"법인세납부(-)",-8017,-7530,-8864
"중단영업관련현금흐름",3995,0,0
"투자활동으로인한현금흐름",-32056,-52747,-29151
"투자활동으로인한현금유입액",18422,15354,25390
"유동금융자산의감소",4921,3993,6049
"장기금융상품의감소",505,3656,7935
"매도가능금융자산의감소",1657,0,0
"만기보유금융자산의감소",804,0,0
"장기대여금의감소",207,895,1223
"파생상품의변동",3,7,0
"기타비유동금융자산의감소",473,1048,979
"관계기업등지분관련투자자산의감소",201,74,687
"유형자산의감소",6500,2849,2678
"무형자산의감소",33,30,80
"생물자산의감소",0,0,0
"투자부동산의감소",26,120,1010
"기타투자활동으로인한현금유입액",3082,2674,4746
"(투자활동으로인한현금유출액)",50523,68163,54579
"유동금융자산의증가",3488,5247,5473
"장기금융상품의증가",298,4457,7758
"매도가능금융자산의증가",1549,3,15
"만기보유금융자산의증가",767,5,0
"장기대여금의증가",213,1127,1221
"기타비유동금융자산의증가",929,912,1095
"관계기업등지분관련투자자산의증가",871,1131,1652
"유형자산의증가",32988,38978,28404
"무형자산의증가",6780,7225,4882
"생물자산의증가",0,0,0
"투자부동산의증가",929,25,118
"기타투자활동으로인한현금유출액",1709,9053,3955
"기타투자활동으로인한현금흐름",48,64,36
"재무활동으로인한현금흐름",6205,7163,-12238
"재무활동으로인한현금유입액",40874,40486,22504
"사채의증가",145,1167,322
"차입금의증가",39506,38982,20165
"미지급금의증가",514,8,0
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",193,51,25
"기타부채의증가",1,1,0
"유상증자",272,17,1673
"자기주식의처분",46,0,13
"주식매입선택권의행사",148,31,26
"자본구성항목의증가",38,5,232
"기타재무활동으로인한현금유입액",12,222,45
"(재무활동으로인한현금유출액)",28283,28615,28570
"사채의감소",139,270,127
"차입금의감소",24636,27959,24111
"미지급금의감소",546,0,1
"유동성장기부채의감소",275,256,729
"기타금융부채의감소",85,26,3576
"기타부채의감소",1,0,0
"유상감자",0,0,0
"자기주식의취득",2493,96,12
"자본구성항목의감소",0,0,5
"기타재무활동으로인한현금유출액",110,6,9
"기타재무활동으로인한현금흐름",-6387,-4711,-6171
"영업투자재무활동기타현금흐름",0,0,0
"연결범위변동으로인한현금의증가",0,-8,0
"환율변동효과",-1148,-163,244
"현금및현금성자산의증가",3439,8404,6573
"기초현금및현금성자산",37325,40768,49175
"기말현금및현금성자산",40764,49174,55751
