"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"예대율",NA,NA,1.02,1.04,1.02,1.02
"자산성장률",NA,NA,NA,0.04,0,0
"매출성장률",NA,NA,NA,0.8,-0.48,0.69
"opm",NA,NA,0.48,0.53,0.27,0.45
"roe",NA,NA,0.08,0.02,0.01,0.02
"roa",NA,NA,0.01,0,0,0
