"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"예대율",1.1,1.13,1.1,1.09,1.1,1.11
"자산성장률",NA,0.08,0.2,0.05,0,0.02
"매출성장률",NA,0.17,0.12,0.38,0,0.17
"opm",0.49,0.52,0.52,0.51,0.51,0.6
"roe",0.09,0.09,0.09,0.02,0.02,0.03
"roa",0.01,0.01,0.01,0,0,0
