"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"예대율",1.13,1.15,1.11,1.11,1.13,1.12
"자산성장률",NA,0.1,0.08,0.05,0.05,0.06
"매출성장률",NA,0.06,0.05,0.34,0.34,0.02
"opm",0.49,0.48,0.49,0.44,0.6,0.58
"roe",0.1,0.09,0.08,0.02,0.02,0.03
"roa",0.01,0.01,0.01,0,0,0
