"","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",1426,1130,1147,1158
"매출원가",843,870,664,719
"매출총이익",583,260,483,438
"판매비와관리비",146,188,145,176
"인건비",77,109,82,80
"유무형자산상각비",1,13,14,13
"연구개발비",6,4,3,3
"광고선전비",6,4,4,24
"판매비",-1,0,-11,0
"관리비",55,56,53,56
"기타원가성비용",0,0,0,0
"기타",2,2,1,1
"영업이익",437,71,338,262
"영업이익(발표기준)",437,71,338,262
"금융수익",-28,1,21,2
"이자수익",2,1,0,0
"배당금수익",0,0,0,0
"외환이익",0,0,0,0
"대손충당금환입액",0,0,0,0
"매출채권처분이익",0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련이익",0,0,0,0
"금융자산처분이익",0,0,0,0
"금융자산평가이익",0,0,0,0
"금융자산손상차손환입",0,0,0,0
"파생상품이익",0,0,0,0
"기타금융수익",-30,0,21,2
"금융원가",-15,4,12,28
"이자비용",25,4,0,0
"외환손실",0,0,0,0
"대손상각비",0,24,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련손실",0,0,0,0
"매출채권처분손실",0,0,0,0
"금융자산처분손실",0,0,0,0
"금융자산평가손실",0,0,0,0
"금융자산손상차손",0,0,0,0
"파생상품손실",0,0,0,0
"기타금융원가",-41,0,12,28
"기타수익",42,48,13,1
"재고자산감모손실환입",0,0,0,0
"재고자산폐기(처분)이익",0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가이익",0,1,0,0
"자산처분(폐기)이익",0,0,0,0
"자산평가이익",0,0,0,0
"자산손상차손환입",1,0,3,0
"임대료수익",3,2,8,-1
"로열티수익",0,0,0,0
"수수료수익",0,0,0,0
"대손충당금환입",0,9,0,0
"충당부채환입액",0,0,0,0
"기타비용",173,52,16,14
"재고자산감모손실",0,0,0,0
"재고자산폐기(처분)손실",0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가손실",0,6,0,0
"자산처분(폐기)손실",25,3,3,0
"자산평가손실",9,3,3,3
"자산손상차손",64,1,2,10
"기타대손상각비",0,0,0,0
"충당부채전입액",0,0,0,0
"종속기업,공동지배기업및관계기업관련손익",-3,0,-2,0
"지분법손익",-4,0,0,0
"종속기업,공동지배기업및관계기업투자주식처분손익",0,0,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0,0
"세전계속사업이익",423,127,417,304
"법인세비용",123,44,98,61
"계속영업이익",302,84,320,243
"중단영업이익",0,0,0,0
"당기순이익",302,84,320,243
"지배주주순이익",233,20,236,201
"비지배주주순이익",-25,16,28,-19
"자산",46226,45071,43386,44346
"유동자산",27767,26692,24312,22393
"재고자산",81,86,58,58
"유동생물자산",0,0,0,0
"유동금융자산",1591,2162,2119,1850
"매출채권및기타유동채권",19675,18317,18424,17950
"당기법인세자산",0,0,0,0
"계약자산",243,222,258,227
"반품(환불)자산",0,0,0,0
"배출권",0,0,0,0
"기타유동자산",93,92,75,52
"현금및현금성자산",5914,5813,3208,2097
"매각예정비유동자산및처분자산집단",169,0,169,160
"비유동자산",8505,8868,9500,11853
"유형자산",1255,1280,1290,1284
"무형자산",554,575,580,596
"비유동생물자산",0,0,0,0
"투자부동산",892,889,883,880
"장기금융자산",3018,2993,3707,4086
"관계기업등지분관련투자자산",24,24,23,23
"장기매출채권및기타비유동채권",3422,3560,3661,5628
"이연법인세자산",0,0,25,52
"장기당기법인세자산",0,0,0,0
"기타비유동자산",27,232,33,7
"기타금융업자산",0,0,0,0
"부채",37385,36342,34236,34954
"유동부채",26129,25772,23957,24642
"단기사채",230,0,130,0
"단기차입금",1714,1804,1813,1792
"유동성장기부채",532,750,537,529
"유동금융부채",19,16,19,19
"매입채무및기타유동채무",23374,22955,21329,22189
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",1,1,1,1
"당기법인세부채",259,206,100,99
"계약부채",63,0,63,48
"반품(환불)부채",0,0,0,0
"배출부채",0,0,0,0
"기타유동부채",0,95,1,1
