"","X2017.12","X2018.12","X2019.12"
"세전계속사업이익",1705,2167,63
"법인세비용",470,492,153
"계속영업이익",1231,1677,-91
"중단영업이익",-43,-6,-4
"당기순이익",1188,1671,-95
"지배주주순이익",1086,1499,-255
"비지배주주순이익",31,105,86
"자산",32612,36239,58995
"유동자산",14379,16526,35166
"재고자산",1321,1337,1393
"유동생물자산",0,0,0
"유동금융자산",3110,3922,4429
"매출채권및기타유동채권",4523,4360,4596
"당기법인세자산",9,8,5
"계약자산",0,163,189
"반품(환불)자산",0,21,25
"배출권",0,0,0
"기타유동자산",1318,2150,2413
"현금및현금성자산",4021,4560,4660
"매각예정비유동자산및처분자산집단",79,0,17456
"비유동자산",18232,19711,23828
"유형자산",6501,7542,8184
"무형자산",3261,3838,3861
"비유동생물자산",0,0,0
"투자부동산",2486,2481,2288
"장기금융자산",3365,2894,2901
"관계기업등지분관련투자자산",650,860,818
"장기매출채권및기타비유동채권",1290,1355,1413
"이연법인세자산",490,542,1116
"장기당기법인세자산",0,0,0
"기타비유동자산",192,170,3118
"기타금융업자산",0,0,0
"부채",9649,12464,32474
"유동부채",8308,10683,28990
"단기사채",0,202,783
"단기차입금",1539,3146,1900
"유동성장기부채",338,66,15581
"유동금융부채",75,44,929
"매입채무및기타유동채무",2932,3271,3491
"유동종업원급여충당부채",14,13,16
"기타단기충당부채",249,131,416
"당기법인세부채",314,332,471
"계약부채",19,734,770
"반품(환불)부채",2,148,152
"배출부채",0,0,0
"기타유동부채",2830,2598,4462
"매각예정으로분류된처분자산집단에포함된부채",0,0,0
"비유동부채",1339,1779,3487
"사채",12,67,59
"장기차입금",317,169,266
"비유동금융부채",162,98,1624
"장기매입채무및기타비유동채무",296,707,643
"비유동종업원급여충당부채",424,589,649
"기타장기충당부채",29,87,108
"이연법인세부채",42,43,98
"장기당기법인세부채",0,0,0
"기타비유동부채",57,16,21
"기타금융업부채",0,0,0
"자본",22963,23776,26516
"지배기업주주지분",21204,21795,24235
"자본금",1768,1882,2390
"신종자본증권",0,0,0
"자본잉여금",8499,8941,11007
"기타자본",-2167,-2656,-2762
"기타포괄손익누계액",572,232,217
"이익잉여금(결손금)",13597,14627,14886
"비지배주주지분",701,755,781
"영업활동으로인한현금흐름",3276,3509,3904
"당기순손익",996,1393,-395
"법인세비용차감전계속사업이익",238,338,386
"현금유출이없는비용등가산",3283,3201,8257
"퇴직급여",398,410,479
"종업원급여",4,9,11
"주식보상비",17,18,18
"감가상각비",818,836,2178
"무형자산상각비",594,640,610
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",88,51,57
"배당금지급",0,0,0
"금융부채관련손실",0,0,0
"사채상환손실",2,0,119
"투자자산평가손실",0,0,0
"자산재평가손실",0,0,0
"지분법관련손실",17,7,59
"종속기업관련손실",4,17,2
"관계기업관련손익",33,5,52
"(현금유입이없는수익등차감)",656,690,2459
"금융부채관련이익",6,0,0
"사채상환이익",0,0,2
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",0,0,11
"자산재평가이익",0,0,0
"지분법관련이익",47,113,666
"종속회사관련이익",25,8,0
"법인세수익",19,25,412
"영업활동으로인한자산부채변동(운전자본변동)",-234,-377,-1390
"자산의감소(증가)",-483,-682,-1148
"부채의증가(감소)",252,308,-244
"정부보조금등의변동",-6,0,0
"기타운전자본의변동",-1,-1,0
"*영업에서창출된현금흐름",3623,3858,4400
"기타영업활동으로인한현금흐름",-346,-352,-496
"이자수입",110,109,103
"이자지급(-)",-80,-42,-100
"배당금수입",45,61,65
"배당금지급(-)",0,0,0
"법인세환입",2,1,0
"법인세납부(-)",-422,-478,-563
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-2166,-3955,-19331
"투자활동으로인한현금유입액",4566,5818,9191
"유동금융자산의감소",588,4215,5482
"장기금융상품의감소",131,175,161
"매도가능금융자산의감소",2546,0,0
"만기보유금융자산의감소",127,20,0
"장기대여금의감소",26,6,32
"파생상품의변동",0,0,0
"기타비유동금융자산의감소",210,682,975
"관계기업등지분관련투자자산의감소",153,222,146
"유형자산의감소",93,15,159
"무형자산의감소",45,15,1
"생물자산의감소",0,0,0
"투자부동산의감소",0,0,61
"기타투자활동으로인한현금유입액",645,467,2168
"(투자활동으로인한현금유출액)",6749,9788,28971
"유동금융자산의증가",744,4348,5979
"장기금융상품의증가",221,225,197
"매도가능금융자산의증가",2492,0,0
"만기보유금융자산의증가",131,0,0
"장기대여금의증가",22,18,26
"기타비유동금융자산의증가",291,993,1226
"관계기업등지분관련투자자산의증가",366,246,18501
"유형자산의증가",1195,1721,1273
"무형자산의증가",730,949,726
"생물자산의증가",0,0,0
"투자부동산의증가",65,88,0
"기타투자활동으로인한현금유출액",477,1161,1040
"기타투자활동으로인한현금흐름",14,17,454
"재무활동으로인한현금흐름",-643,977,15619
"재무활동으로인한현금유입액",2111,2441,21610
"사채의증가",25,325,5760
"차입금의증가",1607,1648,14253
"미지급금의증가",0,0,0
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",3,50,13
"기타부채의증가",0,0,0
"유상증자",195,288,1449
"자기주식의처분",37,2,96
"주식매입선택권의행사",40,30,8
"자본구성항목의증가",101,0,0
"기타재무활동으로인한현금유입액",101,96,29
"(재무활동으로인한현금유출액)",2143,725,4883
"사채의감소",48,11,50
"차입금의감소",1779,412,3296
"미지급금의감소",0,0,0
"유동성장기부채의감소",0,0,281
"기타금융부채의감소",3,1,962
"기타부채의감소",0,0,16
"유상감자",0,0,0
"자기주식의취득",194,216,197
"자본구성항목의감소",29,38,48
"기타재무활동으로인한현금유출액",92,48,37
"기타재무활동으로인한현금흐름",-610,-739,-1107
"영업투자재무활동기타현금흐름",0,0,-61
"연결범위변동으로인한현금의증가",0,0,-30
"환율변동효과",-23,6,2
"현금및현금성자산의증가",442,538,100
"기초현금및현금성자산",3578,4021,4560
"기말현금및현금성자산",4021,4560,4660
