"","241560","034020","017800","042670","267270","298040","004380","282880","014620","074610","023160","297090","067170","013030","095190","195990","009160","036890","000490","104460","007820","002900","019210","015590","090360","036560","013570","073640","033540","067390","051490","060310","092440","017550","014200","071670","089140","056080","109860","049430","015230","043340","105740","041440","105840","046120","010660","140670","053160","000850","024880","086670","126870","054540","003010","090710","044060","100660","010400","050860","039610","010240","099440","011700","048770","138070","317830","141070","016920","317850","008470","101170","119500","019990","049800","064510","254120","008830","044780","263540","084180"
"2016-01-25",NA,12682,32812,3780,NA,NA,9180,NA,8260,2505,8260,NA,4720,25750,3738,1550,5490,5260,8940,4955,6390,981,11000,765,10400,7900,5520,1112,3828,21340,4705,2535,6050,2375,1710,4670,6665,5270,8730,7530,5853,648,5260,8850,7400,5366,2570,NA,4580,52000,3515,4020,4607,2850,2910,850,3885,3400,NA,3420,3776,2125,3990,2415,4955,13050,NA,2367,1502,NA,5360,3540,2845,4769,4180,NA,NA,2450,1875,NA,2177
"2016-01-26",NA,12484,32312,3820,NA,NA,9390,NA,8660,2385,8300,NA,4765,25600,3743,1525,5450,5120,8750,4820,6440,914,10850,735,10200,8000,5550,1063,3821,21887,4550,2475,6070,2270,1808,4665,6605,5050,8750,7700,5867,631,5290,8850,7360,5287,2570,NA,4555,51400,3560,4040,4546,2835,2930,811,3795,3415,NA,3355,3806,2135,4080,2395,4850,13300,NA,2367,1498,NA,5300,3565,2775,4755,4145,NA,NA,2355,1920,NA,2155
"2016-01-27",NA,12523,32345,3905,NA,NA,9410,NA,8600,2340,8330,NA,4765,25700,3765,1540,5400,5160,8620,4750,6370,886,10700,735,10250,8080,5620,1030,3743,21477,4595,2455,6190,2240,1818,4730,5770,4985,8720,7700,5874,620,5270,8880,7660,5121,2565,NA,4530,52000,3510,3960,4490,2900,2980,792,3855,3415,NA,3255,3858,2113,4095,2430,4850,13200,NA,2367,1498,NA,5300,3635,2795,4712,4080,NA,NA,2330,1880,NA,2168
"2016-01-28",NA,13436,32812,4205,NA,NA,9000,NA,8530,2550,8380,NA,4765,25050,3845,1540,5440,5200,8650,4755,6220,894,10500,715,10750,8100,5660,1010,3828,21705,4560,2470,6190,2320,1805,4775,5951,5060,8700,7750,5909,620,5250,8680,7680,5243,2570,NA,4830,51800,3580,4035,4398,3000,3010,816,3870,3415,NA,3310,4054,2098,4155,2430,4930,13350,NA,2354,1525,NA,5330,3660,2900,4717,4050,NA,NA,2325,1895,NA,2171
"2016-01-29",NA,13316,32512,4200,NA,NA,8960,NA,8780,2550,8430,NA,4790,26600,3814,1550,5390,5280,9000,4800,6300,935,10400,721,10650,8100,5700,1010,3835,21842,4480,2445,6220,2310,1785,4770,6044,5050,8780,7790,5839,635,5330,8670,7650,5234,2530,NA,4810,52000,3610,3845,4454,2915,3005,821,3885,3540,NA,3315,4128,2113,4120,2485,5000,13400,NA,2367,1534,NA,5520,3605,2940,4521,4065,NA,NA,2305,1860,NA,2187
"2016-02-01",NA,12643,34346,4045,NA,NA,8890,NA,8560,2520,8490,NA,4750,25400,3814,1685,5340,5350,8790,4660,6460,952,10350,731,10550,8070,5630,991,3848,21842,4540,2520,6200,2260,1765,4670,6077,4965,8880,7910,5825,632,5220,8650,7760,5339,2505,NA,4860,53000,3600,3870,4520,2890,3030,805,4020,3470,NA,3370,4128,2110,4115,2470,5050,13100,NA,2332,1525,NA,5600,3580,2885,4388,4005,NA,NA,2300,1855,NA,2181
"2016-02-02",NA,12326,34346,3930,NA,NA,8680,NA,8450,2450,8570,NA,4750,25000,3738,1685,5330,5260,8880,4800,6410,943,10150,721,10400,8260,5650,1020,3848,21887,4500,2580,6380,2275,1825,4670,7881,4820,8850,7900,5719,621,5210,8450,7760,5304,2495,NA,4880,51500,3570,3860,4587,2865,2970,789,4030,3490,NA,3415,4136,2118,3985,2490,4950,13100,NA,2221,1525,NA,5350,3520,2915,4283,4000,NA,NA,2290,1870,NA,2177
"2016-02-03",NA,11453,33479,3705,NA,NA,8590,NA,8490,2450,8580,NA,4680,24850,3738,1705,5260,5150,8870,4690,6170,968,10250,711,10100,8260,5760,986,3862,22617,4430,2500,6300,2250,1773,4680,7279,4915,8850,7840,5691,593,5190,8400,7600,5339,2500,NA,4760,50800,3570,3860,4627,2800,2885,869,3900,3480,NA,3360,4084,2100,3915,2550,4900,12250,NA,2242,1507,NA,5270,3500,2870,4254,3910,NA,NA,2275,1750,NA,2142
"2016-02-04",NA,11771,31945,3845,NA,NA,8640,NA,8710,2355,8750,NA,4745,25750,3801,1735,5360,5250,8910,4670,6130,993,10550,725,10150,8300,6150,986,3889,22070,4435,2710,6470,2325,1800,4715,6745,4925,8820,7810,5691,609,5230,8770,7630,5383,2530,NA,4905,52000,3570,3860,4622,2865,2885,880,4040,3540,NA,3445,4084,2100,3955,2530,4935,12750,NA,2242,1507,NA,5350,3550,2905,4369,3890,NA,NA,2275,1810,NA,2200
