"","X2019.12","X2020.03","X2020.06","X2020.09"
"지배주주순이익",-3914,-3386,-2385,294
"비지배주주순이익",566,795,1160,1002
"자산",684466,722050,720666,709618
"유동자산",284097,314968,314699,304809
"재고자산",92880,100267,93971,90103
"유동생물자산",0,0,0,0
"유동금융자산",25050,35100,37829,34481
"매출채권및기타유동채권",105615,111857,103064,98652
"당기법인세자산",208,198,159,204
"계약자산",2400,2245,2329,2489
"반품(환불)자산",218,260,257,215
"배출권",1,0,0,0
"기타유동자산",15373,17128,15625,15369
"현금및현금성자산",41885,47542,60962,61996
"매각예정비유동자산및처분자산집단",476,374,512,1294
"비유동자산",400364,407086,405961,404806
"유형자산",162070,168855,169386,168144
"무형자산",168423,175235,173264,172529
"비유동생물자산",0,0,0,0
"투자부동산",17127,12794,13065,13059
"장기금융자산",23712,20063,19148,15814
"관계기업등지분관련투자자산",7798,7092,7865,8460
"장기매출채권및기타비유동채권",7692,8830,8994,12875
"이연법인세자산",8721,9005,8854,8648
"장기당기법인세자산",0,0,0,0
"기타비유동자산",4813,5211,5381,5083
"기타금융업자산",0,0,0,0
"부채",416403,451904,451871,437939
"유동부채",288038,314692,306801,285060
"단기사채",4982,3472,5555,10451
"단기차입금",77567,89939,107078,112585
"유동성장기부채",58122,56539,46412,23824
"유동금융부채",7952,9377,6204,4321
"매입채무및기타유동채무",109826,122728,110840,103545
"유동종업원급여충당부채",120,23,29,23
"기타단기충당부채",9039,10080,10138,9976
"당기법인세부채",1719,2830,2452,2249
"계약부채",1725,1961,1984,1906
"반품(환불)부채",184,188,204,185
"배출부채",0,2,0,0
"기타유동부채",16792,17547,15897,15843
"매각예정으로분류된처분자산집단에포함된부채",12,12,15,149
"비유동부채",128357,137210,145066,152875
"사채",26956,22207,35098,47277
"장기차입금",44481,55888,52044,47205
"비유동금융부채",7566,7776,5324,5020
"장기매입채무및기타비유동채무",8346,9179,7575,7785
"비유동종업원급여충당부채",18433,18860,20338,20538
"기타장기충당부채",6529,6780,7564,6917
"이연법인세부채",10753,11070,11738,12615
"장기당기법인세부채",0,0,0,0
"기타비유동부채",5014,5195,5126,5106
"기타금융업부채",0,0,0,0
"자본",268067,270144,268797,271680
"지배기업주주지분",188506,188511,185755,187288
"자본금",34048,36700,37117,38508
"신종자본증권",33,33,33,33
"자본잉여금",95692,96579,96136,95656
"기타자본",-4871,-5628,-5334,-5334
"기타포괄손익누계액",5568,6430,7592,8356
"이익잉여금(결손금)",73190,69354,65212,65133
"비지배주주지분",64406,66676,68049,69328
"영업활동으로인한현금흐름",24711,16,7250,7176
"당기순손익",-3639,-1873,-1548,991
"법인세비용차감전계속사업이익",-408,-704,435,296
"현금유출이없는비용등가산",13159,18631,11182,10458
"퇴직급여",674,922,970,863
"종업원급여",22,7,4,6
"주식보상비",32,5,2,3
"감가상각비",3467,2975,2999,2857
"무형자산상각비",680,925,934,935
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",5,0,0,0
"기타의대손상각비",1644,866,1267,98
"배당금지급",0,0,0,0
"금융부채관련손실",70,18,30,111
"사채상환손실",3,2,351,231
"투자자산평가손실",-5,10,-8,5
"자산재평가손실",0,0,0,0
"지분법관련손실",290,82,240,29
"종속기업관련손실",48,0,0,0
"관계기업관련손익",75,116,-7,28
"(현금유입이없는수익등차감)",-1722,6462,-1006,1901
"금융부채관련이익",15,183,10,-75
"사채상환이익",10,13,4,32
"퇴직급여충당부채환입액",3,0,3,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,1
"주식보상비환입",0,5,-1,-3
"투자자산평가이익",-2,0,0,2
"자산재평가이익",0,0,0,0
"지분법관련이익",34,7,18,90
"종속회사관련이익",68,6,-4,2
"법인세수익",154,24,26,22
"영업활동으로인한자산부채변동(운전자본변동)",17390,-7636,-1452,163
"자산의감소(증가)",18785,-13768,6169,8962
"부채의증가(감소)",-920,5452,-7216,-8533
"정부보조금등의변동",-1,-3,-6,-5
"기타운전자본의변동",-471,693,-403,-259
"*영업에서창출된현금흐름",28222,1966,9623,10007
"기타영업활동으로인한현금흐름",-3509,-1947,-2374,-2840
"이자수입",501,298,411,298
"이자지급(-)",-2434,-1776,-2026,-1827
"배당금수입",97,79,58,6
"배당금지급(-)",0,0,-23,-3
"법인세환입",-7,20,1,30
"법인세납부(-)",-1670,-575,-792,-1343
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-9904,-4348,-6503,-3061
"투자활동으로인한현금유입액",17923,15708,10504,10259
"유동금융자산의감소",12690,10122,6456,8859
"장기금융상품의감소",160,306,140,119
"매도가능금융자산의감소",-3,0,63,-63
"만기보유금융자산의감소",-5,1,2,0
"장기대여금의감소",643,2476,2961,404
"파생상품의변동",15,13,7,21
"기타비유동금융자산의감소",1770,122,351,148
"관계기업등지분관련투자자산의감소",28,1445,87,70
"유형자산의감소",2096,76,182,336
"무형자산의감소",56,20,39,141
"생물자산의감소",0,0,0,0
"투자부동산의감소",2,1,10,2
"기타투자활동으로인한현금유입액",464,1116,205,221
"(투자활동으로인한현금유출액)",27845,20070,17012,13330
"유동금융자산의증가",9490,11662,9980,6682
"장기금융상품의증가",-49,366,551,-154
"매도가능금융자산의증가",30,40,-40,10
"만기보유금융자산의증가",0,0,1,0
"장기대여금의증가",2179,1381,958,881
"기타비유동금융자산의증가",722,487,374,835
"관계기업등지분관련투자자산의증가",1182,685,638,601
"유형자산의증가",4366,3763,3154,3031
"무형자산의증가",3159,1225,1065,1019
"생물자산의증가",0,0,0,0
"투자부동산의증가",4204,7,89,12
"기타투자활동으로인한현금유출액",2415,416,203,397
"기타투자활동으로인한현금흐름",15,16,7,7
"재무활동으로인한현금흐름",-13472,9127,13116,-2901
"재무활동으로인한현금유입액",47160,55652,68267,42700
"사채의증가",7681,3380,11828,14034
"차입금의증가",28916,43453,39752,21544
"미지급금의증가",1,0,0,0
"유동성장기부채의증가",0,0,1,-1
"기타금융부채의증가",8199,8717,16086,5672
"기타부채의증가",1000,35,-35,0
"유상증자",1395,21,12,16
"자기주식의처분",16,0,2,21
"주식매입선택권의행사",12,0,0,0
"자본구성항목의증가",-90,16,94,1153
"기타재무활동으로인한현금유입액",36,31,529,264
"(재무활동으로인한현금유출액)",60548,46279,52873,45497
"사채의감소",2853,692,506,8378
"차입금의감소",35019,27525,24013,18202
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",9330,6581,13697,10777
"기타금융부채의감소",9896,10685,14009,8060
"기타부채의감소",0,0,24,0
"유상감자",0,0,0,0
"자기주식의취득",127,622,601,110
"자본구성항목의감소",4,1,7,-2
"기타재무활동으로인한현금유출액",3318,167,18,-28
"기타재무활동으로인한현금흐름",-88,-247,-2282,-100
"영업투자재무활동기타현금흐름",-8,-8,-14,0
"연결범위변동으로인한현금의증가",-12,-2,2,0
"환율변동효과",-503,755,-405,-112
"현금및현금성자산의증가",812,5538,13446,1096
"기초현금및현금성자산",41146,42017,47556,60962
"기말현금및현금성자산",41722,47556,60962,62009
