"","X2019.12","X2020.03","X2020.06","X2020.09"
"이연법인세부채",2343,2324,2724,2141
"장기당기법인세부채",0,0,0,0
"기타비유동부채",248,392,451,433
"기타금융업부채",2996,6761,6719,7163
"자본",142606,155363,168531,171500
"지배기업주주지분",127392,138229,147869,147814
"자본금",2268,2326,2359,2440
"신종자본증권",0,0,0,0
"자본잉여금",74368,83037,87322,81633
"기타자본",-15433,-15278,-15422,-15135
"기타포괄손익누계액",-1388,-1413,133,1142
"이익잉여금(결손금)",67936,69895,73859,78136
"비지배주주지분",14852,16799,20282,23285
"영업활동으로인한현금흐름",9306,5107,5192,8637
"당기순손익",2046,1791,1599,3044
"법인세비용차감전계속사업이익",-3909,1324,2163,1727
"현금유출이없는비용등가산",9469,3349,6407,6082
"퇴직급여",1107,122,127,137
"종업원급여",-91,3,5,117
"주식보상비",676,69,113,158
"감가상각비",5728,591,629,635
"무형자산상각비",655,237,246,251
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",61,0,4,20
"배당금지급",0,0,0,0
"금융부채관련손실",16,0,0,0
"사채상환손실",2,1,0,0
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",1448,10,67,-11
"종속기업관련손실",3,0,3,7
"관계기업관련손익",61,11,0,0
"(현금유입이없는수익등차감)",5906,1285,685,955
"금융부채관련이익",2,0,25,-25
"사채상환이익",30,0,0,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",662,226,331,265
"종속회사관련이익",0,3,674,196
"법인세수익",34,4,0,-1
"영업활동으로인한자산부채변동(운전자본변동)",7885,768,-1272,1692
"자산의감소(증가)",-1419,-606,-1460,-2167
"부채의증가(감소)",9197,1370,185,3601
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",103,6,2,256
"*영업에서창출된현금흐름",9581,5955,8208,11590
"기타영업활동으로인한현금흐름",-272,-845,-3019,-2954
"이자수입",105,143,155,101
"이자지급(-)",-305,-198,-181,-143
"배당금수입",79,189,162,40
"배당금지급(-)",0,0,0,0
"법인세환입",0,1,-1,0
"법인세납부(-)",-151,-980,-3152,-2950
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-4822,-8998,-15834,-11344
"투자활동으로인한현금유입액",5406,4004,10295,16962
"유동금융자산의감소",4451,2504,10403,16147
"장기금융상품의감소",31,111,271,57
"매도가능금융자산의감소",-1,0,0,0
"만기보유금융자산의감소",30,0,0,0
"장기대여금의감소",41,26,20,0
"파생상품의변동",0,0,0,0
"기타비유동금융자산의감소",-150,636,21,116
"관계기업등지분관련투자자산의감소",224,214,857,604
"유형자산의감소",31,231,21,-113
"무형자산의감소",-10,20,61,34
"생물자산의감소",0,0,0,0
"투자부동산의감소",0,0,0,120
"기타투자활동으로인한현금유입액",759,261,-1363,-3
"(투자활동으로인한현금유출액)",10232,13003,26126,28311
"유동금융자산의증가",1321,4563,22742,23132
"장기금융상품의증가",-79,133,209,211
"매도가능금융자산의증가",21,0,0,2
"만기보유금융자산의증가",10,0,0,0
"장기대여금의증가",-139,7,126,34
"기타비유동금융자산의증가",252,370,-24,-33
"관계기업등지분관련투자자산의증가",6340,3413,508,1097
"유형자산의증가",1271,2416,2801,3009
"무형자산의증가",-16,340,486,579
"생물자산의증가",0,0,0,0
"투자부동산의증가",0,1,0,0
"기타투자활동으로인한현금유출액",1255,1762,-720,277
"기타투자활동으로인한현금흐름",3,3,1,4
"재무활동으로인한현금흐름",4353,8993,2823,6241
"재무활동으로인한현금유입액",9879,13531,10378,22649
"사채의증가",1219,1041,61,165
"차입금의증가",5042,3785,5757,16409
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",140,0,0,0
"기타금융부채의증가",16,14,55,-54
"기타부채의증가",0,0,0,0
"유상증자",3236,0,4,0
"자기주식의처분",0,0,20,360
"주식매입선택권의행사",88,133,250,235
"자본구성항목의증가",-1393,538,2582,5065
"기타재무활동으로인한현금유입액",1529,8019,1647,471
"(재무활동으로인한현금유출액)",5701,4506,6437,16398
"사채의감소",2240,1043,257,0
"차입금의감소",3139,2406,4398,6359
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",289,0,1000,0
"기타금융부채의감소",652,766,767,756
"기타부채의감소",0,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",108,219,32,20
"자본구성항목의감소",1,3,-3,9155
"기타재무활동으로인한현금유출액",-731,71,-14,108
"기타재무활동으로인한현금흐름",176,-31,-1118,-9
"영업투자재무활동기타현금흐름",0,0,-4,-22082
"연결범위변동으로인한현금의증가",0,0,2,-1
"환율변동효과",-1585,1213,-489,-268
"현금및현금성자산의증가",7250,6316,-8310,-18817
"기초현금및현금성자산",56921,64173,70494,62183
"기말현금및현금성자산",64172,70494,62183,43367
