"","X2017.12","X2018.12","X2019.12"
"매출액",231748,254779,271748
"매출원가",93767,106831,111778
"매출총이익",137980,147948,159971
"판매비와관리비",111780,123893,136656
"인건비",21523,24377,27156
"유무형자산상각비",4570,5572,12132
"연구개발비",2806,3152,3311
"광고선전비",16379,18345,20831
"판매비",8023,8909,9466
"관리비",48801,53327,56850
"기타원가성비용",0,0,0
"기타",9666,10213,6904
"영업이익",26202,24054,23315
"영업이익(발표기준)",26402,24167,23397
"금융수익",1387,1743,2205
"이자수익",686,794,768
"배당금수익",5,1,8
"외환이익",157,299,414
"대손충당금환입액",11,0,13
"매출채권처분이익",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련이익",0,0,0
"금융자산처분이익",63,31,98
"금융자산평가이익",12,213,208
"금융자산손상차손환입",0,0,3
"파생상품이익",427,356,225
"기타금융수익",19,44,458
"금융원가",1494,2214,3882
"이자비용",772,1293,2217
"외환손실",369,253,285
"대손상각비",32,27,139
"당기손익-공정가치측정<U+00A0>금융자산관련손실",0,0,0
"매출채권처분손실",0,0,0
"금융자산처분손실",4,20,4
"금융자산평가손실",18,136,293
"금융자산손상차손",40,1,29
"파생상품손실",176,438,826
"기타금융원가",80,45,89
"기타수익",1654,1786,2941
"재고자산감모손실환입",0,0,0
"재고자산폐기(처분)이익",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가이익",0,0,3
"자산처분(폐기)이익",48,296,431
"자산평가이익",0,0,0
"자산손상차손환입",1,0,8
"임대료수익",29,30,35
"로열티수익",0,0,0
"수수료수익",8,7,7
"대손충당금환입",2,28,4
"충당부채환입액",53,2,2
"기타비용",3296,3895,6286
"재고자산감모손실",0,0,0
"재고자산폐기(처분)손실",44,16,30
"당기손익-공정가치측정<U+00A0>금융자산평가손실",0,3,0
"자산처분(폐기)손실",325,387,632
"자산평가손실",0,1,0
"자산손상차손",213,874,2679
"기타대손상각비",73,185,152
"충당부채전입액",7,0,61
"종속기업,공동지배기업및관계기업관련손익",40,-65,-36
"지분법손익",42,-56,-25
"종속기업,공동지배기업및관계기업투자주식처분손익",0,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0
"세전계속사업이익",24485,21412,18258
"법인세비용",6956,6563,7339
"계속영업이익",17529,14852,10911
"중단영업이익",-125,2,14
"당기순이익",17404,14853,10925
"지배주주순이익",14162,12699,9967
"비지배주주순이익",3318,2614,1498
"자산",242935,276025,312959
"유동자산",96398,103158,114999
"재고자산",22333,26750,28574
"유동생물자산",0,0,0
"유동금융자산",15477,14396,17777
"매출채권및기타유동채권",23528,25609,26790
"당기법인세자산",134,144,133
"계약자산",0,0,0
"반품(환불)자산",0,24,76
"배출권",0,0,0
"기타유동자산",2428,3271,3259
"현금및현금성자산",28309,32830,37495
"매각예정비유동자산및처분자산집단",4187,133,892
"비유동자산",146532,172867,197963
"유형자산",91854,101026,105608
"무형자산",27239,41673,44577
"비유동생물자산",0,0,0
"투자부동산",11325,10613,11272
"장기금융자산",3940,4396,5025
"관계기업등지분관련투자자산",3659,4887,5223
"장기매출채권및기타비유동채권",5083,4621,4108
"이연법인세자산",1900,2303,2974
"장기당기법인세자산",0,0,0
"기타비유동자산",1536,3347,19172
"기타금융업자산",0,0,0
"부채",71052,82223,106812
"유동부채",55575,57349,73012
"단기사채",1959,2858,3292
"단기차입금",8452,12644,13432
"유동성장기부채",3558,4200,9071
"유동금융부채",2085,993,5051
"매입채무및기타유동채무",28611,29335,33737
"유동종업원급여충당부채",153,202,195
"기타단기충당부채",280,153,329
"당기법인세부채",3770,4056,4500
"계약부채",13,1540,1903
"반품(환불)부채",107,334,429
"배출부채",0,0,0
"기타유동부채",6592,1036,1070
"매각예정으로분류된처분자산집단에포함된부채",0,0,6
"비유동부채",15479,24870,33797
"사채",4999,4650,4235
"장기차입금",3957,11432,9957
"비유동금융부채",399,1527,11251
"장기매입채무및기타비유동채무",185,313,557
"비유동종업원급여충당부채",1494,1775,2308
"기타장기충당부채",56,193,329
"이연법인세부채",3661,4244,4312
"장기당기법인세부채",0,0,0
"기타비유동부채",726,728,839
"기타금융업부채",0,0,0
"자본",171879,193799,206148
"지배기업주주지분",138472,154243,165309
"자본금",5318,5650,6148
"신종자본증권",0,0,0
"자본잉여금",38630,44458,49249
"기타자본",-3709,-4088,-6812
"기타포괄손익누계액",-1985,-1900,-1395
"이익잉여금(결손금)",101087,110965,119473
"비지배주주지분",32538,38724,39476
"영업활동으로인한현금흐름",19049,21708,32658
"당기순손익",17405,14853,10925
"법인세비용차감전계속사업이익",0,0,0
"현금유출이없는비용등가산",20183,23716,35596
"퇴직급여",1710,2049,1758
"종업원급여",1,2,3
"주식보상비",60,77,89
"감가상각비",7383,8645,15498
"무형자산상각비",332,494,672
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",106,212,281
"배당금지급",0,0,0
"금융부채관련손실",97,64,94
"사채상환손실",10,5,25
"투자자산평가손실",0,2,0
"자산재평가손실",0,0,0
"지분법관련손실",30,89,173
"종속기업관련손실",71,64,16
"관계기업관련손익",19,96,283
"(현금유입이없는수익등차감)",2163,2213,2483
"금융부채관련이익",8,25,202
"사채상환이익",10,12,18
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",22,0,0
"투자자산평가이익",0,0,0
"자산재평가이익",0,0,0
"지분법관련이익",174,142,416
"종속회사관련이익",3,119,20
"법인세수익",150,40,133
"영업활동으로인한자산부채변동(운전자본변동)",-7085,-7669,-3162
"자산의감소(증가)",-4427,-6464,-2577
"부채의증가(감소)",-2649,-1202,-578
"정부보조금등의변동",-7,-7,-8
"기타운전자본의변동",-5,0,-2
"*영업에서창출된현금흐름",28342,28680,40879
"기타영업활동으로인한현금흐름",-9289,-6978,-8221
"이자수입",657,719,742
"이자지급(-)",-487,-817,-1507
"배당금수입",40,27,39
"배당금지급(-)",0,0,0
"법인세환입",0,24,17
"법인세납부(-)",-9504,-6926,-7508
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-19496,-32832,-21602
"투자활동으로인한현금유입액",28391,27013,45825
"유동금융자산의감소",19782,20714,32575
"장기금융상품의감소",228,259,204
"매도가능금융자산의감소",3496,0,0
