"","051900","090430","002790","161890","192820","226320","214370","018250","024720","298060","048410","052260","175250","237880","018290","244460","092730","123690","027050","078520","003350","214420","203690","214260","138360","083660","260930","142760","241710","217480","025620","252500","019660","016100","225430","226340","018700","069110","263920","219550","014100","044480","080530","227610","064090","159910","123330","058530"
"2016-01-25",986000,399000,144666,99200,181369,89250,103440,NA,60200,NA,5650,27900,NA,NA,5474,NA,29500,11700,10750,19843,34800,22967,3990,NA,5553,5963,NA,7130,NA,NA,7581,NA,4600,27600,2270,2294,2534,20550,NA,2606,20346,3900,7125,NA,6250,1925,24995,3586
"2016-01-26",965000,393500,145664,98700,181857,90000,104320,NA,60100,NA,5740,28000,NA,NA,5451,NA,29600,12000,10800,20150,34900,22733,3985,NA,6172,5708,NA,7000,NA,NA,7477,NA,4600,28000,2287,2317,2534,20650,NA,2612,20299,4195,6741,NA,5800,1850,23907,3494
"2016-01-27",990000,399500,147659,99900,185757,88000,101680,NA,58800,NA,5830,27400,NA,NA,5173,NA,29500,11700,10700,20018,34900,23100,3975,NA,5921,5542,NA,7100,NA,NA,8047,NA,4510,27600,2287,2294,2471,20650,NA,2606,20112,4115,6599,NA,5420,1890,23859,3429
"2016-01-28",1001000,396500,144666,99000,180394,86500,103280,NA,58600,NA,5920,27300,NA,NA,4941,NA,29550,11750,10850,20150,34500,23233,3915,NA,5771,5620,NA,7200,NA,NA,8822,NA,4405,28300,2292,2317,2437,21500,NA,2612,20112,4005,6674,NA,5530,1880,23007,3642
"2016-01-29",991000,405500,148158,101500,182344,89000,103280,NA,59200,NA,5930,28050,NA,NA,4987,NA,31600,11900,10950,20719,34250,23033,3795,NA,5637,5512,NA,7720,NA,NA,9073,NA,4720,28300,2292,2317,2427,21900,NA,2599,20439,5200,6474,NA,5300,1815,22060,3586
"2016-02-01",1027000,411500,150652,107500,189658,89250,102800,NA,62400,NA,5900,28150,NA,NA,4639,NA,31400,12300,11100,20719,36700,23267,3685,NA,6055,5375,NA,7790,NA,NA,8995,NA,4795,27550,2292,2317,2233,22150,NA,2612,20346,6760,6499,NA,5000,1725,21871,3464
"2016-02-02",975000,389000,146163,104000,183320,87000,100400,NA,61900,NA,6250,27450,NA,NA,4198,NA,31650,12000,10650,20851,36550,22733,4280,NA,5737,5198,NA,8500,NA,NA,8572,NA,4980,29100,2275,2317,2190,21150,NA,2606,19645,8140,6274,NA,5010,1750,20640,3359
"2016-02-03",983000,399000,160629,103500,176494,85750,97920,NA,61200,NA,5950,27700,NA,NA,4258,NA,31300,11350,10500,21201,34350,22167,4470,NA,5603,5100,NA,9100,NA,NA,8083,NA,5600,27950,2275,2317,2161,21350,NA,2612,19738,10550,6315,NA,5050,1695,20166,3115
"2016-02-04",971000,401500,164121,102000,176981,85500,96240,NA,60700,NA,6010,27000,NA,NA,4198,NA,31500,11500,10450,20982,34600,22533,4660,NA,5737,5306,NA,9900,NA,NA,8161,NA,5460,27950,2292,2323,2257,21650,NA,2612,20486,11850,6541,NA,5400,1685,19646,3075
"2016-02-05",967000,402500,161128,100000,176494,85500,98560,NA,60600,NA,5930,26400,NA,NA,4226,NA,32350,11250,10450,20807,34000,22667,4860,NA,5687,5208,NA,9890,NA,NA,8093,NA,5550,27250,2270,2305,2335,21600,NA,2612,20673,11850,6624,NA,5340,1740,20309,3176
"2016-02-11",925000,393500,156639,96400,170156,83500,95920,NA,57600,NA,5590,24650,NA,NA,4454,NA,30900,10300,9440,20413,31200,21733,4940,NA,5185,4953,NA,9490,NA,NA,7650,NA,5430,24800,2298,2317,2257,19900,NA,2599,18662,13600,5873,NA,4785,1630,18652,3154
"2016-02-12",867000,371000,148158,88700,153579,81500,84880,NA,50600,NA,5200,23300,NA,NA,4268,NA,26500,9990,8010,18835,27500,19000,4785,NA,4533,4620,NA,9450,NA,NA,7158,NA,5160,21500,2292,2311,2146,18450,NA,2612,16932,9550,5573,NA,3725,1590,17042,2949
"2016-02-15",863000,363000,144167,83000,151629,81500,83200,NA,47700,NA,5390,23300,NA,NA,4384,NA,25000,10000,8480,19011,28100,19033,5020,NA,4583,4723,NA,8700,NA,NA,7672,NA,5060,22500,2292,2317,2170,17750,NA,2606,18054,9890,5798,NA,4380,1660,16474,3036
"2016-02-16",861000,365500,144666,80900,135539,83750,86000,NA,47800,NA,5690,23700,NA,NA,4314,NA,25650,10100,8890,20062,28800,19067,5370,NA,4600,4855,NA,9200,NA,NA,8686,NA,5100,23700,2292,2317,2277,17700,NA,2606,18194,11000,6165,NA,4460,1680,16947,3171
"2016-02-17",814000,346500,134190,70900,121888,81000,79760,NA,42550,NA,5730,22000,NA,NA,4258,NA,23900,9520,8320,18923,26850,18767,5990,NA,3981,4855,NA,8730,NA,NA,8777,NA,4950,22450,2292,2317,2238,16200,NA,2612,19084,11000,5706,NA,4100,1680,15906,3141
