"","036570","251270","263750","181710","078340","192080","069080","041140","095660","112040","217270","225570","067000","123420","201490","063080","052790","206400","042420","060240","058630","035620","023770","299910","194480","208640","047080","205500","101730","030350","056000","052770"
"2016-01-25",229500,NA,NA,47950,139000,41300,22350,10800,18750,32650,10500,10525,10833,43153,NA,76200,26600,10880,15000,10100,5030,2630,5120,NA,26100,1784,4820,7425,8150,4940,4525,21569
"2016-01-26",239000,NA,NA,48650,142200,43000,21650,11000,19150,33650,10555,10605,11145,43996,NA,79700,27050,10825,14950,9900,4965,2605,5320,NA,26150,1803,4950,9650,8132,4895,4520,21648
"2016-01-27",240500,NA,NA,47700,136400,43100,21650,10800,17250,34350,10555,10605,10781,42478,NA,80000,26300,10560,14250,9900,5000,2515,5521,NA,25850,1798,5180,8950,8158,4905,4455,21332
"2016-01-28",237000,NA,NA,47850,136700,40000,22300,11150,15750,31900,10555,10605,10920,42816,NA,80100,26150,10615,13800,9900,5050,2430,5622,NA,25950,1854,5250,9775,8291,4850,4555,21490
"2016-01-29",234500,NA,NA,47800,135600,39400,22700,11150,16200,39750,10580,10605,10920,42984,NA,78900,27950,10270,14550,10200,5230,2340,5747,NA,26300,1854,5360,9450,8637,4820,4465,21569
"2016-02-01",234000,NA,NA,49100,130300,39100,22300,10950,15700,39500,10660,10605,10851,42141,NA,76000,28000,10140,14500,10000,5340,2495,5747,NA,25900,1854,5360,8675,8362,4995,4465,22043
"2016-02-02",235000,NA,NA,48400,132400,38900,22400,11000,16500,36500,10580,10605,10747,41804,NA,79500,28100,9545,15200,9960,5230,2500,5596,NA,25750,1831,5740,7700,8123,4910,4480,21766
"2016-02-03",232000,NA,NA,47050,129700,38300,21950,11050,16050,34200,10555,10555,10851,40287,NA,80500,27500,9720,15050,10200,5000,2420,5396,NA,25400,1812,5730,8625,8132,4850,4240,22991
"2016-02-04",239500,NA,NA,47200,132400,36950,22000,11000,15950,34000,10555,10555,10608,39781,NA,81000,27250,9660,15200,10350,5260,2490,5571,NA,25650,1807,5600,8800,7919,4840,4100,24887
"2016-02-05",240000,NA,NA,48250,131400,38250,22350,11000,15450,35450,10525,10605,10747,39276,NA,79800,27300,9510,14600,10250,5120,2515,5421,NA,26100,1807,5660,7900,7795,4950,4130,25598
"2016-02-11",240000,NA,NA,47000,131500,36800,20450,10450,14300,31150,10580,10555,10192,37253,NA,81800,24000,9300,14000,9890,4765,2455,4974,NA,25700,1798,5300,8550,7343,4850,3970,24689
"2016-02-12",237000,NA,NA,45200,130000,32850,19100,9800,13000,29500,10580,10635,9707,34219,NA,76200,24800,9105,13000,9190,4485,2270,4532,NA,24000,1793,5000,9400,6706,4660,3690,23149
"2016-02-15",233000,NA,NA,48200,133000,33150,19650,9920,13300,30600,10580,10605,10192,36073,NA,77500,24700,8995,13300,9260,4565,2250,4628,NA,23300,1798,5140,9500,6918,4610,4075,24255
"2016-02-16",242500,NA,NA,49500,133500,34700,19900,10350,13500,31800,10555,10605,10175,36747,NA,80900,25450,9340,13600,9070,4715,2265,4653,NA,23300,1821,5140,9375,7122,4650,4220,23820
"2016-02-17",238000,NA,NA,50800,135400,33550,19600,10100,13500,30850,10555,10555,10435,36579,NA,78400,24200,9470,13800,9090,4780,2335,4613,NA,22400,1831,5370,10000,6909,5400,4170,23346
"2016-02-18",236000,NA,NA,49700,138300,36500,20150,10150,13600,32200,10555,10605,10313,37084,NA,81000,23800,9620,13800,9070,5200,2395,4859,NA,23000,1821,5580,9775,7193,5490,4045,24057
"2016-02-19",240000,NA,NA,51300,136100,35750,20700,10250,13700,32600,10580,10580,10677,37759,NA,79900,24850,9660,13800,9160,5460,2495,4818,NA,23200,1835,5990,9400,7281,5860,4610,24097
"2016-02-22",240000,NA,NA,50700,135100,36200,20600,10400,14100,35650,10580,10635,10816,37422,NA,80800,25600,9395,14100,9400,5600,2560,4939,NA,23100,1849,6050,9400,7441,6280,4570,24057
"2016-02-23",234500,NA,NA,52000,126800,34250,20650,10300,13600,33850,10555,10555,10989,36073,NA,78300,25050,9415,13850,9180,5630,2575,4783,NA,23100,1854,6000,9750,7175,6800,4690,23662
"2016-02-24",233000,NA,NA,51000,128200,35300,20650,10650,13600,33800,10555,10580,10937,35399,NA,80100,24700,9240,13900,9100,5790,2595,4803,NA,23300,1868,6290,9650,7264,6540,4660,25005
"2016-02-25",228000,NA,NA,54000,123300,35350,20350,10800,13700,33000,10555,10605,11267,35904,NA,79800,24450,9050,14000,9120,5600,2480,4818,NA,24000,1849,6270,9400,7193,6190,4515,24492
"2016-02-26",237000,NA,NA,53000,122200,35200,20400,10650,13750,33950,10555,10605,11405,35904,NA,85000,24800,9435,13800,8830,5510,2555,4894,NA,24000,1849,6250,9425,7707,6180,4400,25717
"2016-02-29",240000,NA,NA,54500,123200,35300,21250,10500,13850,34650,10445,10605,11440,35230,NA,88600,24300,9320,13900,8750,5510,2805,4778,NA,25650,1854,6140,9450,7618,6140,4295,27336
"2016-03-02",237000,NA,NA,55800,125700,36650,21650,10650,13800,34450,10525,10555,11336,35736,NA,88500,24450,9470,13950,8870,5520,2800,5245,NA,26200,1859,6190,9450,7521,6030,4380,26586
"2016-03-03",242500,NA,NA,56100,125700,37300,21600,10900,14350,33350,10525,10580,10885,38601,NA,88200,24400,9600,14350,8750,5510,2715,5120,NA,26350,1859,6100,9150,7556,6170,4390,27218
"2016-03-04",247000,NA,NA,56600,124700,37500,21700,11550,14400,32750,10525,10580,11093,39781,NA,90600,25050,9510,14400,8900,6080,2645,5145,NA,26350,1863,6140,8675,7583,6290,4370,28126
"2016-03-07",233500,NA,NA,57100,120700,38150,22350,11600,14400,32450,10340,10580,10955,38601,NA,88300,25100,9470,14550,8920,6070,2550,5295,NA,26550,1863,6040,8225,7716,6090,4370,28995
"2016-03-08",233000,NA,NA,56500,117000,38050,23350,11600,14400,31700,10420,10580,10920,38601,NA,86000,25900,9640,14400,9180,6070,2725,5145,NA,26400,1863,6250,8350,7964,6260,4400,28758
"2016-03-09",239500,NA,NA,57000,118000,37600,24800,11650,14550,32000,10395,10555,10556,38601,NA,89500,26200,9740,15150,9280,6120,2700,5220,NA,26400,1849,6300,8550,7946,6450,4400,30141
