"","X2019.12","X2020.03","X2020.06","X2020.09"
"당기순이익",1119,4441,4332,4347
"지배주주순이익",1066,4109,3993,3965
"비지배주주순이익",-68,195,290,267
"자산",185948,199690,207156,215745
"유동자산",89774,81964,84145,87636
"재고자산",489,542,527,603
"유동생물자산",0,0,0,0
"유동금융자산",42880,43481,43560,45420
"매출채권및기타유동채권",11821,12894,12465,12322
"당기법인세자산",137,153,60,60
"계약자산",7,7,7,8
"반품(환불)자산",0,0,0,0
"배출권",0,0,0,0
"기타유동자산",2820,3031,3288,3504
"현금및현금성자산",31613,21853,24236,25714
"매각예정비유동자산및처분자산집단",2,2,2,2
"비유동자산",96172,117729,123006,128031
"유형자산",14453,14606,15075,15806
"무형자산",33633,34515,34138,33298
"비유동생물자산",0,0,0,0
"투자부동산",4137,4363,4429,4405
"장기금융자산",29335,31649,37166,41925
"관계기업등지분관련투자자산",8761,26629,26447,26948
"장기매출채권및기타비유동채권",1274,1232,1120,1101
"이연법인세자산",2189,2229,2261,2266
"장기당기법인세자산",0,0,0,0
"기타비유동자산",2394,2506,2366,2276
"기타금융업자산",0,0,0,74
"부채",45500,53330,51876,53068
"유동부채",27489,35328,36345,35868
"단기사채",1122,937,857,746
"단기차입금",1752,8561,9689,8388
"유동성장기부채",1072,1032,1165,1216
"유동금융부채",4892,5218,5828,5671
"매입채무및기타유동채무",10387,10937,9494,10398
"유동종업원급여충당부채",554,293,388,538
"기타단기충당부채",216,148,184,197
"당기법인세부채",2177,2352,2735,2922
"계약부채",807,776,747,819
"반품(환불)부채",38,0,0,0
"배출부채",0,0,0,0
"기타유동부채",4471,5075,5255,4980
"매각예정으로분류된처분자산집단에포함된부채",1,1,1,1
"비유동부채",18011,18003,15533,17193
"사채",3134,5669,2641,2531
"장기차입금",6139,2901,2009,2920
"비유동금융부채",2962,2702,2475,2380
"장기매입채무및기타비유동채무",780,888,990,981
"비유동종업원급여충당부채",1306,1473,1811,1826
"기타장기충당부채",176,175,180,149
"이연법인세부채",3096,3690,4771,5769
"장기당기법인세부채",0,0,0,0
"기타비유동부채",299,389,471,435
"기타금융업부채",0,0,0,0
"자본",140446,146364,155280,162676
"지배기업주주지분",132622,138288,144182,151054
"자본금",3316,3341,3365,3278
"신종자본증권",48,48,48,48
"자본잉여금",83382,82551,82410,81341
"기타자본",-18547,-18981,-20500,-19351
"기타포괄손익누계액",5945,9086,12588,15051
"이익잉여금(결손금)",59042,62955,67038,71577
"비지배주주지분",7264,7366,10333,10734
"영업활동으로인한현금흐름",4489,3775,6599,6227
"당기순손익",689,4379,4258,4003
"법인세비용차감전계속사업이익",419,102,126,566
"현금유출이없는비용등가산",4779,3429,3566,2993
"퇴직급여",220,214,222,241
"종업원급여",27,22,76,24
"주식보상비",67,53,34,30
"감가상각비",609,561,584,591
"무형자산상각비",458,408,403,387
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",88,15,8,6
"배당금지급",0,0,0,0
"금융부채관련손실",-33,109,30,113
"사채상환손실",2,4,199,0
"투자자산평가손실",0,0,0,0
"자산재평가손실",3,1,-1,0
"지분법관련손실",90,27,23,18
"종속기업관련손실",92,0,0,3
"관계기업관련손익",247,29,32,12
"(현금유입이없는수익등차감)",1405,1597,1009,1022
"금융부채관련이익",299,1,0,0
"사채상환이익",6,0,0,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,0,63,0
"자산재평가이익",0,0,0,0
"지분법관련이익",135,181,115,248
"종속회사관련이익",378,0,4,8
"법인세수익",78,63,-1,-48
"영업활동으로인한자산부채변동(운전자본변동)",578,-1752,859,725
"자산의감소(증가)",-1272,-893,181,-414
"부채의증가(감소)",1850,-823,644,1137
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",-1,-38,38,0
"*영업에서창출된현금흐름",5061,4561,7800,7263
"기타영업활동으로인한현금흐름",-573,-789,-1203,-1041
"이자수입",380,319,254,226
"이자지급(-)",-115,-135,-132,-96
"배당금수입",9,4,164,3
"배당금지급(-)",0,0,0,0
"법인세환입",12,94,11,4
"법인세납부(-)",-854,-1065,-1504,-1174
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-5504,-19078,-764,-4231
"투자활동으로인한현금유입액",24864,26432,19912,25196
"유동금융자산의감소",19759,21244,16296,21436
"장기금융상품의감소",2152,1139,1378,1376
"매도가능금융자산의감소",0,0,0,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",21,10,21,9
"파생상품의변동",0,0,0,0
"기타비유동금융자산의감소",2561,3795,1814,1977
"관계기업등지분관련투자자산의감소",-691,110,314,296
"유형자산의감소",339,17,9,11
"무형자산의감소",14,18,26,32
"생물자산의감소",0,0,0,0
"투자부동산의감소",0,0,0,0
"기타투자활동으로인한현금유입액",704,96,54,58
"(투자활동으로인한현금유출액)",30368,45508,20676,29425
"유동금융자산의증가",23743,23864,16113,23748
"장기금융상품의증가",1929,1136,1284,1422
"매도가능금융자산의증가",0,6,-6,0
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",7,25,44,45
"기타비유동금융자산의증가",2545,1938,1864,2160
"관계기업등지분관련투자자산의증가",376,17695,150,390
"유형자산의증가",1274,733,702,1266
"무형자산의증가",286,61,184,323
"생물자산의증가",0,0,0,0
"투자부동산의증가",-39,1,32,-3
"기타투자활동으로인한현금유출액",245,49,283,58
"기타투자활동으로인한현금흐름",0,0,0,0
"재무활동으로인한현금흐름",-279,5166,-3406,157
"재무활동으로인한현금유입액",1539,6636,2246,1040
"사채의증가",123,0,50,70
"차입금의증가",537,6475,2067,125
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",246,6,-1,52
"기타부채의증가",5,0,0,0
"유상증자",839,100,0,711
"자기주식의처분",0,2,0,1
"주식매입선택권의행사",14,52,17,84
"자본구성항목의증가",-151,1,27,-1
"기타재무활동으로인한현금유입액",-74,0,86,-2
"(재무활동으로인한현금유출액)",1808,1268,4299,881
"사채의감소",66,86,1211,0
"차입금의감소",849,386,1934,427
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",387,0,17,47
"기타금융부채의감소",-24,302,802,261
"기타부채의감소",4,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",125,164,270,8
"자본구성항목의감소",-62,269,34,0
"기타재무활동으로인한현금유출액",460,58,33,138
"기타재무활동으로인한현금흐름",-10,-200,-1350,0
"영업투자재무활동기타현금흐름",0,-7,7,0
"연결범위변동으로인한현금의증가",0,-1,1,0
"환율변동효과",-380,411,-82,-303
"현금및현금성자산의증가",-1678,-9735,2352,1855
"기초현금및현금성자산",33292,31582,21853,23863
"기말현금및현금성자산",31613,21853,24236,25714
