"","X2017.12","X2018.12","X2019.12"
"중단영업이익",-218,-45,99
"당기순이익",8128,9661,9633
"지배주주순이익",8094,9472,9436
"비지배주주순이익",96,387,277
"자산",165674,172811,185948
"유동자산",85635,82888,89774
"재고자산",248,476,489
"유동생물자산",0,0,0
"유동금융자산",37729,37074,42880
"매출채권및기타유동채권",12967,10846,11821
"당기법인세자산",86,74,137
"계약자산",0,68,7
"반품(환불)자산",0,0,0
"배출권",0,0,0
"기타유동자산",2029,3247,2820
"현금및현금성자산",31696,31061,31613
"매각예정비유동자산및처분자산집단",881,41,2
"비유동자산",80036,89929,96172
"유형자산",7720,11491,14453
"무형자산",28591,34024,33633
"비유동생물자산",0,0,0
"투자부동산",2578,4343,4137
"장기금융자산",29396,28101,29335
"관계기업등지분관련투자자산",7597,8285,8761
"장기매출채권및기타비유동채권",1754,1091,1274
"이연법인세자산",1914,2060,2189
"장기당기법인세자산",0,0,0
"기타비유동자산",489,527,2394
"기타금융업자산",0,0,0
"부채",38306,40340,45500
"유동부채",24902,28336,27489
"단기사채",10,1598,1122
"단기차입금",4343,3375,1752
"유동성장기부채",1253,2217,1072
"유동금융부채",1252,3147,4892
"매입채무및기타유동채무",9278,10688,10387
"유동종업원급여충당부채",510,502,554
"기타단기충당부채",118,123,216
"당기법인세부채",3458,2312,2177
"계약부채",0,480,807
"반품(환불)부채",0,35,38
"배출부채",0,0,0
"기타유동부채",4501,3855,4471
"매각예정으로분류된처분자산집단에포함된부채",179,0,1
"비유동부채",13402,12005,18011
"사채",4713,2979,3134
"장기차입금",199,2625,6139
"비유동금융부채",3037,1155,2962
"장기매입채무및기타비유동채무",246,483,780
"비유동종업원급여충당부채",771,1024,1306
"기타장기충당부채",137,125,176
"이연법인세부채",3798,3269,3096
"장기당기법인세부채",0,0,0
"기타비유동부채",497,319,299
"기타금융업부채",0,0,0
"자본",127368,132468,140446
"지배기업주주지분",121254,125477,132622
"자본금",3041,3228,3316
"신종자본증권",0,0,48
"자본잉여금",78170,83039,83382
"기타자본",-9285,-15401,-18547
"기타포괄손익누계액",7891,4699,5945
"이익잉여금(결손금)",41818,50140,59042
"비지배주주지분",5734,6762,7264
"영업활동으로인한현금흐름",12956,10783,13864
"당기순손익",8082,9642,9171
"법인세비용차감전계속사업이익",199,291,613
"현금유출이없는비용등가산",12872,15007,13718
"퇴직급여",596,734,792
"종업원급여",11,55,122
"주식보상비",229,333,284
"감가상각비",895,1036,2238
"무형자산상각비",1289,1509,1764
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",260,439,158
"배당금지급",0,0,0
"금융부채관련손실",116,6,266
"사채상환손실",0,234,8
"투자자산평가손실",85,73,0
"자산재평가손실",0,0,3
"지분법관련손실",345,208,262
"종속기업관련손실",24,23,113
"관계기업관련손익",523,395,357
"(현금유입이없는수익등차감)",4422,6649,5354
"금융부채관련이익",113,85,301
"사채상환이익",8,19,6
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",3,24,1
"투자자산평가이익",16,0,0
"자산재평가이익",0,0,0
"지분법관련이익",22,117,196
"종속회사관련이익",16,1270,537
"법인세수익",107,29,102
"영업활동으로인한자산부채변동(운전자본변동)",-965,-2139,-1151
"자산의감소(증가)",-1971,811,-780
"부채의증가(감소)",1004,-2951,-369
"정부보조금등의변동",0,0,0
"기타운전자본의변동",0,-5,0
"*영업에서창출된현금흐름",15768,16144,16998
"기타영업활동으로인한현금흐름",-2812,-5366,-3136
"이자수입",817,1190,1392
"이자지급(-)",-343,-352,-394
"배당금수입",103,289,188
"배당금지급(-)",0,0,0
"법인세환입",6,1,23
"법인세납부(-)",-3390,-6498,-4341
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-28093,-9197,-10406
"투자활동으로인한현금유입액",55471,61307,72321
"유동금융자산의감소",33431,45393,56331
"장기금융상품의감소",3390,6293,5733
"매도가능금융자산의감소",11839,18,0
"만기보유금융자산의감소",949,0,0
"장기대여금의감소",34,72,45
"파생상품의변동",99,1,0
"기타비유동금융자산의감소",2914,5383,8274
"관계기업등지분관련투자자산의감소",634,2120,383
"유형자산의감소",157,503,458
"무형자산의감소",44,103,64
"생물자산의감소",0,0,0
"투자부동산의감소",1719,88,0
"기타투자활동으로인한현금유입액",257,1325,1032
"(투자활동으로인한현금유출액)",83610,70500,82728
"유동금융자산의증가",38992,47145,62735
"장기금융상품의증가",6131,6267,6401
"매도가능금융자산의증가",10121,0,0
"만기보유금융자산의증가",2274,0,0
"장기대여금의증가",107,79,87
"기타비유동금융자산의증가",2950,5675,7645
"관계기업등지분관련투자자산의증가",2665,3542,989
"유형자산의증가",1751,2268,2505
"무형자산의증가",547,553,620
"생물자산의증가",0,0,0
"투자부동산의증가",11,364,289
"기타투자활동으로인한현금유출액",18030,4601,1458
"기타투자활동으로인한현금흐름",48,0,0
"재무활동으로인한현금흐름",33859,-4640,-3027
"재무활동으로인한현금유입액",47028,12451,13138
"사채의증가",4394,947,2905
"차입금의증가",13142,9884,7304
"미지급금의증가",0,0,0
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",40,36,299
"기타부채의증가",0,1,7
"유상증자",26667,1151,1190
"자기주식의처분",16,16,2
"주식매입선택권의행사",152,207,361
"자본구성항목의증가",1180,0,33
"기타재무활동으로인한현금유입액",1437,209,1037
"(재무활동으로인한현금유출액)",11869,14903,14315
"사채의감소",190,495,2260
"차입금의감소",11060,8519,7253
"미지급금의감소",0,0,0
"유동성장기부채의감소",295,195,462
"기타금융부채의감소",42,34,704
"기타부채의감소",4,53,5
"유상감자",0,0,0
"자기주식의취득",12,5213,2846
"자본구성항목의감소",118,312,271
"기타재무활동으로인한현금유출액",149,80,516
"기타재무활동으로인한현금흐름",-1296,-2186,-1850
"영업투자재무활동기타현금흐름",0,0,0
"연결범위변동으로인한현금의증가",-7,-157,0
"환율변동효과",51,169,126
"현금및현금성자산의증가",18763,-3038,558
"기초현금및현금성자산",12929,34101,31061
"기말현금및현금성자산",31696,31061,31613
