"","X2019.12","X2020.03","X2020.06","X2020.09"
"중단영업이익",3182,-30,-906,4922
"당기순이익",4922,11362,10144,14217
"지배주주순이익",4879,9354,8751,13104
"비지배주주순이익",55,1138,653,357
"자산",994427,1028236,1031788,1019495
"유동자산",608402,635045,637529,641881
"재고자산",91950,87771,88598,91574
"유동생물자산",0,0,0,0
"유동금융자산",62914,73717,75609,68078
"매출채권및기타유동채권",235594,210755,203343,212094
"당기법인세자산",1296,1209,1132,995
"계약자산",19065,23393,35244,25634
"반품(환불)자산",0,0,0,0
"배출권",0,0,0,0
"기타유동자산",61819,71158,66491,65808
"현금및현금성자산",130189,159372,152016,158031
"매각예정비유동자산및처분자산집단",5578,7659,15098,19671
"비유동자산",385776,393192,394263,377605
"유형자산",117886,119250,115774,94858
"무형자산",19665,28249,29059,26708
"비유동생물자산",0,0,0,0
"투자부동산",49721,50142,51080,52553
"장기금융자산",66280,64862,69309,72352
"관계기업등지분관련투자자산",27424,25451,28938,29970
"장기매출채권및기타비유동채권",40895,42565,36654,39092
"이연법인세자산",41798,42156,41597,42456
"장기당기법인세자산",0,0,0,0
"기타비유동자산",22064,20472,21817,19659
"기타금융업자산",245,0,0,0
"부채",612189,643969,630379,622290
"유동부채",431362,453459,443061,432526
"단기사채",3017,1789,1126,1353
"단기차입금",52927,59635,58506,56222
"유동성장기부채",46563,51910,51560,46965
"유동금융부채",8838,9003,9807,9946
"매입채무및기타유동채무",227494,231957,201756,213697
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",13032,12976,13220,15054
"당기법인세부채",7249,7606,7839,7074
"계약부채",32861,31775,51438,34268
"반품(환불)부채",0,0,0,0
"배출부채",0,0,0,0
"기타유동부채",38992,45960,41270,36861
"매각예정으로분류된처분자산집단에포함된부채",388,853,6548,11086
"비유동부채",180826,190504,187306,189766
"사채",49511,50344,46540,45372
"장기차입금",54384,63269,63026,72626
"비유동금융부채",19644,20410,20167,19756
"장기매입채무및기타비유동채무",11828,11205,13752,10385
"비유동종업원급여충당부채",9409,10310,10456,11224
"기타장기충당부채",24724,24481,22275,20163
"이연법인세부채",5877,5852,4955,4203
"장기당기법인세부채",37,37,0,0
"기타비유동부채",5374,4557,6098,5997
"기타금융업부채",0,0,0,0
"자본",382242,384270,401414,397200
"지배기업주주지분",320143,321410,337565,335989
"자본금",68483,69145,69665,69669
"신종자본증권",746,746,476,476
"자본잉여금",77508,78671,79202,81245
"기타자본",-7387,-5742,-6004,-19963
"기타포괄손익누계액",-7053,-6253,-6270,-6927
"이익잉여금(결손금)",210208,207829,224137,237884
"비지배주주지분",39731,39871,40200,34806
"영업활동으로인한현금흐름",23172,35272,5830,921
"당기순손익",3659,10255,8601,14993
"법인세비용차감전계속사업이익",1734,1526,1693,-949
"현금유출이없는비용등가산",23599,18997,14912,16244
"퇴직급여",1374,1247,1254,1180
"종업원급여",100,33,33,30
"주식보상비",-1,0,0,0
"감가상각비",2556,2799,2939,2825
"무형자산상각비",365,338,402,385
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",1337,181,637,-160
"배당금지급",0,0,0,0
"금융부채관련손실",8,132,85,-28
"사채상환손실",2,2,4,-2
"투자자산평가손실",235,0,81,1
"자산재평가손실",0,0,0,0
"지분법관련손실",306,637,-152,320
"종속기업관련손실",299,0,0,0
"관계기업관련손익",390,118,107,165
"(현금유입이없는수익등차감)",5787,8539,3805,9184
"금융부채관련이익",-454,38,102,-26
"사채상환이익",65,0,5,4
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",73,0,1,43
"자산재평가이익",0,0,0,0
"지분법관련이익",836,352,563,856
"종속회사관련이익",-2578,5,58,5029
"법인세수익",399,8,865,43
"영업활동으로인한자산부채변동(운전자본변동)",2917,14250,-9976,-16097
"자산의감소(증가)",9122,10316,2026,-6945
"부채의증가(감소)",-4457,2859,-10444,-8678
"정부보조금등의변동",-53,85,-85,0
"기타운전자본의변동",-1692,990,-1469,-473
"*영업에서창출된현금흐름",26119,36491,11420,5000
"기타영업활동으로인한현금흐름",-2947,-1220,-5593,-4082
"이자수입",974,1020,806,971
"이자지급(-)",-1733,-1556,-1744,-1682
"배당금수입",442,2218,338,179
"배당금지급(-)",0,0,0,-8
"법인세환입",1,24,57,4
"법인세납부(-)",-2636,-2903,-5055,-3545
"중단영업관련현금흐름",8,-19,4,-2
"투자활동으로인한현금흐름",-5111,-20024,-9222,-4026
"투자활동으로인한현금유입액",38266,37106,54428,58332
"유동금융자산의감소",29147,29037,41164,46187
"장기금융상품의감소",51,276,225,34
"매도가능금융자산의감소",18,43,105,220
"만기보유금융자산의감소",1,1,1,6
"장기대여금의감소",1225,469,933,1035
"파생상품의변동",299,1,3,-1
"기타비유동금융자산의감소",1752,1299,1926,1802
"관계기업등지분관련투자자산의감소",1504,312,240,186
"유형자산의감소",137,137,348,344
"무형자산의감소",18,26,177,20
"생물자산의감소",0,0,0,0
"투자부동산의감소",1158,70,227,133
"기타투자활동으로인한현금유입액",2952,5427,9073,8363
"(투자활동으로인한현금유출액)",43461,57244,63805,62710
"유동금융자산의증가",26384,35139,46214,44124
"장기금융상품의증가",1011,79,117,84
"매도가능금융자산의증가",24,108,198,947
"만기보유금융자산의증가",3,1,2,9
"장기대여금의증가",1773,559,2634,1153
"기타비유동금융자산의증가",-113,1581,1771,1666
"관계기업등지분관련투자자산의증가",1716,3283,1947,3887
"유형자산의증가",1876,2115,4570,3336
"무형자산의증가",249,293,263,513
"생물자산의증가",0,0,0,0
"투자부동산의증가",2053,684,1589,688
"기타투자활동으로인한현금유출액",8429,13393,4496,6297
"기타투자활동으로인한현금흐름",80,119,154,351
"재무활동으로인한현금흐름",-5179,17884,-5225,7082
"재무활동으로인한현금유입액",41559,49387,43172,46814
"사채의증가",6418,6075,2245,10331
"차입금의증가",38244,20321,26877,21838
"미지급금의증가",-2,0,0,0
"유동성장기부채의증가",-15579,4795,3241,3470
"기타금융부채의증가",11243,14639,10888,10961
"기타부채의증가",247,203,-161,143
"유상증자",472,3184,65,6
"자기주식의처분",0,6,0,3
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",436,93,30,9
"기타재무활동으로인한현금유입액",80,71,-16,51
"(재무활동으로인한현금유출액)",46342,30835,43747,39119
"사채의감소",1833,2888,246,1080
"차입금의감소",36609,6192,14681,15433
"미지급금의감소",-101,0,0,0
"유동성장기부채의감소",-7583,11439,15491,7886
"기타금융부채의감소",14861,9720,12754,10632
"기타부채의감소",469,294,15,32
"유상감자",0,0,0,0
"자기주식의취득",23,189,228,435
"자본구성항목의감소",200,98,323,3
"기타재무활동으로인한현금유출액",33,17,17,3624
"기타재무활동으로인한현금흐름",-396,-671,-4646,-607
"영업투자재무활동기타현금흐름",102,-305,-1152,656
"연결범위변동으로인한현금의증가",-367,-5,-1,36
"환율변동효과",-469,537,-192,-161
"현금및현금성자산의증가",12146,33354,-9964,4507
"기초현금및현금성자산",113961,126037,159392,152016
"기말현금및현금성자산",126023,159392,149584,156526
