"","034730","096770","010950","267250","078930","036490","006120","018670","017940","128820","093230","014530","024060","000440"
"2016-01-25",230000,136500,80700,NA,49050,108900,48727,66205,55400,2840,878,3610,2850,5640
"2016-01-26",232000,138500,81100,NA,48950,107700,48789,66109,55300,2855,873,3585,2795,5630
"2016-01-27",234000,131000,77600,NA,48350,110400,48295,67172,55400,2830,867,3570,2870,5660
"2016-01-28",230000,130500,76300,NA,49300,109700,48233,69104,55100,2850,861,3540,2900,5560
"2016-01-29",236000,131000,78200,NA,50400,110500,49530,70071,55500,2925,841,3570,2970,5510
"2016-02-01",239500,134500,81400,NA,51200,111000,50086,70361,56000,2960,833,3530,2910,5550
"2016-02-02",233500,133000,79700,NA,49850,111600,50641,70361,56300,3045,808,3560,2935,5550
"2016-02-03",225500,131500,78800,NA,49700,107300,52803,69201,56100,2990,763,3485,2830,5520
"2016-02-04",233500,145000,83000,NA,53000,103900,52124,70845,56700,3055,784,3525,2880,5540
"2016-02-05",236000,142000,84000,NA,52100,103300,51321,72391,57800,3020,794,3580,2930,5550
"2016-02-11",224500,132000,76800,NA,50600,98700,49097,69975,56200,2830,750,3500,2770,5550
"2016-02-12",217000,129500,74100,NA,49500,97000,45392,68912,55600,2710,700,3455,2670,5400
"2016-02-15",218500,130000,74200,NA,49950,104700,47059,70748,55900,2755,744,3470,2755,5540
"2016-02-16",223000,137000,77400,NA,50500,107100,47677,72197,56200,2845,769,3530,2895,5610
"2016-02-17",218500,138000,76500,NA,50600,107000,45948,73261,56300,2855,757,3480,2820,5620
"2016-02-18",229000,141000,77900,NA,50900,113800,47430,72101,56400,2915,934,3520,2885,5640
"2016-02-19",233000,144500,80000,NA,50600,111600,47862,72197,56100,2920,833,3545,2925,5640
"2016-02-22",230500,143000,79200,NA,50400,114100,48356,73358,56400,2930,817,3550,3045,5700
"2016-02-23",230500,148500,81200,NA,52800,114000,47924,72004,56400,3260,836,3550,3060,5710
"2016-02-24",239500,147500,81700,NA,53500,114000,47368,70845,56100,3100,827,3530,3000,5730
"2016-02-25",240500,145500,80800,NA,53900,117600,47492,69975,56400,3110,803,3565,2975,5730
"2016-02-26",249500,145000,80000,NA,53300,117800,49283,69781,56300,3005,801,3555,2965,5560
"2016-02-29",248000,145000,79000,NA,53000,118500,49344,69781,56200,2985,809,3575,2940,5590
"2016-03-02",248000,148500,82500,NA,55100,122000,49962,70651,55900,3000,811,3590,3100,5600
"2016-03-03",249000,150500,84600,NA,55000,122600,50765,70941,56100,3230,810,3570,3115,5640
"2016-03-04",243500,149500,84200,NA,54200,117700,51876,70458,56200,3490,816,3565,3090,5660
"2016-03-07",237000,156500,85500,NA,54600,116200,51197,69878,57600,3410,816,3570,3065,5730
"2016-03-08",233000,153500,85900,NA,53900,119300,50641,71521,58100,3390,821,3630,3070,5700
"2016-03-09",235000,150500,83700,NA,53000,118200,52062,72487,59200,3410,825,3655,3065,5620
"2016-03-10",236500,155500,86300,NA,53700,119700,52062,72777,58600,3350,836,3660,3050,5730
"2016-03-11",231000,154500,84800,NA,53100,118500,51444,75773,58700,3360,839,3690,3050,5750
"2016-03-14",229000,157000,84700,NA,53300,116900,51753,75580,58500,3530,839,3905,3145,5840
"2016-03-15",242500,158000,84700,NA,53100,114000,51321,76353,58400,3455,826,3905,3120,5840
"2016-03-16",244500,155500,84600,NA,52200,115000,50271,76257,58000,3460,804,3930,3115,5820
"2016-03-17",238500,162000,89500,NA,53800,113300,50703,76160,57700,3460,806,3945,3060,5930
"2016-03-18",238500,160000,89800,NA,53400,111500,51753,74130,57300,3415,804,3950,3140,5970
"2016-03-21",235000,163000,91000,NA,54000,107000,50580,71811,58200,3415,806,3990,3550,6010
"2016-03-22",242500,163000,90700,NA,53200,107000,49406,73163,58300,3355,797,3960,3600,5850
"2016-03-23",237500,160500,91200,NA,55000,112300,49962,73840,60000,3345,787,3965,3555,5850
"2016-03-24",236500,160500,91100,NA,54800,108200,49962,73067,61000,3315,783,3940,3580,5910
"2016-03-25",234000,161500,91300,NA,55200,107600,51135,72971,61300,3235,781,3950,3615,5960
"2016-03-28",229500,162000,92000,NA,55400,106000,50580,75484,62200,3210,764,3920,3510,5970
"2016-03-29",229500,166000,95500,NA,57400,106600,50580,76353,62800,3210,770,3925,3550,6010
"2016-03-30",227500,170000,96400,NA,58400,111000,49468,76836,63600,3340,771,3950,3680,5910
"2016-03-31",223000,172000,97900,NA,59000,111500,49344,77127,65000,3340,771,3950,3690,5890
"2016-04-01",223000,168500,96700,NA,57700,121000,50024,79445,64500,3345,770,3940,3750,5890
"2016-04-04",224000,163000,94500,NA,57800,120200,49715,80219,64500,3170,766,3965,3955,5850
"2016-04-05",217000,166500,94800,NA,57100,117500,49777,77996,64700,3245,897,3980,3830,5900
"2016-04-06",216500,169000,94900,NA,58400,120000,49283,79639,64700,3250,846,3950,3700,5960
"2016-04-07",217500,170500,96200,NA,58800,127500,49159,79059,63800,3250,956,3955,3510,5970
"2016-04-08",218500,171000,96600,NA,58400,128200,48850,78866,63200,3240,940,4100,3565,6060
"2016-04-11",222000,170000,95900,NA,58800,124700,48850,77512,62800,3245,934,4130,3540,6010
"2016-04-12",223000,171500,96500,NA,59100,123800,48912,79157,62400,3195,880,4080,3470,6010
"2016-04-14",231000,178000,98100,NA,59900,122500,49530,79059,62500,3210,883,4085,3500,5870
"2016-04-15",228000,166000,91100,NA,57800,123700,49406,79253,62100,3250,893,4100,3535,5980
"2016-04-18",226000,166000,92000,NA,58000,122400,49159,77996,62400,3190,889,4080,3450,5930
"2016-04-19",226500,163500,91000,NA,57600,124700,48171,79833,62300,3155,874,4090,3385,5910
"2016-04-20",223500,160000,88800,NA,55900,123000,48109,79157,63500,3220,856,4095,3380,5900
"2016-04-21",228500,162500,90100,NA,57600,126500,47615,80895,64400,3240,859,4100,3405,5900
"2016-04-22",224500,159000,89100,NA,56500,124000,47677,80122,63800,3165,876,4100,3305,5920
"2016-04-25",233000,163500,89400,NA,56900,124000,46565,81476,63000,3175,881,4100,3300,5930
"2016-04-26",234500,158500,87500,NA,55800,120000,46627,82443,63200,3200,861,4200,3485,5930
"2016-04-27",229500,157500,88400,NA,56200,115800,45948,82539,62500,3165,871,4200,3450,5900
"2016-04-28",227000,157000,88900,NA,56100,116000,45639,83023,62300,3175,899,4200,3400,5910
"2016-04-29",224000,155000,87100,NA,55300,118800,44898,82248,62600,3320,908,4200,3345,5920
"2016-05-02",219000,156000,87500,NA,55000,117900,44095,80510,61700,3235,891,4200,3255,5860
"2016-05-03",219000,158000,89200,NA,55300,118400,45577,80219,61200,3195,881,4200,3420,5850
"2016-05-04",216000,152500,85000,NA,52800,113500,44960,78866,60400,2950,852,4200,3355,5860
"2016-05-09",212000,146500,81700,NA,52900,107600,43169,78866,60400,2910,853,4200,3320,5880
"2016-05-10",213500,151500,83300,NA,53400,111400,43663,80895,61000,2970,865,4200,3445,5990
"2016-05-11",214000,156000,85300,NA,53500,108500,44404,80316,61200,3055,878,4200,3455,6020
"2016-05-12",213500,154000,86200,NA,53000,108000,46936,80219,61100,3060,887,4200,3410,5910
"2016-05-13",224500,153500,84100,NA,51600,110200,46627,81186,60700,3020,900,4200,3435,5820
"2016-05-16",228500,154500,84900,NA,51600,111000,45886,80992,61000,2970,940,3950,3465,5840
"2016-05-17",226000,156500,87400,NA,51800,110100,46689,79929,61900,2950,911,3990,3510,5830
"2016-05-18",221500,154000,85800,NA,51200,107900,46010,80122,62100,2795,920,3705,3330,5820
"2016-05-19",224500,150000,83400,NA,50800,108100,45824,80799,61700,2795,890,3725,3245,5850
"2016-05-20",230000,151000,82900,NA,50500,108100,47245,80219,62500,2900,891,3680,3290,5820
"2016-05-23",228500,153000,84400,NA,51300,112000,47492,81283,61800,2955,905,3680,3215,6000
"2016-05-24",231000,150500,82000,NA,50800,115900,46689,81766,61400,2900,888,3505,3175,6000
"2016-05-25",228500,151500,81800,NA,51600,117500,45948,82539,61700,2930,882,3605,3230,5990
"2016-05-26",227500,156000,82700,NA,51900,115000,45639,82443,62200,2945,919,3650,3280,5990
"2016-05-27",234000,162500,87700,NA,52900,118000,48233,83311,62800,2970,928,3625,3340,5950
"2016-05-30",231500,164500,87400,NA,52700,118000,47739,82829,63600,2965,1100,3635,3265,5980
"2016-05-31",229000,163500,85900,NA,52400,118200,48171,83119,63400,2955,1115,3660,3255,5970
"2016-06-01",222500,157500,84000,NA,51500,118400,47430,82829,63900,2950,1140,3600,3220,5970
"2016-06-02",223000,157000,84200,NA,51400,119500,48171,82056,64300,2990,1120,3595,3210,5960
"2016-06-03",221000,156000,82300,NA,51000,119200,48233,84085,64900,3015,1050,3620,3215,5840
"2016-06-07",220500,162000,84300,NA,52800,116500,48789,86502,64100,3035,1320,3565,3170,5660
"2016-06-08",224000,160000,85100,NA,52200,115200,49283,86791,66000,3005,1365,3605,3170,5660
"2016-06-09",224500,155000,83700,NA,51000,113700,48789,84956,66600,2980,1300,3580,3270,5670
