"","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",11982,11784,13188,14634
"매출원가",5140,4976,5614,6353
"매출총이익",6842,6808,7575,8281
"판매비와관리비",4318,3657,3627,3935
"인건비",1287,1366,1216,1395
"유무형자산상각비",154,179,185,188
"연구개발비",167,99,127,133
"광고선전비",931,551,644,674
"판매비",485,107,19,142
"관리비",1266,1339,1421,1387
"기타원가성비용",0,0,0,0
"기타",28,17,15,16
"영업이익",2523,3150,3947,4346
"영업이익(발표기준)",2523,3150,3947,4346
"금융수익",209,634,262,130
"이자수익",56,74,52,41
"배당금수익",53,116,52,23
"외환이익",0,0,0,0
"대손충당금환입액",0,0,0,0
"매출채권처분이익",0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련이익",0,0,0,0
"금융자산처분이익",0,293,0,0
"금융자산평가이익",99,151,158,65
"금융자산손상차손환입",0,0,0,0
"파생상품이익",0,0,0,0
"기타금융수익",1,0,0,0
"금융원가",-2,65,25,39
"이자비용",15,18,12,21
"외환손실",0,0,0,0
"대손상각비",0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련손실",0,0,0,0
"매출채권처분손실",0,0,0,0
"금융자산처분손실",0,0,0,0
"금융자산평가손실",-16,48,12,18
"금융자산손상차손",0,0,0,0
"파생상품손실",0,0,0,0
"기타금융원가",0,0,0,0
"기타수익",-569,928,258,122
"재고자산감모손실환입",0,0,0,0
"재고자산폐기(처분)이익",0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가이익",0,0,0,0
"자산처분(폐기)이익",2,6,0,6
"자산평가이익",0,0,0,0
"자산손상차손환입",-10,0,9,0
"임대료수익",0,0,0,0
"로열티수익",0,0,0,0
"수수료수익",0,0,0,0
"대손충당금환입",0,0,0,0
"충당부채환입액",0,0,0,0
"기타비용",351,535,424,604
"재고자산감모손실",0,0,0,0
"재고자산폐기(처분)손실",0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가손실",0,0,0,0
"자산처분(폐기)손실",68,8,13,18
"자산평가손실",0,0,0,0
"자산손상차손",64,2,13,8
"기타대손상각비",0,0,0,0
"충당부채전입액",0,0,0,0
"종속기업,공동지배기업및관계기업관련손익",-20,45,1,-1
"지분법손익",-40,0,1,-1
"종속기업,공동지배기업및관계기업투자주식처분손익",0,0,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0,0
"세전계속사업이익",1794,4156,4020,3954
"법인세비용",611,1217,1085,1174
"계속영업이익",1183,2939,2935,2781
"중단영업이익",0,0,0,0
"당기순이익",1183,2939,2935,2781
"지배주주순이익",1198,2930,2931,2782
"비지배주주순이익",-15,9,4,-1
"자산",107121,108594,110282,115176
"유동자산",64172,65579,65907,69486
"재고자산",24472,24143,23593,22872
"유동생물자산",0,0,0,0
"유동금융자산",16512,17569,16747,16040
"매출채권및기타유동채권",13031,12737,11774,17689
"당기법인세자산",0,0,0,0
"계약자산",0,0,0,0
"반품(환불)자산",30,25,44,22
"배출권",0,0,0,0
"기타유동자산",1170,1367,1773,2179
"현금및현금성자산",8913,9695,11934,10642
"매각예정비유동자산및처분자산집단",42,42,42,42
"비유동자산",42949,43016,44374,45689
"유형자산",17534,17044,17663,17752
"무형자산",897,878,875,920
"비유동생물자산",0,0,0,0
"투자부동산",8853,9357,9235,9510
"장기금융자산",13036,13068,13560,13929
"관계기업등지분관련투자자산",494,539,395,533
"장기매출채권및기타비유동채권",386,418,476,848
"이연법인세자산",492,446,482,543
"장기당기법인세자산",0,0,0,0
"기타비유동자산",1258,1265,1687,1654
"기타금융업자산",0,0,0,0
"부채",20062,24862,23386,27595
"유동부채",16001,20886,19681,23637
"단기사채",0,0,0,0
"단기차입금",271,267,266,235
"유동성장기부채",242,158,707,707
"유동금융부채",0,275,5,0
"매입채무및기타유동채무",12326,17460,15278,19225
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",149,143,178,168
"당기법인세부채",2125,2237,2269,2343
"계약부채",0,0,0,0
"반품(환불)부채",118,109,101,136
"배출부채",0,0,0,0
"기타유동부채",770,238,879,823
"매각예정으로분류된처분자산집단에포함된부채",0,0,0,0
"비유동부채",4061,3976,3705,3958
"사채",0,0,0,0
"장기차입금",910,787,546,538
"비유동금융부채",272,268,289,261
"장기매입채무및기타비유동채무",596,583,481,514
"비유동종업원급여충당부채",911,993,1205,1308
"기타장기충당부채",15,16,15,15
"이연법인세부채",1299,1273,1119,1261
"장기당기법인세부채",0,0,0,0
"기타비유동부채",42,44,37,48
"기타금융업부채",0,0,0,0
"자본",87059,83732,86896,87580
"지배기업주주지분",86506,83170,86330,87016
"자본금",9550,9550,9550,9550
