"","X2019.12","X2020.03","X2020.06","X2020.09"
"계약자산",272,386,317,216
"반품(환불)자산",9,8,7,8
"배출권",5,5,28,25
"기타유동자산",10751,11762,11995,11603
"현금및현금성자산",77380,111457,117328,117001
"매각예정비유동자산및처분자산집단",2855,2639,2200,1206
"비유동자산",972051,969971,968384,965722
"유형자산",731288,735585,730697,726851
"무형자산",70419,70002,69247,68380
"비유동생물자산",0,0,0,0
"투자부동산",24872,25155,24994,24916
"장기금융자산",54145,48775,51769,52330
"관계기업등지분관련투자자산",57712,56768,59157,59587
"장기매출채권및기타비유동채권",9009,9041,7592,9627
"이연법인세자산",14425,14744,15024,14730
"장기당기법인세자산",0,0,0,0
"기타비유동자산",10193,9899,9906,9294
"기타금융업자산",0,0,0,0
"부채",693310,738221,724336,724470
"유동부채",371180,398499,384672,385467
"단기사채",2674,1893,2803,1243
"단기차입금",129103,148031,150076,144662
"유동성장기부채",67255,70283,76970,76286
"유동금융부채",5036,6905,6388,6992
"매입채무및기타유동채무",145322,147590,126039,134926
"유동종업원급여충당부채",1059,423,589,975
"기타단기충당부채",3394,3269,2929,3223
"당기법인세부채",6977,7562,6460,6451
"계약부채",1078,1104,1019,762
"반품(환불)부채",9,5,7,6
"배출부채",1358,1676,1570,749
"기타유동부채",7822,9667,9592,9199
"매각예정으로분류된처분자산집단에포함된부채",82,85,232,0
"비유동부채",322129,339727,339656,339000
"사채",138703,157876,150543,153841
"장기차입금",113929,113031,120816,115243
"비유동금융부채",9872,11370,10360,10127
"장기매입채무및기타비유동채무",2648,2362,2459,2492
"비유동종업원급여충당부채",8154,9065,9453,10671
"기타장기충당부채",9100,9249,9409,9186
"이연법인세부채",38632,35791,35641,36398
"장기당기법인세부채",5,5,5,5
"기타비유동부채",1088,956,971,1037
"기타금융업부채",0,0,0,0
"자본",974308,964099,969722,980158
"지배기업주주지분",867722,860348,865454,871688
"자본금",41607,41707,42004,41381
"신종자본증권",1994,1994,1994,2074
"자본잉여금",118769,111349,111324,113427
"기타자본",-9722,-10593,-9704,-13661
"기타포괄손익누계액",-653,-4955,-2118,-1367
"이익잉여금(결손금)",753676,758694,760096,768698
"비지배주주지분",68638,65895,66120,69609
"영업활동으로인한현금흐름",33508,28025,32893,36730
"당기순손익",-1332,6177,2718,8582
"법인세비용차감전계속사업이익",46,-1065,1019,1283
"현금유출이없는비용등가산",30206,40922,23705,24420
"퇴직급여",1793,1389,1393,1353
"종업원급여",51,3,-1,4
"주식보상비",0,0,4,9
"감가상각비",16641,15416,15567,15529
"무형자산상각비",1452,1415,1442,1336
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",27,1,1,-2
"기타의대손상각비",180,6,84,-86
"배당금지급",0,0,0,0
"금융부채관련손실",1,0,29,1
"사채상환손실",22,3,15,0
"투자자산평가손실",0,1,-1,0
"자산재평가손실",0,0,0,0
"지분법관련손실",412,74,215,4
"종속기업관련손실",20,0,0,23
"관계기업관련손익",-364,1164,74,228
"(현금유입이없는수익등차감)",2366,13692,-604,3982
"금융부채관련이익",11,1,0,0
"사채상환이익",109,1,-1,1
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",-1,0,0,0
"주식보상비환입",0,0,0,2
"투자자산평가이익",238,0,0,1
"자산재평가이익",0,0,0,0
"지분법관련이익",635,426,-7,995
"종속회사관련이익",-31,0,0,0
"법인세수익",96,197,-173,23
"영업활동으로인한자산부채변동(운전자본변동)",11567,313,9018,10959
"자산의감소(증가)",24749,3789,25040,2801
"부채의증가(감소)",-15262,-2757,-16111,7611
"정부보조금등의변동",1,0,2,2
"기타운전자본의변동",2083,-720,87,543
"*영업에서창출된현금흐름",38121,32648,37067,41256
"기타영업활동으로인한현금흐름",-4611,-4626,-4170,-4532
"이자수입",1297,1105,1273,1310
"이자지급(-)",-3685,-3144,-3815,-2560
"배당금수입",580,503,1446,164
"배당금지급(-)",0,0,-205,0
"법인세환입",0,85,672,-79
"법인세납부(-)",-2799,-3179,-3545,-3368
"중단영업관련현금흐름",0,0,1,0
"투자활동으로인한현금흐름",-30824,-18957,-32138,-28848
"투자활동으로인한현금유입액",94716,112106,137452,123485
"유동금융자산의감소",90313,101901,131180,118837
"장기금융상품의감소",347,567,97,-55
"매도가능금융자산의감소",-1,0,84,-71
"만기보유금융자산의감소",-38,30,0,154
"장기대여금의감소",1260,4838,705,334
"파생상품의변동",17,90,53,-83
"기타비유동금융자산의감소",-845,3408,2229,2207
"관계기업등지분관련투자자산의감소",513,141,64,49
"유형자산의감소",338,390,396,39
"무형자산의감소",165,120,677,73
"생물자산의감소",0,0,0,0
"투자부동산의감소",414,5,26,18
"기타투자활동으로인한현금유입액",2230,603,1934,1973
"(투자활동으로인한현금유출액)",125543,131063,169601,152331
"유동금융자산의증가",103109,102674,145201,138947
"장기금융상품의증가",393,100,1790,-28
"매도가능금융자산의증가",-63,8,144,-84
"만기보유금융자산의증가",-91,0,0,161
"장기대여금의증가",2911,4122,1211,866
"기타비유동금융자산의증가",-571,3990,5133,-1341
"관계기업등지분관련투자자산의증가",1314,1508,1405,-78
"유형자산의증가",17048,15449,12977,12720
"무형자산의증가",669,1148,1029,705
"생물자산의증가",0,0,0,0
"투자부동산의증가",70,75,44,-27
"기타투자활동으로인한현금유출액",790,1923,662,367
"기타투자활동으로인한현금흐름",6,6,13,4
"재무활동으로인한현금흐름",2010,24116,5812,-7952
"재무활동으로인한현금유입액",85614,87606,85753,47763
"사채의증가",57064,8028,369,5582
"차입금의증가",27560,78033,84041,38763
"미지급금의증가",-9,3,-3,0
"유동성장기부채의증가",0,20,-19,-1
"기타금융부채의증가",32,65,-38,205
"기타부채의증가",0,0,13,14
"유상증자",-395,1,111,1367
"자기주식의처분",-3,39,54,28
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",166,1414,141,557
"기타재무활동으로인한현금유입액",1198,3,1084,1247
"(재무활동으로인한현금유출액)",81799,60407,72480,55087
"사채의감소",38364,190,114,3494
"차입금의감소",34384,45376,59882,42515
"미지급금의감소",-7,57,-1,4
"유동성장기부채의감소",7614,8959,10707,5058
"기타금융부채의감소",1245,3522,758,857
"기타부채의감소",9,0,1,0
"유상감자",0,0,0,0
"자기주식의취득",26,148,748,2721
"자본구성항목의감소",123,66,-61,6
"기타재무활동으로인한현금유출액",40,2085,330,425
"기타재무활동으로인한현금흐름",-1805,-3081,-7458,-632
"영업투자재무활동기타현금흐름",0,-2,-11,10
"연결범위변동으로인한현금의증가",4,0,3,0
"환율변동효과",-714,885,-657,-298
"현금및현금성자산의증가",3980,34069,5901,-355
"기초현금및현금성자산",73413,77392,111459,117359
"기말현금및현금성자산",77385,111459,117359,117003
