"","X2019.12","X2020.03","X2020.06","X2020.09"
"장기매출채권및기타비유동채권",515,873,937,1322
"이연법인세자산",164,160,154,140
"장기당기법인세자산",0,0,0,0
"기타비유동자산",943,974,899,848
"기타금융업자산",0,0,0,0
"부채",15864,16769,18194,16961
"유동부채",8166,6228,10056,9924
"단기사채",378,344,349,29
"단기차입금",3272,3333,3562,3500
"유동성장기부채",761,202,391,1081
"유동금융부채",234,425,395,124
"매입채무및기타유동채무",3254,1660,5083,4831
"유동종업원급여충당부채",2,2,2,2
"기타단기충당부채",19,14,15,16
"당기법인세부채",64,54,74,85
"계약부채",63,86,64,65
"반품(환불)부채",26,0,9,10
"배출부채",0,0,0,0
"기타유동부채",94,105,111,179
"매각예정으로분류된처분자산집단에포함된부채",0,0,0,0
"비유동부채",7697,6985,8137,7035
"사채",0,0,0,0
"장기차입금",4616,5167,4923,4127
"비유동금융부채",742,773,711,576
"장기매입채무및기타비유동채무",1465,174,1618,1365
"비유동종업원급여충당부채",159,161,170,170
"기타장기충당부채",39,40,42,43
"이연법인세부채",504,488,496,521
"장기당기법인세부채",0,0,0,0
"기타비유동부채",169,179,176,235
"기타금융업부채",0,3558,0,0
"자본",13022,12974,12872,13325
"지배기업주주지분",12436,12388,12253,12887
"자본금",1580,1580,1581,1843
"신종자본증권",0,0,0,0
"자본잉여금",6336,6336,6345,6458
"기타자본",-2732,-2732,-2722,-2723
"기타포괄손익누계액",-119,-90,-66,-114
"이익잉여금(결손금)",7370,7294,7117,7421
"비지배주주지분",586,584,618,437
"영업활동으로인한현금흐름",1108,-111,859,948
"당기순손익",-561,47,-153,314
"법인세비용차감전계속사업이익",-52,7,18,-24
"현금유출이없는비용등가산",1054,569,839,529
"퇴직급여",16,18,16,17
"종업원급여",0,0,0,0
"주식보상비",0,1,1,0
"감가상각비",193,175,168,138
"무형자산상각비",31,23,14,13
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",10,0,0,0
"배당금지급",0,0,0,0
"금융부채관련손실",11,0,168,51
"사채상환손실",0,4,0,6
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",8,2,3,0
"종속기업관련손실",0,3,0,0
"관계기업관련손익",72,8,18,-6
"(현금유입이없는수익등차감)",309,255,257,405
"금융부채관련이익",3,3,0,81
"사채상환이익",0,2,0,8
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",103,68,73,129
"종속회사관련이익",11,0,2,1
"법인세수익",12,7,-6,0
"영업활동으로인한자산부채변동(운전자본변동)",1037,-421,424,539
"자산의감소(증가)",-419,-947,-1032,994
"부채의증가(감소)",1451,528,1460,-456
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",3,-3,-4,-2
"*영업에서창출된현금흐름",1169,-56,869,951
"기타영업활동으로인한현금흐름",-60,-54,-11,-3
"이자수입",46,81,97,109
"이자지급(-)",-79,-99,-91,-87
"배당금수입",0,0,11,0
"배당금지급(-)",0,0,0,0
"법인세환입",-3,0,0,0
"법인세납부(-)",-27,-35,-30,-27
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",153,-327,-519,-497
"투자활동으로인한현금유입액",14593,287,575,882
"유동금융자산의감소",14071,100,238,341
"장기금융상품의감소",-1,0,15,0
"매도가능금융자산의감소",0,0,0,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",9,3,0,0
"파생상품의변동",0,0,0,0
"기타비유동금융자산의감소",-32,12,70,1
"관계기업등지분관련투자자산의감소",108,0,41,62
"유형자산의감소",118,2,3,127
"무형자산의감소",1,1,0,18
"생물자산의감소",3,0,0,0
"투자부동산의감소",1,122,140,319
"기타투자활동으로인한현금유입액",318,47,65,12
"(투자활동으로인한현금유출액)",14442,616,1093,1382
"유동금융자산의증가",14374,289,976,877
"장기금융상품의증가",0,0,0,0
"매도가능금융자산의증가",0,1,-1,0
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",-29,0,2,0
"기타비유동금융자산의증가",6,77,11,6
"관계기업등지분관련투자자산의증가",0,21,0,0
"유형자산의증가",63,215,32,207
"무형자산의증가",25,4,3,1
"생물자산의증가",2,0,0,0
"투자부동산의증가",69,1,56,7
"기타투자활동으로인한현금유출액",-69,6,10,283
"기타투자활동으로인한현금흐름",0,0,0,0
"재무활동으로인한현금흐름",-338,23,-187,-376
"재무활동으로인한현금유입액",1354,1294,1066,996
"사채의증가",0,0,0,0
"차입금의증가",1311,1257,1032,995
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",43,36,11,1
"기타부채의증가",0,0,0,0
"유상증자",0,0,0,0
"자기주식의처분",0,0,25,0
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",0,0,0,0
"기타재무활동으로인한현금유입액",0,2,-2,0
"(재무활동으로인한현금유출액)",1693,1272,1124,1373
"사채의감소",0,46,0,39
"차입금의감소",1227,992,992,1106
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",333,72,16,17
"기타금융부채의감소",123,157,109,208
"기타부채의감소",0,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",0,5,5,0
"자본구성항목의감소",10,0,0,0
"기타재무활동으로인한현금유출액",0,0,0,1
"기타재무활동으로인한현금흐름",0,0,-130,0
"영업투자재무활동기타현금흐름",1,0,0,0
"연결범위변동으로인한현금의증가",0,0,0,0
"환율변동효과",-13,17,-6,-7
"현금및현금성자산의증가",909,-397,146,68
"기초현금및현금성자산",1405,2315,1918,2068
"기말현금및현금성자산",2315,1918,2068,2136
