"","X2019.12","X2020.03","X2020.06","X2020.09"
"종속기업,공동지배기업및관계기업관련손익",-11,-13,-2,-6
"지분법손익",-11,-13,-1,-6
"종속기업,공동지배기업및관계기업투자주식처분손익",0,0,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0,0
"세전계속사업이익",-37,6,50,-9
"법인세비용",-15,19,25,9
"계속영업이익",-23,-14,24,-18
"중단영업이익",0,0,0,0
"당기순이익",-23,-14,24,-18
"지배주주순이익",-47,-23,1,-16
"비지배주주순이익",0,-5,-10,-19
"자산",12741,12746,13026,13742
"유동자산",8069,7805,8162,8493
"재고자산",1585,1575,1785,1823
"유동생물자산",0,0,0,0
"유동금융자산",2684,2604,2588,2532
"매출채권및기타유동채권",1944,1941,1818,1797
"당기법인세자산",7,12,4,3
"계약자산",0,0,0,0
"반품(환불)자산",1,1,1,1
"배출권",0,0,0,0
"기타유동자산",184,462,303,320
"현금및현금성자산",1659,1210,1663,2015
"매각예정비유동자산및처분자산집단",0,0,0,0
"비유동자산",4672,4939,4863,5249
"유형자산",1180,1361,1393,1397
"무형자산",672,673,653,651
"비유동생물자산",0,0,0,0
"투자부동산",195,189,189,186
"장기금융자산",1261,1311,1250,1472
"관계기업등지분관련투자자산",1117,1176,1148,1289
"장기매출채권및기타비유동채권",34,32,32,55
"이연법인세자산",139,136,132,135
"장기당기법인세자산",0,0,0,0
"기타비유동자산",75,66,67,63
"기타금융업자산",0,0,0,0
"부채",3294,3210,3302,3515
"유동부채",2790,2639,2783,2672
"단기사채",633,643,622,438
"단기차입금",374,446,560,573
"유동성장기부채",25,28,80,81
"유동금융부채",126,180,172,179
"매입채무및기타유동채무",1385,1132,1122,1124
"유동종업원급여충당부채",31,11,16,21
"기타단기충당부채",22,18,15,13
"당기법인세부채",65,52,43,43
"계약부채",0,0,55,0
"반품(환불)부채",2,3,2,2
"배출부채",0,0,0,0
"기타유동부채",126,128,94,192
"매각예정으로분류된처분자산집단에포함된부채",0,0,0,0
"비유동부채",503,569,519,842
"사채",56,58,18,110
"장기차입금",79,83,70,64
"비유동금융부채",100,150,108,340
"장기매입채무및기타비유동채무",56,44,51,44
"비유동종업원급여충당부채",147,163,175,183
"기타장기충당부채",6,6,6,6
"이연법인세부채",57,65,90,86
"장기당기법인세부채",0,0,0,0
"기타비유동부채",1,1,1,10
"기타금융업부채",0,0,0,0
"자본",9446,9537,9722,10228
"지배기업주주지분",8271,8382,8542,8867
"자본금",985,987,1063,1090
"신종자본증권",0,0,0,0
"자본잉여금",5350,5352,5528,5675
"기타자본",-1216,-1232,-1237,-1222
"기타포괄손익누계액",96,269,198,349
"이익잉여금(결손금)",3872,3792,3811,3811
"비지배주주지분",359,367,361,525
"영업활동으로인한현금흐름",300,-471,257,118
"당기순손익",-61,18,59,9
"법인세비용차감전계속사업이익",-23,-30,-31,-27
"현금유출이없는비용등가산",233,294,161,183
"퇴직급여",7,18,16,17
"종업원급여",2,0,0,0
"주식보상비",2,2,3,2
"감가상각비",40,47,33,41
"무형자산상각비",22,21,53,37
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",10,0,1,0
"배당금지급",0,0,0,0
"금융부채관련손실",0,0,0,17
"사채상환손실",0,0,0,0
"투자자산평가손실",0,-1,4,-2
"자산재평가손실",0,0,0,0
"지분법관련손실",30,31,6,8
"종속기업관련손실",0,0,0,0
"관계기업관련손익",25,5,-4,0
"(현금유입이없는수익등차감)",41,134,37,17
"금융부채관련이익",4,0,1,0
"사채상환이익",0,0,0,0
"퇴직급여충당부채환입액",-9,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,-11,16,1
"자산재평가이익",0,0,0,0
"지분법관련이익",19,18,1,2
"종속회사관련이익",0,0,0,0
"법인세수익",-21,7,2,4
"영업활동으로인한자산부채변동(운전자본변동)",196,-606,121,-20
"자산의감소(증가)",-119,-239,49,-74
"부채의증가(감소)",314,-368,74,59
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",1,0,0,-5
"*영업에서창출된현금흐름",306,-459,273,126
"기타영업활동으로인한현금흐름",-5,-11,-15,-8
"이자수입",23,23,26,13
"이자지급(-)",-22,-5,-7,-10
"배당금수입",3,0,4,0
"배당금지급(-)",0,0,0,0
"법인세환입",-1,0,2,3
"법인세납부(-)",-9,-25,-38,-16
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",14,-118,0,-36
"투자활동으로인한현금유입액",585,645,1431,881
"유동금융자산의감소",489,408,1279,723
"장기금융상품의감소",1,0,0,0
"매도가능금융자산의감소",0,0,0,0
"만기보유금융자산의감소",0,23,0,0
"장기대여금의감소",-87,2,23,5
"파생상품의변동",0,0,0,0
"기타비유동금융자산의감소",361,144,97,101
"관계기업등지분관련투자자산의감소",6,0,0,24
"유형자산의감소",-1,0,1,3
"무형자산의감소",0,0,2,0
"생물자산의감소",0,0,0,0
"투자부동산의감소",3,6,0,0
"기타투자활동으로인한현금유입액",-189,62,30,26
"(투자활동으로인한현금유출액)",572,764,1431,917
"유동금융자산의증가",369,430,1128,863
"장기금융상품의증가",32,10,13,12
"매도가능금융자산의증가",-23,24,-24,0
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",-139,25,-9,6
"기타비유동금융자산의증가",323,154,91,43
"관계기업등지분관련투자자산의증가",4,64,34,-24
"유형자산의증가",35,29,56,28
"무형자산의증가",93,25,37,35
"생물자산의증가",0,0,0,0
"투자부동산의증가",0,0,0,0
"기타투자활동으로인한현금유출액",-122,1,104,-45
"기타투자활동으로인한현금흐름",0,0,0,0
"재무활동으로인한현금흐름",-69,119,215,279
"재무활동으로인한현금유입액",258,326,390,340
"사채의증가",191,0,75,205
"차입금의증가",117,255,247,-21
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",1,50,8,127
"기타부채의증가",0,0,0,0
"유상증자",-50,0,3,-1
"자기주식의처분",0,20,3,19
"주식매입선택권의행사",5,0,4,1
"자본구성항목의증가",-5,0,52,0
"기타재무활동으로인한현금유입액",0,2,-2,9
"(재무활동으로인한현금유출액)",298,201,103,86
"사채의감소",15,5,3,81
"차입금의감소",221,177,63,-37
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",50,3,-3,0
"기타금융부채의감소",15,10,18,14
"기타부채의감소",0,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",27,3,23,-22
"자본구성항목의감소",0,0,0,0
"기타재무활동으로인한현금유출액",-29,1,-1,51
"기타재무활동으로인한현금흐름",-26,-7,-67,25
"영업투자재무활동기타현금흐름",0,0,0,0
"연결범위변동으로인한현금의증가",0,0,0,0
"환율변동효과",-9,21,-23,-6
"현금및현금성자산의증가",237,-448,451,353
"기초현금및현금성자산",1423,1659,1210,1663
"기말현금및현금성자산",1659,1210,1663,2015
