"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",30271,50169,68511,51922,43409,25419
"매출원가",17631,36066,48821,49213,34257,15418
"매출총이익",12640,14105,19690,2709,9152,10001
"판매비와관리비",66104,70896,78370,19524,22813,23569
"인건비",2592,3317,3962,982,1161,1026
"유무형자산상각비",577,600,528,127,135,139
"연구개발비",22,0,0,6,0,0
"광고선전비",274,331,605,211,275,276
"판매비",32,58,44,7,5,8
"관리비",2203,2800,3779,822,927,1026
"기타원가성비용",0,0,0,0,0,0
"기타",101,142,107,17,25,33
"영업이익",42270,44551,58165,2805,28381,31611
"영업이익(발표기준)",6838,6857,10665,539,6623,7492
"금융수익",91,79,97,49,15,11
"이자수익",40,46,55,0,0,0
"배당금수익",5,8,14,0,0,0
"외환이익",16,15,26,0,0,0
"대손충당금환입액",1,0,0,0,0,0
"매출채권처분이익",0,0,0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련이익",0,3,1,0,1,74
"금융자산처분이익",21,0,0,0,0,0
"금융자산평가이익",0,11,2,0,0,0
"금융자산손상차손환입",0,0,0,0,0,0
"파생상품이익",0,0,0,0,0,0
"기타금융수익",9,-1,1,49,15,11
"금융원가",151,247,204,70,52,60
"이자비용",125,147,146,0,0,0
"외환손실",12,13,19,0,0,0
"대손상각비",1305,2244,2938,868,530,956
"당기손익-공정가치측정<U+00A0>금융자산관련손실",0,0,0,0,0,0
"매출채권처분손실",0,0,0,0,0,0
"금융자산처분손실",0,0,0,0,0,0
"금융자산평가손실",0,52,34,0,0,0
"금융자산손상차손",0,0,0,0,0,0
"파생상품손실",0,0,0,0,0,0
"기타금융원가",0,-1,-1,70,52,60
"기타수익",334,307,600,218,6,480
"재고자산감모손실환입",0,0,0,0,0,0
"재고자산폐기(처분)이익",0,0,0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가이익",0,288,277,158,122,46
"자산처분(폐기)이익",107,93,27,0,0,0
"자산평가이익",0,0,0,0,0,0
"자산손상차손환입",2,9,37,0,3,1
"임대료수익",58,57,55,0,0,0
"로열티수익",0,0,0,0,0,0
"수수료수익",0,0,0,0,0,0
"대손충당금환입",0,0,0,0,0,0
"충당부채환입액",1,0,2,2,-2,2
"기타비용",352,257,568,152,326,175
"재고자산감모손실",0,0,0,0,0,0
"재고자산폐기(처분)손실",0,0,0,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가손실",244,27746,28091,39798,-16795,-2199
"자산처분(폐기)손실",2,1,38,0,0,0
"자산평가손실",0,0,0,0,0,0
"자산손상차손",68,83,157,19,87,10
"기타대손상각비",0,0,0,0,0,0
"충당부채전입액",16,17,14,2,0,2
"종속기업,공동지배기업및관계기업관련손익",149,4,207,-65,96,295
"지분법손익",149,4,207,-23,62,157
"종속기업,공동지배기업및관계기업투자주식처분손익",0,0,0,0,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0,0,0,0
"세전계속사업이익",43273,47125,63648,3253,29634,32871
"법인세비용",10860,12685,16433,1150,8217,9274
"계속영업이익",32408,34439,47216,2101,21417,23596
"중단영업이익",6,-180,884,0,0,0
"당기순이익",32415,34259,48101,2101,21417,23596
"지배주주순이익",29292,30936,42081,1882,18050,19617
"비지배주주순이익",2997,3219,5734,114,3184,3734
"자산",3595589,4411937,4877365,5577400,5889162,5949895
"유동자산",216422,319974,402181,540381,576676,614396
"재고자산",97,87,38,52,45,49
"유동생물자산",0,0,0,0,0,0
"유동금융자산",143384,306751,393005,509772,549596,589196
"매출채권및기타유동채권",66885,658,824,802,854,940
"당기법인세자산",1312,1933,2314,2139,2786,2169
"계약자산",0,25,70,96,99,110
"반품(환불)자산",0,0,0,0,0,0
"배출권",0,0,0,0,0,0
"기타유동자산",1604,2033,1545,2399,2409,5513
"현금및현금성자산",4435,10318,6700,26812,23224,18586
"매각예정비유동자산및처분자산집단",0,100,0,448,448,0
"비유동자산",35478,62697,85980,82776,81071,83050
"유형자산",23028,23802,28680,27842,28874,28805
"무형자산",16896,17100,16310,16492,16367,16375
"비유동생물자산",0,0,0,0,0,0
"투자부동산",25860,39080,60424,66797,68441,68204
"장기금융자산",15895,38302,58005,55995,53533,54055
"관계기업등지분관련투자자산",23897,44471,75095,80505,83785,80631
"장기매출채권및기타비유동채권",0,0,0,0,0,0
"이연법인세자산",6836,8477,6828,7128,5401,5805
"장기당기법인세자산",0,0,0,0,0,0
"기타비유동자산",289,301,656,578,599,574
"기타금융업자산",3735,0,0,0,0,0
"부채",3203569,3975433,4404055,5100532,5384141,5423523
"유동부채",98156,199036,253953,411047,338657,474132
"단기사채",0,0,0,0,0,0
"단기차입금",62540,107864,150748,151526,186124,202654
"유동성장기부채",0,0,0,3,0,51
"유동금융부채",32703,87885,99746,157116,147983,146114
"매입채무및기타유동채무",339,277,380,99310,317,117375
"유동종업원급여충당부채",0,0,0,0,0,0
"기타단기충당부채",131,9,35,25,23,20
"당기법인세부채",4742,5920,5352,4038,3996,8514
"계약부채",0,434,484,502,539,534
"반품(환불)부채",0,0,0,0,0,0
"배출부채",0,0,0,0,0,0
"기타유동부채",1352,1009,1380,1819,2071,4536
"매각예정으로분류된처분자산집단에포함된부채",0,0,0,0,0,0
"비유동부채",17504,28689,56977,58343,48735,43926
"사채",1411,10216,15042,0,15442,0
"장기차입금",10607,11539,28795,41337,19845,25827
"비유동금융부채",1117,203,1902,5824,3940,2559
"장기매입채무및기타비유동채무",0,0,4376,2446,0,4768
"비유동종업원급여충당부채",1622,2257,2898,3035,3473,3750
"기타장기충당부채",7,83,46,56,42,44
"이연법인세부채",7016,6943,7842,6117,10720,11940
"장기당기법인세부채",0,0,0,0,0,0
"기타비유동부채",881,3299,3747,6110,6185,6594
"기타금융업부채",100111,104769,122820,101855,213993,117541
"자본",392021,436503,473312,476869,505020,526375
"지배기업주주지분",15299,16353,19446,19456,20963,22660
"자본금",110190,117989,121769,123487,125506,125507
"신종자본증권",0,0,1999,2499,2499,2499
"자본잉여금",96295,100460,101071,102912,104925,104928
"기타자본",-7816,-9074,-9189,-10496,-10930,-12870
"기타포괄손익누계액",16852,14443,16939,18006,22536,21462
"이익잉여금(결손금)",146461,169803,201948,203934,220895,240744
"비지배주주지분",30040,42889,38778,36529,39593,44103
"영업활동으로인한현금흐름",-171608,-212070,-257138,-45950,-79873,-27894
"당기순손익",19937,23237,32869,423,14803,16239
"법인세비용차감전계속사업이익",3462,0,0,0,0,0
"현금유출이없는비용등가산",112467,149248,171692,163221,-42828,5229
"퇴직급여",811,819,861,211,262,174
"종업원급여",0,0,0,0,0,0
"주식보상비",114,40,19,3,7,3
"감가상각비",1050,1117,747,13,223,-197
