"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"순이자손익",1.19,1.17,1.07,1.02439839572193,1.09671726085422,1.02354838709677
"순수수료손익",0.01,0.01,0.05,0.0638368983957219,0.0557712672079068,0.0696774193548387
"금융상품관련손익",0.02,0.02,0.03,0.0394385026737968,0.0201200141193082,0.04
"위험회피회계파생상품관련손익",0,NA,NA,NA,NA,NA
"외환거래(환율변동)손익",0.01,0,0,-0.00601604278074866,0.0176491351923756,0.0145161290322581
"금융자산관련손익",-0.14,-0.11,-0.07,-0.0477941176470588,-0.105894811154253,-0.0629032258064516
"기타영업손익",-0.1,-0.09,-0.08,-0.0738636363636364,-0.0843628662195552,-0.0845161290322581
"순영업수익",1,1,1,1,1,1
