"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"순이자손익",1.25,1.2,1.24,1.13638940633352,1.32498370425552,1.28769173213618
"순수수료손익",0.1,0.1,0.11,0.0936259820199239,0.12878294068349,0.150673400673401
"금융상품관련손익",0.02,0.16,0.1,0.23584676439621,0.136604898035199,0.148335203890759
"위험회피회계파생상품관련손익",0.03,-0.02,0,-0.0364461002672714,0.0237452276748301,0.0245978301533857
"외환거래(환율변동)손익",0.07,0.02,0.04,-0.0604195351097433,0.086041530868796,0.0394687616909839
"금융자산관련손익",-0.35,-0.34,-0.35,-0.229124483680246,-0.489803519880808,-0.431444070332959
"기타영업손익",-0.12,-0.12,-0.14,-0.139872033692395,-0.210354781637024,-0.219322858211747
"순영업수익",1,1,1,1,1,1
