"","X2017.12","X2018.12","X2019.12"
"매출액",111702,106751,105491
"매출원가",105419,102304,98446
"매출총이익",6285,4449,7044
"판매비와관리비",6210,5599,5849
"인건비",3225,3018,2999
"유무형자산상각비",242,146,494
"연구개발비",0,34,9
"광고선전비",64,69,62
"판매비",258,-21,186
"관리비",1239,1112,906
"기타원가성비용",0,0,0
"기타",1180,1241,1191
"영업이익",73,-1153,1195
"영업이익(발표기준)",73,-1153,1195
"금융수익",1431,1835,1397
"이자수익",211,247,369
"배당금수익",25,4,8
"외환이익",762,824,823
"대손충당금환입액",0,0,0
"매출채권처분이익",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산관련이익",0,0,0
"금융자산처분이익",1,0,0
"금융자산평가이익",0,8,51
"금융자산손상차손환입",0,0,0
"파생상품이익",374,750,111
"기타금융수익",57,4,36
"금융원가",5512,4409,6665
"이자비용",3443,3601,6145
"외환손실",1966,341,335
"대손상각비",0,0,30
"당기손익-공정가치측정<U+00A0>금융자산관련손실",0,0,0
"매출채권처분손실",0,0,0
"금융자산처분손실",4,1,0
"금융자산평가손실",0,103,0
"금융자산손상차손",0,12,0
"파생상품손실",23,9,31
"기타금융원가",77,341,125
"기타수익",3526,2246,3891
"재고자산감모손실환입",0,0,0
"재고자산폐기(처분)이익",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가이익",0,0,0
"자산처분(폐기)이익",131,209,277
"자산평가이익",127,19,0
"자산손상차손환입",332,2,1962
"임대료수익",5,6,6
"로열티수익",0,0,0
"수수료수익",1,3,1
"대손충당금환입",15,8,21
"충당부채환입액",129,95,32
"기타비용",7420,3782,3969
"재고자산감모손실",0,0,0
"재고자산폐기(처분)손실",0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가손실",1,0,0
"자산처분(폐기)손실",333,306,134
"자산평가손실",0,0,1
"자산손상차손",5210,1880,2016
"기타대손상각비",42,49,280
"충당부채전입액",0,2,40
"종속기업,공동지배기업및관계기업관련손익",-1134,180,146
"지분법손익",-77,80,136
"종속기업,공동지배기업및관계기업투자주식처분손익",1,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0
"세전계속사업이익",-9037,-5076,-4009
"법인세비용",420,275,-230
"계속영업이익",-9456,-5353,-3782
"중단영업이익",32,-668,-96
"당기순이익",-9424,-6020,-3878
"지배주주순이익",-9501,-6156,-3704
"비지배주주순이익",76,138,-173
"자산",131250,141667,176054
"유동자산",30175,35870,33916
"재고자산",2390,2888,2816
"유동생물자산",0,0,0
"유동금융자산",1929,5354,2376
"매출채권및기타유동채권",10327,11400,10163
"당기법인세자산",111,140,67
"계약자산",22,1350,991
"반품(환불)자산",0,0,0
"배출권",0,0,0
"기타유동자산",3901,4392,2703
"현금및현금성자산",11271,10345,12248
"매각예정비유동자산및처분자산집단",227,0,2552
"비유동자산",101073,105800,142135
"유형자산",82529,87826,92828
"무형자산",1723,1526,1409
"비유동생물자산",0,0,0
"투자부동산",1520,1831,2176
"장기금융자산",2400,2261,2515
"관계기업등지분관련투자자산",2381,3688,3946
"장기매출채권및기타비유동채권",2573,2229,2078
"이연법인세자산",456,418,482
"장기당기법인세자산",0,0,0
"기타비유동자산",7489,6023,36703
"기타금융업자산",0,0,0
"부채",81220,86718,117255
"유동부채",25892,33344,39630
"단기사채",334,776,196
"단기차입금",4700,5126,4911
"유동성장기부채",8512,12543,19416
"유동금융부채",59,132,646
"매입채무및기타유동채무",10789,11566,10995
"유동종업원급여충당부채",0,0,0
"기타단기충당부채",327,208,173
"당기법인세부채",299,136,143
"계약부채",84,2205,2132
"반품(환불)부채",0,0,0
"배출부채",0,0,0
"기타유동부채",787,657,905
"매각예정으로분류된처분자산집단에포함된부채",0,0,115
"비유동부채",55331,53373,77625
"사채",7844,6056,6443
"장기차입금",14900,9391,14098
"비유동금융부채",26817,32040,54940
"장기매입채무및기타비유동채무",3508,3710,794
"비유동종업원급여충당부채",652,628,371
"기타장기충당부채",965,746,595
"이연법인세부채",603,638,297
"장기당기법인세부채",0,0,0
"기타비유동부채",44,165,88
"기타금융업부채",0,0,0
"자본",50028,54952,58797
"지배기업주주지분",48336,53135,56923
"자본금",23908,24250,24074
"신종자본증권",6199,16199,25599
"자본잉여금",38233,38287,38431
"기타자본",-1214,-1283,-1279
"기타포괄손익누계액",1965,3508,4478
"이익잉여금(결손금)",-20755,-27828,-34380
"비지배주주지분",1691,1819,1872
"영업활동으로인한현금흐름",3482,1820,13174
"당기순손익",-9483,-5879,-3438
"법인세비용차감전계속사업이익",72,-122,-497
"현금유출이없는비용등가산",18490,11856,19792
"퇴직급여",397,362,313
"종업원급여",1,2,1
"주식보상비",0,0,1
"감가상각비",4284,4148,9225
"무형자산상각비",90,95,93
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",29,4,263
"배당금지급",0,0,0
"금융부채관련손실",0,5,0
"사채상환손실",0,0,0
"투자자산평가손실",0,0,1
"자산재평가손실",0,0,0
"지분법관련손실",575,64,107
"종속기업관련손실",21,3,44
"관계기업관련손익",609,11,1
"(현금유입이없는수익등차감)",4456,3442,5245
"금융부채관련이익",0,0,61
"사채상환이익",2,0,0
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",127,19,0
"자산재평가이익",0,0,0
"지분법관련이익",48,260,254
"종속회사관련이익",128,71,431
"법인세수익",0,76,314
"영업활동으로인한자산부채변동(운전자본변동)",158,966,3702
"자산의감소(증가)",-1770,-1005,3507
"부채의증가(감소)",1911,2009,287
"정부보조금등의변동",0,0,0
"기타운전자본의변동",18,-40,-95
"*영업에서창출된현금흐름",4780,3381,14311
"기타영업활동으로인한현금흐름",-1297,-1562,-1138
"이자수입",93,91,148
"이자지급(-)",-1088,-1242,-1287
"배당금수입",37,5,60
"배당금지급(-)",0,0,0
"법인세환입",1,0,77
"법인세납부(-)",-341,-417,-138
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-11603,-10439,-15210
"투자활동으로인한현금유입액",5999,4699,8118
"유동금융자산의감소",569,451,178
"장기금융상품의감소",240,269,3158
"매도가능금융자산의감소",27,0,0
"만기보유금융자산의감소",0,0,0
"장기대여금의감소",929,353,550
"파생상품의변동",0,0,1
"기타비유동금융자산의감소",224,425,302
"관계기업등지분관련투자자산의감소",4,237,731
"유형자산의감소",1966,1756,1664
"무형자산의감소",21,30,70
"생물자산의감소",0,0,0
"투자부동산의감소",0,337,645
"기타투자활동으로인한현금유입액",2018,844,820
